title,man,description
РОКСЕПТИН,IPCA LABORATORIES (IND),"таб., покр. оболочкой, 150 мг: 10 или 50 шт."
РОКСЕПТИН,IPCA LABORATORIES (IND),"таб. диспергируемые 50 мг: 10, 20 или 50 шт."
РОКСИБЕЛ,NOBEL ILAC SANAYII AND TICARET (TUR),"таб., покр. оболочкой, 150 мг: 10 шт."
РОКСИБЕЛ,PLANTAFARMA ILAC SAN. ve TIC. (TUR),"таб., покр. оболочкой, 150 мг: 10 шт."
РОКСИГЕКСАЛ®,HEXAL (DEU),"таб., покр. оболочкой, 150 мг: 10 или 20 шт."
РОКСИГЕКСАЛ®,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 150 мг: 10 или 20 шт."
РОКСИГЕКСАЛ®,HEXAL (DEU),"таб., покр. оболочкой, 50 мг: 10 или 20 шт."
РОКСИГЕКСАЛ®,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 50 мг: 10 или 20 шт."
РОКСИГЕКСАЛ®,HEXAL (DEU),"таб., покр. оболочкой, 300 мг: 7, 10 или 14 шт."
РОКСИГЕКСАЛ®,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 300 мг: 7, 10 или 14 шт."
РОКСИД,ALEMBIC (IND),"таб., покр. оболочкой, 150 мг: 10 шт."
РОКСИД,ALEMBIC (IND),"таб., покр. оболочкой, 300 мг: 8 шт."
РОКСИТРОМИЦИН,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 50 мг: 10 шт."
РОКСИТРОМИЦИН,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 100 мг: 10 шт."
РОКСИТРОМИЦИН,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 150 мг: 10 шт."
РОКСИТРОМИЦИН,БИОС НПФ (RUS),капс. 150 мг
РОКСИТРОМИЦИН,БИОС НПФ (RUS),капс. 300 мг
РОКСИТРОМИЦИН ЛЕК,LEK d.d. (SLO),"таб., покр. пленочной оболочкой, 150 мг: 10 шт."
РОКСИТРОМИЦИН ЛЕК,LEK d.d. (SLO),"таб., покр. пленочной оболочкой, 300 мг: 7 шт."
РОКСОЛИТ,Eczacibasi Ilac Sanayi ve Ticaret (TUR),"таб., покр. оболочкой, 150 мг: 10 шт."
РОКСОЛИТ,Eczacibasi Ilac Sanayi ve Ticaret (TUR),"таб., покр. оболочкой, 300 мг: 7 шт."
РОЛИТЕН,RANBAXY LABORATORIES (IND),"таб., покр. пленочной обол., 2 мг: 60 шт."
РОЛИТЕН,RANBAXY LABORATORIES (IND),Толтерадина тартрат 2 мг :30 шт
РОМАЗУЛАН®,S.C. BIOFARM (RUM),"◊ р-р д/приема внутрь, местн. и наружн. прим.: фл. 50 мл или 100 мл"
РОМАШКИ АПТЕЧНОЙ ЦВЕТКИ ОБМОЛОЧЕННЫЕ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 50 г: пачки
РОМАШКИ АПТЕЧНОЙ ЦВЕТКИ ОБМОЛОЧЕННЫЕ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ТЕХМЕДСЕРВИС (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ИВАН-ЧАЙ (RUS),◊ сырье растительное измельченное 50 г: пачки
РОМАШКИ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ТЕХМЕДСЕРВИС (RUS),◊ сырье растительное измельченное 50 г: пачки
РОМАШКИ ЦВЕТКИ,ИВАН-ЧАЙ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ДАЛЬХИМФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,Новосибхимфарм (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,КУБАНЬЛЕКТРАВЫ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ОМСКАЯ ФАРМФАБРИКА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ФИТО-ЭМ аграрно-промышленная фирма (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ФЛОРА-ФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ФИТОС НПЦНМ (ИРКУТСК) (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,МАГНОЛИЯ Сообщество МФП (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ЮНИФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ЛЕНМЕДСНАБ-ДОКТОР W (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,АПЕКС (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ЭНСИ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,КУРСКФАРМАЦИЯ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,АГРОФИТОФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ТРАВЫ БАШКИРИИ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,КМВ-ФАРМАЦИЯ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,АЗУЛЕН-ТЕМРЮК (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ТВЕРСКАЯ ФАРМФАБРИКА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,РОСБИО (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,НПО МИКРОГЕН ФГУП (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,КАЛИНИНГРАДСКАЯ ФАРМФАБРИКА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ЛЕК С+ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ДЖИНДАЛ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,ЛЕНМЕДСНАБ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,МАГНОЛИЯ Сообщество МФП (RUS),◊ сырье растительное измельченное 30 г: пачки
РОМАШКИ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 20 г: пачки
РОМАШКИ ЦВЕТКИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное измельченное 30 г: пачки
РОМАШКИ ЦВЕТКИ,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное измельченное 30 г: пачки
РОМАШКИ ЦВЕТКИ,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
РОМАШКИ ЦВЕТКОВ БРИКЕТ КРУГЛЫЙ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное-брикеты 7 г: 6 шт.
РОМАШКИ ЭКСТРАКТ ЖИДКИЙ,ОМСКАЯ ФАРМФАБРИКА (RUS),жидкий экстракт: фл. 5 л
РОМАШКИ ЭКСТРАКТ ЖИДКИЙ,ВИФИТЕХ (RUS),жидкий экстракт: бочки 45 л
РОМЕСЕК,RANBAXY LABORATORIES (IND),капс. 20 мг: 14 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),лиоф.порошок д/пригот. р-ра д/в/в инъекц. 250 мкг: амп. 5 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),лиоф.порошок д/пригот. р-ра д/в/в инъекц. 500 мкг: амп. 5 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),лиоф.порошок д/пригот. р-ра д/в/в инъекц. 1 мг: амп. 5 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),р-р д/в/в и п/к введения 100 мкг/1 мл: амп. 5 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),р-р д/в/в и п/к введения 250 мкг/1 мл: амп. 5 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),р-р д/в/в и п/к введения 500 мкг/1 мл: амп. 5 шт.
РОНКОЛЕЙКИН,БИОТЕХ (RUS),р-р д/в/в и п/к введения 1 мг/1 мл: амп. 5 шт.
РОТОКАН,ЯРОСЛАВСКАЯ ФАРМФАБРИКА (RUS),◊ экстракт д/приема внутрь и местного прим. жидкий: фл. 50 мл
РОТОКАН,МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ экстракт д/приема внутрь и местного прим. жидкий: фл. 50 мл
РОТОКАН,ВИФИТЕХ (RUS),◊ экстракт д/приема внутрь и местного прим. жидкий: фл. 50 мл
РОТОКАН,ТВЕРСКАЯ ФАРМФАБРИКА (RUS),◊ экстракт д/приема внутрь и местного прим. жидкий: фл. 50 мл
РОТОКАН,РОСТОВСКАЯ ФАРМФАБРИКА (RUS),◊ экстракт д/приема внутрь и местного прим. жидкий: фл. 25 мл или 50 мл
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 3 млн.МЕ/0.5 мл: шприц-тюбики 1 или 5 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 4.5 млн.МЕ/1 мл: фл. 1 или 3 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 6 млн.МЕ/1 мл: фл. 1 или 3 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 9 млн.МЕ/1 мл: фл. 1 или 3 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 18 млн.МЕ/1 мл: фл. 1 или 3 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 18 млн.МЕ/3 мл: фл. 1 или 3 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 4.5 млн.МЕ/0.5 мл: шприц-тюбики 1 или 5 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 6 млн.МЕ/0.5 мл: шприц-тюбики 1 или 5 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 9 млн.МЕ/0.5 мл: шприц-тюбики 1 или 5 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/инъекц. 3 млн.МЕ/1 мл: фл. 1 или 3 шт.
РОФЕРОН®-А,Vetter Pharma-Fertigung (DEU),р-р д/п/к введения 18 млн.МЕ/0.6 мл: картриджи 1 шт.
РОФЕРОН®-А,F.Hoffmann-La Roche (CHE),р-р д/п/к введения 18 млн.МЕ/0.6 мл: картриджи 1 шт.
РОЦЕФЕРИН,БРЫНЦАЛОВ-А (RUS),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 5 шт.
РОЦЕФЕРИН,БРЫНЦАЛОВ-А (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 5 шт.
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/м введения 250 мг: фл. 5 шт. в компл. с растворителем
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 1 шт. в компл. с растворителем
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 1 шт. в компл. с растворителем
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/в введения 250 мг: фл. 5 шт. в компл. с растворителем
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/в введения 500 мг: фл. 1 шт. в компл. с растворителем
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/в введения 1 г: фл. 1 шт. в компл. с растворителем
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/инф. 2 г: фл. 1 шт.
РОЦЕФИН,F.Hoffmann-La Roche (CHE),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт. в компл. с растворителем
РУБИДА,ВЕРОФАРМ (RUS),капс. 5 мг: 1 или 10 шт.
РУБИДА,ВЕРОФАРМ (RUS),капс. 10 мг: 1 или 10 шт.
РУБИДА,ВЕРОФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в введения. 5 мг: фл. 1 шт.
РУБИДА,ЛЭНС-ФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в введения. 5 мг: фл. 1 шт.
РУБИДА,ВЕРОФАРМ (RUS),"р-р д/в/в введения 5 мг/5 мл: фл. 1, 5 или 10 шт."
РУБИДА,ЛЭНС-ФАРМ (RUS),"р-р д/в/в введения 5 мг/5 мл: фл. 1, 5 или 10 шт."
РУБИДА,ВЕРОФАРМ (RUS),"р-р д/в/в введения 10 мг/10 мл: фл. 1, 5 или 10 шт."
РУБИДА,ЛЭНС-ФАРМ (RUS),"р-р д/в/в введения 10 мг/10 мл: фл. 1, 5 или 10 шт."
РУДИВАКС,AVENTIS PASTEUR (FRA),лиофилизат д/пригот. сусп. д/инъекц. 1 доза/фл.: 1 шт. в компл. с растворителем
РУДИВАКС,AVENTIS PASTEUR (FRA),лиофилизат д/пригот. сусп. д/инъекц. 10 доз/фл.: 10 шт. в компл. с растворителем
РУДОТЕЛЬ®,AWD.pharma (DEU),таб. 10 мг: 50 шт.
РУЛИД®,Laboratoires ROUSSEL-DIAMANT (FRA),таб. диспергируемые д/детей 50 мг: 10 шт.
РУЛИД®,HOECHST MARION ROUSSEL (FRA),таб. диспергируемые д/детей 50 мг: 10 шт.
РУЛИД®,Laboratoires ROUSSEL-DIAMANT (FRA),"таб., покр. оболочкой, 50 мг: 10 шт."
РУЛИД®,HOECHST MARION ROUSSEL (FRA),"таб., покр. оболочкой, 50 мг: 10 шт."
РУЛИД®,Laboratoires ROUSSEL-DIAMANT (FRA),"таб., покр. оболочкой, 100 мг: 10 шт."
РУЛИД®,HOECHST MARION ROUSSEL (FRA),"таб., покр. оболочкой, 100 мг: 10 шт."
РУЛИД®,SANOFI-AVENTIS France (FRA),"таб., покр. оболочкой, 150 мг: 10 шт."
РУЛИД®,AVENTIS INTERCONTINENTAL (FRA),"таб., покр. оболочкой, 150 мг: 10 шт."
РУЛИЦИН,LIFESOURCE HEALTHCARE (IND),"таб., покр. пленочной оболочкой, 150 мг: 10 шт."
РУМИКОЗ®,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),капс. 100 мг: 6 или 15 шт.
РУТАЦИД,KRKA (SLO),◊ таб. жевательные 500 мг: 20 или 60 шт.
РЫБИЙ ЖИР,TEVA Pharmaceutical Industries (ISR),◊ капс. 500 мг: 70 или 100 шт.
РЫБИЙ ЖИР,TEVA Pharmaceutical Works (HUN),◊ капс. 500 мг: 70 или 100 шт.
РЫЖИЙ АП АПИВИТ С,Щелковский Витаминный Завод (RUS),◊ таб. 100 мг+877 мг: 30 шт.
