title,man,description
ТАМОКСИФЕН,ФАРМАКОН (RUS),таб. 20 мг: 30 шт.
ТАМОКСИФЕН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 10 мг: 30 или 50 шт.
ТАМОКСИФЕН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 20 мг: 30 или 50 шт.
ТАМОКСИФЕН,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 10 мг: 30 или 50 шт.
ТАМОКСИФЕН,ORION CORPORATION (FIN),таб. 10 мг: 30 или 100 шт.
ТАМОКСИФЕН,ORION CORPORATION (FIN),таб. 20 мг: 30 или 100 шт.
ТАМОКСИФЕН,ORION CORPORATION (FIN),таб. 40 мг: 30 шт.
ТАМОКСИФЕН,PFIZER (DEU),таб. 10 мг: 30 или 50 шт.
ТАМОКСИФЕН,HEUMANN PHARMA (DEU),таб. 10 мг: 30 или 50 шт.
ТАМОКСИФЕН,PFIZER (DEU),таб. 20 мг: 30 или 50 шт.
ТАМОКСИФЕН,HEUMANN PHARMA (DEU),таб. 20 мг: 30 или 50 шт.
ТАМОКСИФЕН ГЕКСАЛ,HEXAL (DEU),"таб., покр. оболочкой, 10 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 10 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,HEXAL (DEU),"таб., покр. оболочкой, 20 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 20 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,HEXAL (DEU),"таб., покр. оболочкой, 30 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 30 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,HEXAL (DEU),"таб., покр. оболочкой, 40 мг: 30 или 100 шт."
ТАМОКСИФЕН ГЕКСАЛ,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 40 мг: 30 или 100 шт."
ТАМОКСИФЕН-ЭБЕВЕ,EBEWE PHARMA (AUT),таб. 10 мг: 30 шт.
ТАМОКСИФЕН-ЭБЕВЕ,EBEWE PHARMA (AUT),таб. 20 мг: 30 шт.
ТАМОКСИФЕН-ЭБЕВЕ,EBEWE PHARMA (AUT),таб. 30 мг: 30 шт.
ТАМОКСИФЕН-ЭБЕВЕ,EBEWE PHARMA (AUT),таб. 40 мг: 30 шт.
ТАМСУЛОН®-ФС,ФАРМ-СИНТЕЗ (RUS),капс. с модифицированным высвобождением 400 мкг: 10 или 30 шт.
ТАНАКАН®,BEAUFOUR IPSEN INTERNATIONAL (FRA),р-р д/приема внутрь 40 мг/1 мл: фл. 30 мл в компл. с пипеткой-дозатором
ТАНАКАН®,BEAUFOUR IPSEN INDUSTRIE (FRA),р-р д/приема внутрь 40 мг/1 мл: фл. 30 мл в компл. с пипеткой-дозатором
ТАНАКАН®,BEAUFOUR IPSEN INTERNATIONAL (FRA),"таб., покр. оболочкой, 40 мг: 30 или 90 шт."
ТАНАКАН®,BEAUFOUR IPSEN INDUSTRIE (FRA),"таб., покр. оболочкой, 40 мг: 30 или 90 шт."
ТАНАЦЕХОЛ®,Фармцентр ВИЛАР (RUS),"◊ таб., покр. оболочкой, 50 мг: 30 шт."
ТАНАЦЕХОЛА ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ 0.05 г,ДАЛЬХИМФАРМ (RUS),"◊ таб., покр. оболочкой, 50 мг: 30 шт."
ТАНАЦЕХОЛА ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ 0.05 г,ФИТОФАРМ-НН НЗЛП (RUS),"◊ таб., покр. оболочкой, 50 мг: 30 шт."
ТАНАЦЕХОЛА ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ 0.05 г,Щелковский Витаминный Завод (RUS),"◊ таб., покр. оболочкой, 50 мг: 30 шт."
ТАНТУМ ВЕРДЕ,ANGELINI FRANCESCO (ITA),◊ таб. д/рассасывания 3 мг: 20 шт.
ТАНТУМ ВЕРДЕ,ANGELINI FRANCESCO (ITA),◊ спрей д/местного прим. дозированный 255 мкг/1 доза: фл. 30 мл (176 доз )
ТАНТУМ ВЕРДЕ,ANGELINI FRANCESCO (ITA),◊ р-р д/местного прим. 0.15%: фл. 120 мл
ТАНТУМ РОЗА,ANGELINI FRANCESCO (ITA),◊ р-р вагинальный 0.1%: фл. 140 мл 5 шт.
ТАНТУМ РОЗА,ANGELINI FRANCESCO (ITA),◊ порошок д/пригот. вагинального р-ра 500 мг: пак. 10 шт.
ТАРДИФЕРОН®,PIERRE FABRE MEDICAMENT PRODUCTION (FRA),"таб. пролонгир. действия, покр. сахарной оболочкой, 256.3 мг: 30 шт."
ТАРИВИД®,AVENTIS PHARMA Deutschland (DEU),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ТАРИВИД®,AVENTIS PHARMA (IND),"таб., покр. пленочной обол., 200 мг: 10 шт."
ТАРИЦИН®,Химико-фармацевтический комбинат АКРИХИН (RUS),"таб., покр. пленочной обол., 200 мг: 10 шт."
ТАРКА,ABBOTT (DEU),"капс. пролонгир. действия 2 мг+180 мг: 5, 7, 10, 14, 15, 20, 21, 28, 30, 40, 42 или 56 шт."
ТАРЦЕВА,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 25 мг: 30 шт."
ТАРЦЕВА,SCHWARZ PHARMA MANUFACTURING (USA),"таб., покр. оболочкой, 25 мг: 30 шт."
ТАРЦЕВА,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 100 мг: 30 шт."
ТАРЦЕВА,SCHWARZ PHARMA MANUFACTURING (USA),"таб., покр. оболочкой, 100 мг: 30 шт."
ТАРЦЕВА,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 150 мг: 30 шт."
ТАРЦЕВА,SCHWARZ PHARMA MANUFACTURING (USA),"таб., покр. оболочкой, 150 мг: 30 шт."
ТАРЦЕФОКСИМ,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ТАСИГНА,NOVARTIS PHARMA (CHE),капс. 200 мг: 112 шт.
ТАСИГНА,NOVARTIS PHARMA STEIN (CHE),капс. 200 мг: 112 шт.
ТАСМАР,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 100 мг: 10, 20, 30, 60 или 100 шт."
ТАСМАР,Valeant Global Acquisition Company (CHE),"таб., покр. оболочкой, 100 мг: 10, 20, 30, 60 или 100 шт."
ТАСМАР,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 200 мг: 10, 20, 30, 60 или 100 шт."
ТАСМАР,Valeant Global Acquisition Company (CHE),"таб., покр. оболочкой, 200 мг: 10, 20, 30, 60 или 100 шт."
ТАУРИН,ЛЕККО ФФ (RUS),◊ капли глазные 4%: фл-капельн. 5 мл
ТАУРИН,АРМАВИРСКАЯ БИОЛОГИЧЕСКАЯ ФАБРИКА (RUS),◊ капли глазные 4%: фл-капельн. 5 мл
ТАУРИН,Компания ДЕКО (RUS),◊ капли глазные 4%: фл-капельн. 5 мл или 10 мл
ТАУРИН-АКОС,СИНТЕЗ (RUS),◊ капли глазные 4%: фл-капельн. 5 мл
ТАУТАКС,ВЕРОФАРМ (RUS),конц. д/пригот. р-ра д/инф. 20 мг/1 мл: фл. 1 шт.
ТАУТАКС,ЛЭНС-ФАРМ (RUS),конц. д/пригот. р-ра д/инф. 20 мг/1 мл: фл. 1 шт.
ТАУТАКС,ВЕРОФАРМ (RUS),"конц. д/пригот. р-ра д/инф. 40 мг/2 мл: фл. 1, 3, 5, 20, 35 или 50 шт."
ТАУТАКС,ЛЭНС-ФАРМ (RUS),"конц. д/пригот. р-ра д/инф. 40 мг/2 мл: фл. 1, 3, 5, 20, 35 или 50 шт."
ТАУТАКС,ВЕРОФАРМ (RUS),конц. д/пригот. р-ра д/инф. 80 мг/4 мл: фл. 1 шт.
ТАУТАКС,ЛЭНС-ФАРМ (RUS),конц. д/пригот. р-ра д/инф. 80 мг/4 мл: фл. 1 шт.
ТАУФОН,ВИФИТЕХ (RUS),◊ капли глазные 4%: фл. 5 мл или 10 мл
ТАУФОН,ОБНОВЛЕНИЕ (RUS),◊ капли глазные 4%: фл. 5 мл или 10 мл
ТАУФОН,Фармацевтическая Фирма ЛЕККО (RUS),◊ капли глазные 4%: фл. 5 мл или 10 мл
ТАУФОН,ТАТХИМФАРМПРЕПАРАТЫ (RUS),◊ капли глазные 4%: фл. 5 мл или 10 мл
ТАУФОН,СЛАВЯНСКАЯ АПТЕКА (RUS),◊ капли глазные 4%: фл. 5 мл или 10 мл
ТАФЕН® НАЗАЛЬ,LEK d.d. (SLO),спрей назальный дозированный 50 мкг/1 доза: фл. 200 доз
ТАФЕН® НОВОЛАЙЗЕР,LEK d.d. (SLO),порошок д/ингал. дозир. 200 мкг/1 доза: картридж 200 доз (в комплекте с ингалятором или без него)
ТАФЕН® НОВОЛАЙЗЕР,SOFOTEC (DEU),порошок д/ингал. дозир. 200 мкг/1 доза: картридж 200 доз (в комплекте с ингалятором или без него)
ТАХОКОМБ®,NYCOMED AUSTRIA (AUT),"губка 2.5×3×0.5 см, 5.5 мг+2 МЕ: 1 или 3 шт."
ТАХОКОМБ®,NYCOMED AUSTRIA (AUT),"губка 4.8×4.8×0.5 см, 5.5 мг+2 МЕ: 2 шт."
ТАХОКОМБ®,NYCOMED AUSTRIA (AUT),"губка 9.5×4.8×0.5 см, 5.5 мг+2 МЕ: 1, 5 или 10 шт."
ТВИНРИКС®,GlaxoSmithKline Biologicals (BEL),сусп. д/в/м введения 720 ЕД ИФА+20 мкг/1 мл: шприцы 1 или 10 шт.
ТВИНРИКС®,GlaxoSmithKline Biologicals (BEL),сусп. д/в/м введения 360 ЕД ИФА+10 мкг/0.5 мл: шприцы 1 или 10 шт.
ТГ-тор,UNICHEM Laboratories (IND),"таб., покр. оболочкой, 10 мг: 10 или 30 шт."
ТГ-тор,UNICHEM Laboratories (IND),"таб., покр. оболочкой, 20 мг: 10 или 30 шт."
ТЕБАНТИН,GEDEON RICHTER (HUN),капс. 100 мг: 50 или 100 шт.
ТЕБАНТИН,GEDEON RICHTER (HUN),капс. 300 мг: 50 или 100 шт.
ТЕБАНТИН,GEDEON RICHTER (HUN),капс. 400 мг: 50 или 100 шт.
ТЕВАКОМБ,CIPLA (IND),"Аэрозоль для ингаляций дозированный 25/50 мкг/доза, 120 доз"
ТЕВАКОМБ,CIPLA (IND),"Аэрозоль для ингаляций дозированный 25/125 мкг/доза, 120 доз"
ТЕВАКОМБ,CIPLA (IND),"Аэрозоль для ингаляций дозированный 25/250 мкг/доза, 120 доз"
ТЕВАНАТ®,TEVA Pharmaceutical Industries (ISR),таб. 10 мг: 30 шт.
ТЕВАНАТ®,TEVA Pharmaceutical Industries (ISR),таб. 70 мг: 4 шт.
ТЕВЕТЕН®,SOLVAY PHARMACEUTICALS (NID),"таб., покр. оболочкой, 600 мг: 14, 28 или 56 шт."
ТЕВЕТЕН®,SOLVAY PHARMACEUTICALS (NID),"таб., покр. оболочкой, 400 мг: 14, 28 или 56 шт."
ТЕВЕТЕН® ПЛЮС,SOLVAY PHARMACEUTICALS (DEU),"таб., покр. оболочкой, 600 мг+12.5 мг: 14, 28 или 56 шт."
ТЕГРЕТОЛ®,NOVARTIS PHARMA (CHE),таб. 200 мг: 50 шт.
ТЕГРЕТОЛ®,NOVARTIS FARMA (ITA),таб. 200 мг: 50 шт.
ТЕГРЕТОЛ®,NOVARTIS PHARMA (CHE),таб. 400 мг: 30 шт.
ТЕГРЕТОЛ®,NOVARTIS FARMA (ITA),таб. 400 мг: 30 шт.
ТЕГРЕТОЛ®,NOVARTIS PHARMA (FRA),сироп 100 мг/5 мл: фл. 100 мл в компл. с дозир. ложкой
ТЕГРЕТОЛ®,NOVARTIS PHARMA (CHE),сироп 100 мг/5 мл: фл. 100 мл в компл. с дозир. ложкой
ТЕГРЕТОЛ® ЦР,NOVARTIS PHARMA (CHE),"таб. пролонгированного действия, покр. оболочкой, 200 мг: 50 шт."
ТЕГРЕТОЛ® ЦР,NOVARTIS FARMA (ITA),"таб. пролонгированного действия, покр. оболочкой, 200 мг: 50 шт."
ТЕГРЕТОЛ® ЦР,NOVARTIS PHARMA (CHE),"таб. пролонгированного действия, покр. оболочкой, 400 мг: 30 шт."
ТЕГРЕТОЛ® ЦР,NOVARTIS FARMA (ITA),"таб. пролонгированного действия, покр. оболочкой, 400 мг: 30 шт."
ТЕДЕИН,MEKOPHAR CHEMICAL-PHARMACEUTICAL (VTN),◊ таб. 8 мг+100 мг: 10 шт.
ТЕЙМУРОВА ПАСТА,МУРОМСКИЙ ПРИБОРОСТРОИТЕЛЬНЫЙ ЗАВОД (RUS),◊ паста д/наружн. прим.: туба 30 г
ТЕКСАМЕН,MUSTAFA NEVZAT ILAC SANAYII (TUR),"200 мг, таблетки 10 шт"
ТЕКСАМЕН,MUSTAFA NEVZAT ILAC SANAYII (TUR),"20 мг, для в/в, в/м введения"
ТЕЛЕКТОЛ,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 10 мг: 10, 20, 30, 40, 50, 60, 100 или 200 шт."
ТЕЛЕКТОЛ,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 5 мг: 10, 20, 30, 40, 50, 60, 100 или 200 шт."
ТЕЛЗИР,GLAXO WELLCOME OPERATIONS (GBR),"таб., покр. оболочкой, 700 мг: 60 шт."
ТЕЛЗИР,ГлаксоСмитКляйн Трейдинг (RUS),"таб., покр. оболочкой, 700 мг: 60 шт."
ТЕЛЗИР,GLAXO WELLCOME (DEU),сусп. д/приема внутрь 50 мг/1 мл: фл. 225 мл в компл. со шприцем-дозатором
ТЕЛЗИР,ГлаксоСмитКляйн Трейдинг (RUS),сусп. д/приема внутрь 50 мг/1 мл: фл. 225 мл в компл. со шприцем-дозатором
ТЕЛФАСТ®,SANOFI-AVENTIS U.S. LLC (USA),"◊ таб., покр. пленочной оболочкой [для детей] 30 мг: 10 шт."
ТЕЛФАСТ®,AVENTIS PHARMA Deutschland (DEU),"◊ таб., покр. оболочкой, 120 мг: 10 шт."
ТЕЛФАСТ®,AVENTIS PHARMA Deutschland (DEU),"◊ таб., покр. оболочкой, 180 мг: 10 шт."
ТЕМИБУТОЛ,THEMIS CHEMICALS (IND),таб. 200 мг: 100 шт.
ТЕМИБУТОЛ,THEMIS CHEMICALS (IND),таб. 400 мг: 100 шт.
ТЕМИБУТОЛ,THEMIS CHEMICALS (IND),таб. 600 мг: 100 шт.
ТЕМОДАЛ®,SCHERING-PLOUGH LABO (BEL),капс. 5 мг: 5 или 20 шт.
ТЕМОДАЛ®,SCHERING-PLOUGH LABO (BEL),капс. 20 мг: 5 или 20 шт.
ТЕМОДАЛ®,SCHERING-PLOUGH LABO (BEL),капс. 100 мг: 5 или 20 шт.
ТЕМОДАЛ®,SCHERING-PLOUGH LABO (BEL),капс. 250 мг: 5 или 20 шт.
ТЕМПАЛГИН®,SOPHARMA (BLG),"◊ таб., покр. оболочкой: 20 или 100 шт."
ТЕМПАНГИНОЛ®,BALKANPHARMA-DUPNITZA (BLG),"◊ таб., покр. оболочкой: 10 шт."
ТЕНАКСУМ,Лаборатории Сервье (FRA),таб. 1 мг: 30 шт.
ТЕНАКСУМ,Лаборатории Сервье Индастри (FRA),таб. 1 мг: 30 шт.
ТЕНОКС,KRKA (SLO),таб. 5 мг: 30 или 90 шт.
ТЕНОКС,KRKA (SLO),таб. 10 мг: 30 или 90 шт.
ТЕНОКС,КРКА-РУС (RUS),таб. 5 мг
ТЕНОКС,КРКА-РУС (RUS),таб. 10 мг
ТЕНОЛОЛ,IPCA LABORATORIES (IND),"таб., покр. оболочкой, 100 мг: 28 или 100 шт."
ТЕНОНОРМ,M.J.BIOPHARM (IND),"таб., покр. оболочкой, 50 мг+12.5 мг: 7, 10, 20, 14, 28 или 30 шт."
ТЕНОНОРМ,M.J.BIOPHARM (IND),"таб., покр. оболочкой, 100 мг+25 мг: 7, 10, 20, 14, 28 или 30 шт."
ТЕНОРЕТИК,ASTRAZENECA UK (GBR),"таб., покр. оболочкой, 100 мг+25 мг: 28 шт."
ТЕНОРИК®,IPCA LABORATORIES (IND),"таб., покр. пленочной оболочкой, 50 мг+12.5 мг: 28 или 100 шт."
ТЕНОРИК®,IPCA LABORATORIES (IND),"таб. форте, покр. пленочной оболочкой, 100 мг+25 мг: 28 или 100 шт."
ТЕНОРМИН,ASTRAZENECA UK (GBR),"таб., покр. оболочкой, 100 мг: 28 шт."
ТЕНОРОКС,OXFORD Laboratories (IND),"таб., покр. оболочкой, 50 мг+12.5 мг: 28 или 100 шт."
ТЕНОРОКС,OXFORD Laboratories (IND),"таб. форте, покр. оболочкой, 100 мг+25 мг: 28 или 100 шт."
ТЕНОЧЕК,IPCA LABORATORIES (IND),"таб. 50 мг+5 мг: 10, 14, 20, 28, 30 или 42 шт."
ТЕНТЕКС ФОРТЕ,HIMALAYA DRUG (IND),"◊ таб., покр. оболочкой: 20, 40, 80 или 100 шт."
ТЕНТЕКС ФОРТЕ,ТРАНСАТЛАНТИК ИНТЕРНЕЙШНЛ (RUS),"◊ таб., покр. оболочкой: 20, 40, 80 или 100 шт."
ТЕОДИБАВЕРИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),◊ таб. 20 мг+20 мг+150 мг: 10 шт.
ТЕОДИБАВЕРИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),◊ таб. 20 мг+20 мг+150 мг: 10 шт.
ТЕОПЭК,ФАРМАПЭК (RUS),таб. пролонгир. действия 100 мг: 50 шт.
ТЕОПЭК,ФАРМАПЭК (RUS),таб. пролонгир. действия 200 мг: 50 шт.
ТЕОПЭК,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),таб. 300 мг: 50 шт.
ТЕОПЭК,ФАРМАПЭК (RUS),таб. пролонгир. действия 300 мг: 50 шт.
ТЕОТАРД,KRKA (SLO),капс. пролонгир. действия 200 мг: 40 шт.
ТЕОТАРД,KRKA (SLO),капс. пролонгир. действия 350 мг: 40 шт.
ТЕРАВИТ,"SAGMEL, (USA)","◊ таб., покр. оболочкой: 30 шт."
ТЕРАВИТ АНТИОКСИДАНТ,"SAGMEL, (USA)","◊ таб., покр. пленочной обол.: 30 шт."
ТЕРАВИТ АНТИСТРЕСС,"SAGMEL, (USA)","◊ таб., покр. оболочкой: 30 или 60 шт."
ТЕРАВИТ ПРЕГНА,"SAGMEL, (USA)","таб., покр. оболочкой: 30 или 60 шт."
ТЕРАВИТ ТОНИК,"SAGMEL, (USA)","◊ таб., покр. пленочной обол.: 30 шт."
ТЕРАЗОЗИН,NU-PHARM (CAN),"таб. 2 мг: 1000 шт., 5 кг, 8 кг или 10 кг"
ТЕРАЛИДЖЕН®,Щелковский Витаминный Завод (RUS),"таб., покр. пленочной обол., 5 мг: 25 или 50 шт."
ТЕРАЛИДЖЕН®,HAU GIANG PHARMACEUTICAL (VTN),"таб., покр. пленочной обол., 5 мг: 25 или 50 шт."
ТЕРАСИЛ,PLETHICO PHARMACEUTICALS (IND),◊ таб. д/рассасывания (медово-лимонные): 12 или 30 шт.
ТЕРАСИЛ,PLETHICO PHARMACEUTICALS (IND),◊ таб. д/рассасывания (апельсиновые): 12 или 30 шт.
ТЕРАСИЛ,PLETHICO PHARMACEUTICALS (IND),◊ таб. д/рассасывания (черносмородиновые): 12 или 30 шт.
ТЕРАФЛЕКС®,"SAGMEL, (USA)","◊ капс. 500 мг+400 мг: 30, 60 или 100 шт."
ТЕРАФЛЕКС® АДВАНС,"SAGMEL, (USA)",капс. 250 мг+200 мг+100 мг: 60 шт.
ТЕРАФЛЕКС® М,"SAGMEL, (USA)",◊ крем д/наружн. прим.: тубы 28.4 г или 56.7 г
ТЕРАФЛЮ®,NOVARTIS CONSUMER HEALTH (CHE),◊ порошок д/пригот. р-ра д/приема внутрь (лесные ягоды) 325 мг+20 мг+10 мг/1 пак.: пакетики 11.5 г
ТЕРАФЛЮ®,PATHEON WHITBY (CAN),◊ порошок д/пригот. р-ра д/приема внутрь (лесные ягоды) 325 мг+20 мг+10 мг/1 пак.: пакетики 11.5 г
ТЕРАФЛЮ® БРО,NOVARTIS CONSUMER HEALTH (CHE),◊ мазь д/наружн. прим.: туба 40 г
ТЕРАФЛЮ® КВ,NOVARTIS CONSUMER HEALTH (CHE),◊ капли д/приема внутрь 100 мг/1 мл: фл. 20 мл
ТЕРАФЛЮ® КВ,NOVARTIS CONSUMER HEALTH (CHE),◊ сироп 100 мг/5 мл: фл. 100 мл или 200 мл
ТЕРАФЛЮ® ЛАР,NOVARTIS CONSUMER HEALTH (CHE),"◊ таб. д/рассасывания 1 мг+1 мг: 8, 16 или 24 шт."
ТЕРАФЛЮ® ЛАР,NOVARTIS FARMACEUTICA (SPN),"◊ таб. д/рассасывания 1 мг+1 мг: 8, 16 или 24 шт."
ТЕРАФЛЮ® ЛАР,NOVARTIS CONSUMER HEALTH (CHE),◊ спрей д/местн. прим. 2 мг+1.5 мг/1 мл: фл. 30 мл
ТЕРАФЛЮ® ОТ ГРИППА И ПРОСТУДЫ,NOVARTIS CONSUMER HEALTH (CHE),◊ порошок д/пригот. р-ра д/приема внутрь: пак. 10 шт.
ТЕРАФЛЮ® ОТ ГРИППА И ПРОСТУДЫ,PATHEON WHITBY (CAN),◊ порошок д/пригот. р-ра д/приема внутрь: пак. 10 шт.
ТЕРАФЛЮ® ОТ ГРИППА И ПРОСТУДЫ,NOVARTIS CONSUMER HEALTH (CHE),◊ порошок дозир. д/пригот. р-ра д/приема внутрь: пак. 10 шт.
ТЕРАФЛЮ® ОТ ГРИППА И ПРОСТУДЫ,FAMAR (FRA),◊ порошок дозир. д/пригот. р-ра д/приема внутрь: пак. 10 шт.
ТЕРАФЛЮ® ОТ ГРИППА И ПРОСТУДЫ ЭКСТРА,NOVARTIS CONSUMER HEALTH (CHE),"◊ порошок дозир. д/пригот. р-ра д/приема внутрь (со вкусом яблока и корицы) 650 мг+20 мг+10 мг/1 пак.: 6, 8, 10 или 12 шт."
ТЕРАФЛЮ® ОТ ГРИППА И ПРОСТУДЫ ЭКСТРА,PATHEON WHITBY (CAN),"◊ порошок дозир. д/пригот. р-ра д/приема внутрь (со вкусом яблока и корицы) 650 мг+20 мг+10 мг/1 пак.: 6, 8, 10 или 12 шт."
ТЕРАФЛЮ® ЭКСТРАТАБ,NOVARTIS URUNLERI (TUR),"◊ таб., покр. оболочкой, 650 мг+4 мг+10 мг: 10 или 20 шт."
ТЕРБИЗИЛ,GEDEON RICHTER (HUN),таб. 125 мг: 14 шт.
ТЕРБИЗИЛ,GEDEON RICHTER (HUN),таб. 250 мг: 14 или 28 шт.
ТЕРБИЗИЛ,GEDEON RICHTER (HUN),◊ крем д/наружн. прим. 1%: туба 15 г
ТЕРБИНАФИН,БИОСИНТЕЗ (RUS),◊ крем д/наружн. прим. 1%: тубы 10 г или 15 г
