title,man,description
ЗАНТИН,БРЫНЦАЛОВ-А (RUS),р-р д/инъекц. 50 мг/2 мл: амп. 5 шт.
ЗАНТИН,БРЫНЦАЛОВ-А (RUS),"таб., покр. оболочкой, 150 мг: 10, 20, 40 или 50 шт."
ЗВЕРОБОЙ,NATUR PRODUKT FRANCE (FRA),◊ таб. 200 мг: 30 шт.
ЗВЕРОБОЯ НАСТОЙКА,МУРОМСКИЙ ПРИБОРОСТРОИТЕЛЬНЫЙ ЗАВОД (RUS),◊ настойка 200 г/1 л: фл. 25 мл или 50 мл
ЗВЕРОБОЯ ТРАВА,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 20 шт.
ЗВЕРОБОЯ ТРАВА,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 50 г: пачки
ЗВЕРОБОЯ ТРАВА,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 20 шт.
ЗВЕРОБОЯ ТРАВА,МАГНОЛИЯ Сообщество МФП (RUS),◊ сырье растительное измельченное 50 г: пачки
ЗВЕРОБОЯ ТРАВА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное измельченное 50 г: пачки
ЗВЕРОБОЯ ТРАВА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 20 шт.
ЗВЕРОБОЯ ТРАВА,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ЗЕДЕКС,WOCKHARDT (IND),◊ сироп: фл. 100 мл
ЗЕКСАТ,DABUR PHARMA (IND),р-р д/инъекц. 15 мг/3 мл: фл. 1 шт.
ЗЕКСАТ,DABUR PHARMA (IND),р-р д/инъекц. 50 мг/2 мл: фл. 1 шт.
ЗЕЛДОКС®,PFIZER (DEU),"капс. 20 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,HEINRICH MACK NACHF. (DEU),"капс. 20 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,PFIZER (DEU),"капс. 40 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,HEINRICH MACK NACHF. (DEU),"капс. 40 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,PFIZER (DEU),"капс. 60 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,HEINRICH MACK NACHF. (DEU),"капс. 60 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,PFIZER (DEU),"капс. 80 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,HEINRICH MACK NACHF. (DEU),"капс. 80 мг: 14, 20, 30, 50, 56, 60 или 100 шт."
ЗЕЛДОКС®,BEN VENUE Laboratories (USA),лиофилизат д/пригот. р-ра д/в/м введения 30 мг: фл. 1 шт. в компл. с растворителем
ЗЕЛДОКС®,PFIZER IRELAND PHARMACEUTICALS (IRL),лиофилизат д/пригот. р-ра д/в/м введения 30 мг: фл. 1 шт. в компл. с растворителем
ЗЕЛЕНИНА КАПЛИ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ капли д/приема внутрь: фл. 25 мл
ЗЕЛМАК,NOVARTIS PHARMA (CHE),"таб. 6 мг: 20, 30, 50, 60, 100 или 300 шт."
ЗЕНАПАКС,F.Hoffmann-La Roche (CHE),концентрат д/пригот. р-ра д/инф. 25 мг/5 мл: фл. 1 или 3 шт.
ЗЕПТОЛ,Sun Pharmaceutical Industries (IND),таб. 200 мг: 100 шт.
ЗЕПТОЛ,Sun Pharmaceutical Industries (IND),"таб. пролонгир. действия, покр. оболочкой, 200 мг: 30 шт."
ЗЕПТОЛ,Sun Pharmaceutical Industries (IND),"таб. пролонгир. действия, покр. оболочкой, 400 мг: 30 шт."
ЗЕРИТ,BRISTOL-MYERS SQUIBB (FRA),капс. 15 мг: 56 шт.
ЗЕРИТ,BRISTOL-MYERS SQUIBB (FRA),капс. 20 мг: 56 шт.
ЗЕРИТ,BRISTOL-MYERS SQUIBB (FRA),капс. 30 мг: 56 шт.
ЗЕРИТ,BRISTOL-MYERS SQUIBB (FRA),капс. 40 мг: 56 шт.
ЗЕРИТ,BRISTOL-MYERS SQUIBB (FRA),порошок д/пригот. р-ра д/приема внутрь 1 мг/1 мл: фл. 260 мл
ЗЕРОЦИД,Sun Pharmaceutical Industries (IND),капс. 20 мг: 30 шт.
ЗЕТАМАКС РЕТАРД,PFIZER PHARMACEUTICALS (USA),порошок д/пригот. сусп. с замедл. высвоб. д/приема внутрь 2 г: 1 шт.
ЗЕТРИНАЛ,ABDI IBRAHIM ILAC SAN. VE TIC. (TUR),"◊ таб., покр. оболочкой, 10 мг: 10, 20 или 30 шт."
ЗЕТРИНАЛ,ABDI IBRAHIM ILAC SAN. VE TIC. (TUR),◊ сироп 5 мг/5 мл: фл. 100 мл или 200 мл в компл. с мерной ложечкой
ЗЕТСИЛ,AUROBINDO PHARMA (IND),капс. 250 мг: 20 шт.
ЗЕТСИЛ,AUROBINDO PHARMA (IND),капс. 500 мг: 20 шт.
ЗЕТСИЛ,AUROBINDO PHARMA (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 10 шт.
ЗЕТСИЛ,AUROBINDO PHARMA (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 10 шт.
ЗЕФФИКС,GLAXO WELLCOME OPERATIONS (GBR),"таб., покр. оболочкой, 100 мг: 14, 28 или 84 шт."
ЗЕФФИКС,GLAXO GROUP (GBR),"таб., покр. оболочкой, 100 мг: 14, 28 или 84 шт."
ЗИ-ФАКТОР,ВЕРОФАРМ (RUS),капс. 250 мг: 6 шт.
ЗИ-ФАКТОР,ВЕРОФАРМ (RUS),"таб., покр. оболочкой, 500 мг: 3 шт."
ЗИАГЕН,GLAXO WELLCOME OPERATIONS (GBR),"таб., покр. оболочкой, 300 мг: 60 шт."
ЗИАГЕН,GLAXO GROUP (GBR),"таб., покр. оболочкой, 300 мг: 60 шт."
ЗИАГЕН,GlaxoSmithKline (CAN),р-р д/приема внутрь 100 мг/5 мл: фл. 240 мл в компл. с дозир. шприцем и адаптером
ЗИВОКС®,PHARMACIA & UPJOHN COMPANY (USA),"таб., покр. оболочкой, 600 мг: 10 шт."
ЗИВОКС®,PFIZER PHARMACEUTICALS (USA),"таб., покр. оболочкой, 600 мг: 10 шт."
ЗИВОКС®,PHARMACIA & UPJOHN COMPANY (USA),гранулы д/пригот. сусп. д/приема внутрь 100 мг/5 мл: фл. 66 г
ЗИВОКС®,PFIZER PHARMACEUTICALS (USA),гранулы д/пригот. сусп. д/приема внутрь 100 мг/5 мл: фл. 66 г
ЗИВОКС®,FRESENIUS KABI NORGE (NOR),"р-р д/инф. 2 мг/1 мл: пак. 100 мл, 200 мл, 300 мл 1, 2, 5, 10 или 25 шт."
ЗИВОКС®,PFIZER (NOR),"р-р д/инф. 2 мг/1 мл: пак. 100 мл, 200 мл, 300 мл 1, 2, 5, 10 или 25 шт."
ЗИГРИС,ELI LILLY (DEU),лиофилизат д/пригот. р-ра д/инф. 5 мг: фл. 1 шт.
ЗИГРИС,ELI LILLY (DEU),лиофилизат д/пригот. р-ра д/инф. 20 мг: фл. 1 шт.
ЗИДЕНА,DONG-A PHARMTECH (SKO),"таб., покр. пленочной обол., 100 мг: 1 или 4 шт."
ЗИДЕНА,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. пленочной обол., 100 мг: 1 или 4 шт."
ЗИДО-ЭЙЧ,HETERO DRUGS Limited (IND),"таб., покр. оболочкой, 300 мг: 100 шт."
ЗИДОВИРИН,ВЕРОФАРМ (RUS),капс. 100 мг: 50 или 100 шт.
ЗИДОВУДИН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),"капс. 100 мг: 20, 30 или 100 шт."
ЗИЛТ,KRKA (SLO),"таб., покр. оболочкой, 75 мг: 14, 28, 30, 56, 84 или 90 шт."
ЗИЛТ,КРКА-РУС (RUS),"таб., покр. оболочкой, 75 мг: 14, 28, 30, 56, 84 или 90 шт."
ЗИМОКС,FARAN LABORATORIES (GR),таб. 250 мг+25 мг: 30 шт.
ЗИМУЛТИ,SANOFI WINTHROP INDUSTRIE (FRA),"таб., покр. пленочной обол., 20 мг: 14, 28 или 56 шт."
ЗИМУЛТИ,SANOFI-AVENTIS France (FRA),"таб., покр. пленочной обол., 20 мг: 14, 28 или 56 шт."
ЗИНАЦЕФ,GlaxoSmithKline (ITA),порошок д/пригот. р-ра д/инъекц. 250 мг: фл. 1 шт.
ЗИНАЦЕФ,GlaxoSmithKline (ITA),порошок д/пригот. р-ра д/инъекц. 750 мг: фл. 1 шт.
ЗИНАЦЕФ,GlaxoSmithKline (ITA),порошок д/пригот. р-ра д/инъекц. 1.5 г: фл. 1 шт.
ЗИНЕРИТ®,YAMANOUCHI EUROPE (NID),◊ порошок д/пригот. р-ра д/наружн. прим. 1.2 г+360 мг/30 мл: фл. в компл. с растворителем и аппликатором
ЗИННАТ,GLAXO OPERATIONS UK LIMITED (GBR),"таб., покр. оболочкой, 125 мг: 5, 10 или 20 шт."
ЗИННАТ,GLAXO OPERATIONS UK LIMITED (GBR),"таб., покр. оболочкой, 250 мг: 5, 10 или 20 шт."
ЗИННАТ,GLAXO OPERATIONS UK LIMITED (GBR),гранулы д/пригот. сусп. д/приема внутрь 125 мг/5 мл: фл. в компл. с мерн. ложкой
ЗИННАТ,ГлаксоСмитКляйн Трейдинг (RUS),гранулы д/пригот. сусп. д/приема внутрь 125 мг/5 мл: фл. в компл. с мерн. ложкой
ЗИНЦЕТ,UNICHEM Laboratories (IND),"◊ таб., покр. пленочной оболочкой, 10 мг: 10 шт."
ЗИНЦЕТ,UNICHEM Laboratories (IND),◊ сироп 5 мг/5 мл: фл. 60 мл
ЗИПАНТОЛА,PLIVA HRVATSKA (HOR),"таб., покр. кишечнорастворимой обол., 40 мг: 28 шт."
ЗИПАНТОЛА,PLIVA HRVATSKA (HOR),"таб., покр. кишечнорастворимой обол., 20 мг: 28 шт."
ЗИПРЕКСА®,ELI LILLY & Company (GBR),"таб., покр. пленочной оболочкой, 5 мг: 7, 14, 28 или 56 шт."
ЗИПРЕКСА®,ELI LILLY VOSTOK (CHE),"таб., покр. пленочной оболочкой, 5 мг: 7, 14, 28 или 56 шт."
ЗИПРЕКСА®,ELI LILLY & Company (GBR),"таб., покр. пленочной оболочкой, 10 мг: 7, 14, 28 или 56 шт."
ЗИПРЕКСА®,ELI LILLY VOSTOK (CHE),"таб., покр. пленочной оболочкой, 10 мг: 7, 14, 28 или 56 шт."
ЗИПРЕКСА®,PATHEON ITALY (ITA),лиофилизат д/пригот. р-ра д/в/м введения 10 мг: фл. 1 шт.
ЗИПРЕКСА®,ELI LILLY VOSTOK (CHE),лиофилизат д/пригот. р-ра д/в/м введения 10 мг: фл. 1 шт.
ЗИПРЕКСА®,ELI LILLY & Company (GBR),"таб., покр. пленочной оболочкой, 2.5 мг: 7, 10, 28 или 56 шт."
ЗИПРЕКСА®,ELI LILLY VOSTOK (CHE),"таб., покр. пленочной оболочкой, 2.5 мг: 7, 10, 28 или 56 шт."
ЗИПРЕКСА®,ELI LILLY & Company (GBR),"таб., покр. пленочной оболочкой, 7.5 мг: 7, 14, 28 или 56 шт."
ЗИПРЕКСА®,ELI LILLY VOSTOK (CHE),"таб., покр. пленочной оболочкой, 7.5 мг: 7, 14, 28 или 56 шт."
ЗИПРЕКСА® ЗИДИС™,ELI LILLY & Company (GBR),таб. диспергируемые 5 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY NEDERLAND (NID),таб. диспергируемые 5 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY & Company (GBR),таб. диспергируемые 15 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY NEDERLAND (NID),таб. диспергируемые 15 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY & Company (GBR),таб. диспергируемые 10 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY NEDERLAND (NID),таб. диспергируемые 10 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY & Company (GBR),таб. диспергируемые 20 мг: 28 шт.
ЗИПРЕКСА® ЗИДИС™,ELI LILLY NEDERLAND (NID),таб. диспергируемые 20 мг: 28 шт.
ЗИРТЕК®,UCB FARCHIM (CHE),"◊ таб., покр. оболочкой, 10 мг: 7 или 10 шт."
ЗИРТЕК®,UCB FARCHIM (CHE),◊ капли д/приема внутрь 10 мг/1 мл: фл. 10 мл или 20 мл
ЗИРТЕК®,UCB Pharma (ITA),◊ капли д/приема внутрь 10 мг/1 мл: фл. 10 мл или 20 мл
ЗИСАКАР,CADILA HEALTHCARE (IND),"таб., покр. пленочной оболочкой, 25 мг: 7 шт."
ЗИСАКАР,CADILA HEALTHCARE (IND),"таб., покр. пленочной оболочкой, 50 мг: 7 шт."
ЗИТАЗОНИУМ,EGIS PHARMACEUTICALS (HUN),таб. 10 мг: 30 шт.
ЗИТАЗОНИУМ,EGIS PHARMACEUTICALS (HUN),таб. 20 мг: 30 шт.
ЗИТАЗОНИУМ,EGIS PHARMACEUTICALS (HUN),таб. 30 мг: 30 шт.
ЗИТРОЛИД®,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),капс. 250 мг: 6 или 100 шт.
ЗИТРОЛИД® ФОРТЕ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),капс. 500 мг: 3 шт.
ЗИТРОЦИН,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб., покр. пленочной оболочкой, 125 мг: 6 шт."
ЗИТРОЦИН,J.B. Chemicals & Pharmaceuticals (IND),"таб., покр. пленочной оболочкой, 125 мг: 6 шт."
ЗИТРОЦИН,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб., покр. пленочной оболочкой, 250 мг: 6 шт."
ЗИТРОЦИН,J.B. Chemicals & Pharmaceuticals (IND),"таб., покр. пленочной оболочкой, 250 мг: 6 шт."
ЗИТРОЦИН,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб., покр. пленочной оболочкой, 500 мг: 3 шт."
ЗИТРОЦИН,J.B. Chemicals & Pharmaceuticals (IND),"таб., покр. пленочной оболочкой, 500 мг: 3 шт."
ЗИТРОЦИН,UNIQUE PHARMACEUTICAL Laboratories (IND),порошок д/пригот. сусп. д/приема внутрь 200 мг/5 мл: фл. 30 мл 1 шт. в компл. со шприцем и мерной ложкой
ЗИТРОЦИН,J.B. Chemicals & Pharmaceuticals (IND),порошок д/пригот. сусп. д/приема внутрь 200 мг/5 мл: фл. 30 мл 1 шт. в компл. со шприцем и мерной ложкой
ЗМЕЕВИКА КОРНЕВИЩА,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
ЗМЕЕВИКА КОРНЕВИЩА,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное измельченное 50 г: пачки
ЗОВАТИН,Eczacibasi Ilac Sanayi ve Ticaret (TUR),"таб., покр. оболочкой, 10 мг: 30 шт."
ЗОВАТИН,Eczacibasi Ilac Sanayi ve Ticaret (TUR),"таб., покр. оболочкой, 20 мг: 30 шт."
ЗОВИРАКС®,GlaxoSmithKline Pharmaceuticals (POL),таб. 200 мг: 25 шт.
ЗОВИРАКС®,WELLCOME FOUNDATION (GBR),мазь глазная 3%: туба 4.5 г
ЗОВИРАКС®,GlaxoSmithKline (ITA),лиофилизат д/пригот. р-ра д/инф. 250 мг: фл. 5 шт.
ЗОВИРАКС®,GLAXO WELLCOME OPERATIONS (GBR),◊ крем д/наружн. прим. 5%: туба 2 г
ЗОВИРАКС®,GlaxoSmithKline Consumer Healthcare (GBR),◊ крем д/наружн. прим. 5%: туба 2 г
ЗОДАК,ZENTIVA (CS),"◊ таб., покр. оболочкой, 10 мг: 10 или 30 шт."
ЗОДАК,ZENTIVA (CS),◊ сироп 5 мг/5 мл: фл. 100 мл
ЗОДАК,ZENTIVA (CS),◊ капли д/приема внутрь 10 мг/1 мл: фл. 20 мл
ЗОКАРДИС® 30,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб., покр. оболочкой, 30 мг: 7, 14 или 28 шт."
ЗОКАРДИС® 30,A.MENARINI INDUSTRIE SUD (ITA),"таб., покр. оболочкой, 30 мг: 7, 14 или 28 шт."
ЗОКАРДИС® 7.5,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб., покр. оболочкой, 7.5 мг: 7, 14 или 28 шт."
ЗОКАРДИС® 7.5,A.MENARINI INDUSTRIE SUD (ITA),"таб., покр. оболочкой, 7.5 мг: 7, 14 или 28 шт."
ЗОКОР®,MERCK SHARP & DOHME (NID),"таб., покр. оболочкой, 10 мг: 14 или 28 шт."
ЗОКОР®,MERCK SHARP & DOHME (NID),"таб., покр. оболочкой, 20 мг: 14 или 28 шт."
ЗОКОР®,MERCK SHARP & DOHME (NID),"таб., покр. оболочкой, 5 мг: 14 или 28 шт."
ЗОКОР® ФОРТЕ,MERCK SHARP & DOHME (NID),"таб., покр. оболочкой, 40 мг: 14 шт."
ЗОКСОН,ZENTIVA (CS),таб. 1 мг: 15 или 30 шт.
ЗОКСОН,ZENTIVA (CS),таб. 2 мг: 10 или 30 шт.
ЗОКСОН,ZENTIVA (CS),таб. 4 мг: 30 или 100 шт.
ЗОЛАДЕКС,ASTRAZENECA UK (GBR),капс. д/п/к введения пролонгир. действия 3.6 мг: шприц-аппликатор
ЗОЛАДЕКС,ASTRAZENECA UK (GBR),капс. д/п/к введен. пролонгир. действия 10.8 мг: шприц-аппликатор
ЗОЛИНОКС,RANBAXY LABORATORIES (IND),"таб., покр. пленочной оболочкой, 7.5 мг: 10 или 100 шт."
ЗОЛОТОТЫСЯЧНИКА ТРАВА,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 20 шт.
ЗОЛОТОТЫСЯЧНИКА ТРАВА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 20 шт.
ЗОЛОТОТЫСЯЧНИКА ТРАВА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ трава измельченная: пачка 50 г
ЗОЛОТОТЫСЯЧНИКА ТРАВА,ЗДОРОВЬЕ ФИРМА (RUS),◊ трава измельченная: пачка 50 г
ЗОЛОФТ™,PFIZER (ITA),"таб, покр. оболочкой, 50 мг: 14 или 28 шт."
ЗОЛОФТ™,PFIZER (ITA),"таб, покр. оболочкой, 100 мг: 14 или 28 шт."
ЗОЛФИН,IPCA LABORATORIES (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЗОЛФИН,IPCA LABORATORIES (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЗОМЕТА®,NOVARTIS PHARMA (CHE),"порошок д/пригот. р-ра д/инъекц. 4 мг: фл. 1, 4 или 10 шт. в компл. с растворителем"
ЗОМЕТА®,NOVARTIS PHARMA (CHE),концентрат д/пригот. р-ра д/инф. 4 мг/5 мл: фл. 1 шт.
ЗОМЕТА®,NOVARTIS PHARMA STEIN (CHE),концентрат д/пригот. р-ра д/инф. 4 мг/5 мл: фл. 1 шт.
ЗОМИГ,ASTRAZENECA UK (GBR),"таб., покр. оболочкой, 2.5 мг: 3 шт."
ЗОМИГ,IPR PHARMACEUTICALS (PR),"таб., покр. оболочкой, 2.5 мг: 3 шт."
ЗОНАДИН,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 10 мг: 10 шт."
ЗОПИКЛОН,NU-PHARM (CAN),"таб., покр. оболочкой, 7.5 мг: 1000 шт., 5 кг, 8 кг, 10 кг или 20 кг"
ЗОПИКЛОН,ФП ОБОЛЕНСКОЕ (RUS),"таб. 7.5 мг: 5, 10, 15 или 20 шт."
ЗОПИКЛОН 7.5-СЛ,SLOVAKOFARMA (SLR),таб. 7.5 мг: 10 или 20 шт.
ЗОРАН®,DR. REDDY`S LABORATORIES (IND),"таб., покр. оболочкой, 150 мг: 20 или 100 шт."
ЗОРАН®,DR. REDDY`S LABORATORIES (IND),"таб., покр. оболочкой, 300 мг: 20 или 100 шт."
ЗОРЕКС®,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),◊ капс. 150 мг+7 мг: 10 шт.
ЗОРЕКС®,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),◊ капс. 250 мг+10 мг: 2 или 10 шт.
ЗОРСТАТ,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 10 мг: 28 шт."
ЗОРСТАТ,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 20 мг: 28 шт."
ЗОФЛОКС,MUSTAFA NEVZAT ILAC SANAYII (TUR),200мг/100 мл в/в
ЗОФЛОКС,MUSTAFA NEVZAT ILAC SANAYII (TUR),"400 мг, таблетки 5 шт"
ЗОФЛОКС,MUSTAFA NEVZAT ILAC SANAYII (TUR),"200мг, таблетки 10 шт"
ЗОФРАН,GLAXO WELLCOME (SPN),"таб., покр. оболочкой, 4 мг: 10 шт."
ЗОФРАН,GLAXO WELLCOME (SPN),"таб., покр. оболочкой, 8 мг: 10 шт."
ЗОФРАН,GLAXO WELLCOME OPERATIONS (GBR),таб. лингвальные 4 мг: 10 шт.
ЗОФРАН,GLAXO WELLCOME OPERATIONS (GBR),таб. лингвальные 8 мг: 10 шт.
ЗОФРАН,GlaxoSmithKline (CAN),сироп 4 мг/5 мл: фл. 50 мл в компл. с мерн. ложкой
ЗОФРАН,GlaxoSmithKline (ITA),р-р д/инъекц. 4 мг/2 мл: амп. 5 шт.
ЗОФРАН,GlaxoSmithKline (ITA),р-р д/инъекц. 8 мг/4 мл: амп. 5 шт.
ЗОФРАН,GLAXO WELLCOME PRODUCTION (FRA),суппозитории рект. 16 мг: 1 или 2 шт.
ЗОФРАН,GLAXO WELLCOME (DEU),таб. д/рассасывания 4 мг: 10 шт.
ЗОФРАН,GLAXO WELLCOME (DEU),таб. д/рассасывания 8 мг: 10 шт.
