title,man,description
БАДАНА КОРНЕВИЩА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное измельченное 30 г: пачки
БАДАНА КОРНЕВИЩА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
БАДЯГА,ФИТОМАГ (RUS),◊ порошок д/наружн. прим.: пак. 5 г
БАДЯГА,РЕКА-ФАРМ (RUS),◊ порошок д/наружн. прим.: пак. 5 г
БАДЯГА,ИВАН-ЧАЙ (RUS),◊ порошок д/наружн. прим.: пак. 5 г
БАДЯГА,ЗДОРОВЬЕ ФИРМА (RUS),◊ порошок д/наружн. прим.: пак. 5 г
БАДЯГА,Фармацевтическая фабрика Санкт-Петербурга (RUS),"◊ порошок д/наружн. прим.: пак. 2.5 г, 5 г, 6 г, 15 г или 20 г 10 шт."
БАЕТА®,ELI LILLY & Company (USA),р-р д/п/к введения 250 мкг/мл: шприц-ручки 1.2 мл или 2.4 мл 1 шт.
БАЕТА®,ELI LILLY VOSTOK (CHE),р-р д/п/к введения 250 мкг/мл: шприц-ручки 1.2 мл или 2.4 мл 1 шт.
БАЗЕТАМ,FAMAR S.A. (GR),капс. с модифицированным высвобождением 400 мкг: 10 шт.
БАЗЕТАМ,PLIVA HRVATSKA (HOR),капс. с модифицированным высвобождением 400 мкг: 10 шт.
БАЗИРОН АС,Laboratoires GALDERMA (FRA),◊ гель д/наружн. прим. 2.5%: туба 40 г
БАЗИРОН АС,Laboratoires GALDERMA (FRA),◊ гель д/наружн. прим. 5%: туба 40 г
БАЗИРОН АС,Laboratoires GALDERMA (FRA),◊ гель д/наружн. прим. 10%: туба 40 г
БАКЛОСАН®,Pharmaceutical Works POLPHARMA (POL),таб. 10 мг: 50 шт.
БАКЛОСАН®,Pharmaceutical Works POLPHARMA (POL),таб. 25 мг: 50 шт.
БАКТИСУБТИЛ®,Laboratoires AVENTIS (FRA),капс.: 20 шт.
БАКТИСУБТИЛ®,PATHEON FRANCE (FRA),капс.: 20 шт.
БАКТРИМ,F.Hoffmann-La Roche (CHE),сироп 240 мг/5 мл: фл. 50 мл или 100 мл
БАКТРИМ ФОРТЕ,F.Hoffmann-La Roche (CHE),"таб., покр. оболочкой, 960 мг: 10, 20 или 50 шт."
БАКТРОБАН®,SmithKline Beecham Pharmaceuticals (GBR),мазь 2%: туба 15 г
БАКТРОБАН®,ГлаксоСмитКляйн Трейдинг (RUS),мазь назальная 2%: туба 3 г
БАКТРОБАН®,SmithKline Beecham (GBR),мазь назальная 2%: туба 3 г
"БАЛЬЗАМ ""ПЕРВОПРЕСТОЛЬНЫЙ""",МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),"◊ эликсир д/приема внутрь: фл. 30 мл, 50 мл, 100 мл или 240 мл"
БАЛЬЗАМ МОСКОВИЯ,БРЫНЦАЛОВ-А (RUS),◊ эликсир: фл. 100 мл или 250 мл
БАЛЬЗАМ ШОСТАКОВСКОГО,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ жидкость д/наружн. прим. 50 г: фл.
БАЛЬЗАМ ШОСТАКОВСКОГО,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ жидкость д/наружн. прим. 100 г: фл.
БАНЕОЦИН®,SANDOZ (AUT),◊ мазь д/наружн. прим. 250 МЕ+5000 МЕ/1 г: тубы 20 г
БАНЕОЦИН®,MERCK (AUT),◊ мазь д/наружн. прим. 250 МЕ+5000 МЕ/1 г: тубы 20 г
БАНЕОЦИН®,Pharmazeutische Fabrik MONTAVIT (AUT),◊ порошок д/наружн. прим. 250 МЕ+5000 МЕ/1 г: банки 10 г
БАНЕОЦИН®,SANDOZ (AUT),◊ порошок д/наружн. прим. 250 МЕ+5000 МЕ/1 г: банки 10 г
БАРАКЛЮД,BRISTOL-MYERS SQUIBB Company (USA),"таб., покр. пленочной оболочкой, 1 мг: 30 шт."
БАРАКЛЮД,BRISTOL-MYERS SQUIBB Company (USA),"таб., покр. пленочной оболочкой, 500 мкг: 30 шт."
БАРАЛГЕТАС,JUGOREMEDIJA (RS),◊ таб. 500 мг+5 мг+100 мкг: 100 шт.
БАРАЛГЕТАС,JUGOREMEDIJA (RS),р-р д/в/в и в/м введения 2.5 г+10 мг+100 мкг/5 мл: амп. 5 шт.
БАРАЛГИН® М,AVENTIS PHARMA (IND),"таб. 500 мг: 10, 20, 50 или 100 шт."
БАРАЛГИН® М,AVENTIS PHARMA (IND),р-р д/инъекц. 2.5 г/5 мл: амп. 5 шт.
БАРБОВАЛ,ФАРМАК (UKR),◊ капли д/приема внутрь: фл.-капельницы 25 мл
БАТРАФЕН®,AVENTIS PHARMA (IND),◊ крем д/наружн. прим. 1%: туба 15 г
БАТРАФЕН®,AVENTIS PHARMA Deutschland (DEU),◊ лак д/ногтей 8%: фл. 3 г или 6 г
БАТРАФЕН®,AVENTIS PHARMA Deutschland (DEU),◊ гель д/наружн. прим. 7.7 мг/1 г: тубы 20 г или 50 г
БЕКЛАЗОН ЭКО,NORTON WATERFORD (IRL),аэрозоль д/ингал. дозир. 50 мкг/1 доза: баллон 200 доз
БЕКЛАЗОН ЭКО,NORTON WATERFORD (IRL),аэрозоль д/ингал. дозир. 100 мкг/1 доза: баллон 200 доз
БЕКЛАЗОН ЭКО,NORTON WATERFORD (IRL),аэрозоль д/ингал. дозир. 250 мкг/1 доза: баллон 200 доз
БЕКЛАЗОН ЭКО ЛЕГКОЕ ДЫХАНИЕ,NORTON WATERFORD (IRL),"аэрозоль д/ингал. дозированный, активируемый вдохом, 50 мкг/1 доза: баллон 200 доз"
БЕКЛАЗОН ЭКО ЛЕГКОЕ ДЫХАНИЕ,NORTON WATERFORD (IRL),"аэрозоль д/ингал. дозированный, активируемый вдохом, 250 мкг/1 доза: баллон 200 доз"
БЕКЛАЗОН ЭКО ЛЕГКОЕ ДЫХАНИЕ,NORTON WATERFORD (IRL),"аэрозоль д/ингал. дозированный, активируемый вдохом, 100 мкг/1 доза: баллон 200 доз"
БЕКЛАТ,CIPLA (IND),порошок д/ингал. в капс. 400 мкг: 30 шт.
БЕКЛАТ,CIPLA (IND),аэрозоль д/ингал. дозир. 50 мкг/1 доза: баллоны 200 доз
БЕКЛАТ,CIPLA (IND),аэрозоль д/ингал. дозир. 100 мкг/1 доза: баллоны 200 доз
БЕКЛАТ,CIPLA (IND),аэрозоль д/ингал. дозир. 200 мкг/1 доза: баллоны 200 доз
БЕКЛАТ,CIPLA (IND),аэрозоль д/ингал. дозир. 250 мкг/1 доза: баллоны 200 доз
БЕКЛОДЖЕТ® 250,CHIESI (FRA),р-р д/ингал. 250 мкг/1 доза: фл. 200 доз
БЕКОНАЗЕ,GLAXO WELLCOME (SPN),спрей назальн. 50 мкг/1 доза: фл. 100 доз или 200 доз
БЕКОНАЗЕ,GlaxoSmithKline Consumer Healthcare (SPN),спрей назальн. 50 мкг/1 доза: фл. 100 доз или 200 доз
БЕКОТИД,GLAXO WELLCOME PRODUCTION (FRA),аэрозоль дозир. д/ингал. 50 мкг/1 доза: ингалятор 200 доз
БЕКОТИД,GLAXO WELLCOME PRODUCTION (FRA),аэрозоль дозир. д/ингал. 250 мкг/1 доза: ингалятор 200 доз
БЕКСТРА,PHARMACIA (GBR),"таб., покр. оболочкой, 10 мг: 10 или 30 шт."
БЕКСТРА,SEARLE (PR),"таб., покр. оболочкой, 10 мг: 10 или 30 шт."
БЕКСТРА,PHARMACIA (GBR),"таб., покр. оболочкой, 20 мг: 10 или 30 шт."
БЕКСТРА,SEARLE (PR),"таб., покр. оболочкой, 20 мг: 10 или 30 шт."
БЕКСТРА,PHARMACIA (GBR),"таб., покр. оболочкой, 40 мг: 2 или 5 шт."
БЕКСТРА,SEARLE (PR),"таб., покр. оболочкой, 40 мг: 2 или 5 шт."
БЕЛАРА,GRÜNENTHAL (DEU),"таб., покр. пленочной оболочкой, 2 мг+30 мкг: 21, 63 или 126 шт."
БЕЛЛАЛГИН,ТАТХИМФАРМПРЕПАРАТЫ (RUS),◊ таб.: 10 шт.
БЕЛЛАСПОН,LECIVA (CS),драже: 30 шт.
БЕЛЛАСТЕЗИН,ТАТХИМФАРМПРЕПАРАТЫ (RUS),◊ таб. 15 мг+300 мг: 10 шт.
БЕЛЛАЦЕХОЛ®,ПЭЗ ВИЛАР (RUS),"таб., покр. оболочкой: 30 шт."
БЕЛЛАЦЕХОЛ®,Фармцентр ВИЛАР (RUS),"таб., покр. оболочкой: 30 шт."
БЕЛЛУНЕ 35,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 35 мкг+2 мг: 63 шт."
БЕЛЛУНЕ 35,HAUPT PHARMA MUNSTER (DEU),"таб., покр. оболочкой, 35 мкг+2 мг: 63 шт."
БЕЛОГЕНТ®,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ крем д/наружн. прим. 500 мкг+1 мг/1 г: тубы 15 г или 30 г
БЕЛОГЕНТ®,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ мазь д/наружн. прим. 500 мкг+1 мг/1 г: тубы 15 г или 30 г
БЕЛОДЕРМ®,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ крем д/наружн. прим. 0.05%: тубы 15 г или 30 г
БЕЛОДЕРМ®,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ мазь д/наружн. прим. 0.05%: тубы 15 г или 30 г
БЕЛОСАЛИК®,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ мазь д/наружн. прим. 500 мкг+30 мг/1 г: туба 30 г
БЕЛОСАЛИК® ЛОСЬОН,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ р-р д/наружн. прим. 500 мкг+20 мг/1 г: фл.-капельн. 50 мл
БЕН-ГЕЙ®,PFIZER ILACLARI (TUR),◊ крем д/наружн. прим. 150 мг+100 мг/1 г: туба 35 г
БЕН-ГЕЙ® СПОРТИВНЫЙ,PFIZER ILACLARI (TUR),◊ крем д/наружн. прим. 280 мг+100 мг/1 г: туба 35 г
БЕНАКОРТ®,ПУЛЬМОМЕД (RUS),р-р д/ингал. 250 мкг/1 мл: фл. 2.2 мл 10 шт.
БЕНАКОРТ®,ПУЛЬМОМЕД (RUS),"порошок д/ингал. 200 мкг/1 доза: ингаляторы ""Циклохалер"" 100 доз или 200 доз"
БЕНАКОРТ®,ПУЛЬМОМЕД (RUS),р-р д/ингал. 500 мкг/1 мл: фл. 2.2 мл 10 шт.
БЕНАЛЬГИН®,BALKANPHARMA-DUPNITZA (BLG),таб. 500 мг+50 мг+38.75 мг: 20 шт.
БЕНАРИН,ПУЛЬМОМЕД (RUS),"капли назальные 0.05%: фл. 5 мл или 10 мл, фл.-капельницы 5 мл или 10 мл"
БЕНАТЕКС®,НИЖФАРМ (RUS),◊ суппозитории вагин. 18.9 мг: 10 шт.
БЕНЕФИКС,GENETICS INSTITUTE (USA),лиофилизат д/пригот. р-ра д/в/в введения 250 МЕ: фл. в компл. с растворителем
БЕНЕФИКС,GENETICS INSTITUTE (USA),лиофилизат д/пригот. р-ра д/в/в введения 500 МЕ: фл. в компл. с растворителем
БЕНЕФИКС,GENETICS INSTITUTE (USA),лиофилизат д/пригот. р-ра д/в/в введения 1000 МЕ: фл. в компл. с растворителем
БЕНЗИЛБЕНЗОАТ,НИЖФАРМ (RUS),"мазь д/наружн. прим. 10%: банка 25 г, туба 25 г"
БЕНЗИЛБЕНЗОАТ,ЦЕНТРАЛЬНО-ЕВРОПЕЙСКАЯ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),"мазь 10%: тубы 25 г, 30 г или 50 г"
БЕНЗИЛБЕНЗОАТ,ЦЕНТРАЛЬНО-ЕВРОПЕЙСКАЯ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),"мазь 20%: тубы 25 г, 30 г или 50 г"
БЕНЗИЛБЕНЗОАТ,ЛАСКРАФТ (RUS),мазь д/наружн. прим. 10%: банки 25 г или 50 г
БЕНЗИЛБЕНЗОАТ,ЛАСКРАФТ (RUS),мазь д/наружн. прим. 20%: банки 25 г или 50 г
БЕНЗИЛБЕНЗОАТ,ЗДОРОВЬЕ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (UKR),эмульсия д/наружн. прим. 20%: фл. 50 г или 100 г
БЕНЗИЛБЕНЗОАТ,НИЖФАРМ (RUS),"мазь д/наружн. прим. 20%: банка 25 г, туба 25 г"
БЕНЗИЛБЕНЗОАТ,БИОХИМИК (RUS),мазь д/наружн. прим. 10%: банки 25 г или 50 г
БЕНЗИЛБЕНЗОАТ,БИОСИНТЕЗ (RUS),мазь д/наружн. прим. 20%: туба 25 г
БЕНЗИЛБЕНЗОАТ,БИОТЭК МФПДК (RUS),мазь д/наружн. прим. 20%: туба 25 г
БЕНЗИЛБЕНЗОАТ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),мазь д/наружн. прим. 10%: банки 25 г или 40 г
БЕНЗИЛБЕНЗОАТ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),мазь д/наружн. прим. 20%: банки 25 г или 40 г
БЕНЗИЛБЕНЗОАТ,TALLINN PHARMACEUTICAL COMPANY (EST),мазь д/наружн. прим. 20%: туба 30 г
БЕНЗИЛБЕНЗОАТ,Фармацевтическая фабрика Санкт-Петербурга (RUS),мазь д/наружн. прим. 10%: туба 25 г
БЕНЗИЛБЕНЗОАТ,Фармацевтическая фабрика Санкт-Петербурга (RUS),мазь д/наружн. прим. 20%: туба 25 г
БЕНЗИЛБЕНЗОАТ,БРЫНЦАЛОВ-А (RUS),мазь д/наружн. прим. 10%: тубы 25 г
БЕНЗИЛБЕНЗОАТ,БРЫНЦАЛОВ-А (RUS),мазь д/наружн. прим. 20%: тубы 25 г
БЕНЗИЛБЕНЗОАТ-РУСФАР,РУСИЧИ-ФАРМА (RUS),мазь д/наружн. прим. 10%: банки 25 г или 50 г
БЕНЗИЛБЕНЗОАТ-РУСФАР,РУСИЧИ-ФАРМА (RUS),мазь д/наружн. прим. 20%: банки 25 г или 50 г
БЕНЗИЛПЕНИЦИЛЛИН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 тыс.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 тыс.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 млн.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 млн.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИН-КМП,КИЕВМЕДПРЕПАРАТ (UKR),порошок д/пригот. р-ра д/инъекц. 1 млн.ЕД: фл. 40 шт.
БЕНЗИЛПЕНИЦИЛЛИН-КМП,КИЕВМЕДПРЕПАРАТ (UKR),порошок д/пригот. р-ра д/инъекц. 500 тыс.ЕД: фл. 40 шт.
БЕНЗИЛПЕНИЦИЛЛИНА КАЛИЕВАЯ СОЛЬ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 500 тыс.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА КАЛИЕВАЯ СОЛЬ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 250 тыс.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА КАЛИЕВАЯ СОЛЬ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 1 млн.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 500 тыс.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 1 млн.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м и п/к введения 500 тыс.ЕД: фл. 10 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м и п/к введения 250 тыс.ЕД: фл. 10 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м и п/к введения 1 млн.ЕД: фл. 10 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м введения 500 тыс.ЕД: фл.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м введения 1 млн.ЕД: фл.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,MAPICHEM (CHE),порошок д/пригот. р-ра д/в/в и в/м введения 1 млн.ЕД: фл. 10 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,SHANDONG WEIFANG PHARMACEUTICAL FACTORY (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 1 млн.ЕД: фл. 10 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НАТРИЕВАЯ СОЛЬ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 250 тыс.ЕД: фл. 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НОВОКАИНОВАЯ СОЛЬ,СИНТЕЗ (RUS),порошок д/пригот. сусп. д/инъекц. 300 тыс.ЕД: фл. 10 или 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НОВОКАИНОВАЯ СОЛЬ,СИНТЕЗ (RUS),порошок д/пригот. сусп. д/инъекц. 600 тыс.ЕД: фл. 10 или 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НОВОКАИНОВАЯ СОЛЬ,СИНТЕЗ (RUS),порошок д/пригот. сусп. д/инъекц. 1.2 млн.ЕД: фл. 10 или 50 шт.
БЕНЗИЛПЕНИЦИЛЛИНА НОВОКАИНОВАЯ СОЛЬ,КРАСФАРМА (RUS),"порошок д/пригот. сусп. д/инъекц. 600 тыс.ЕД: фл. 5, 10 или 50 шт."
БЕНЗИЛПЕНИЦИЛЛИНА НОВОКАИНОВАЯ СОЛЬ,КРАСФАРМА (RUS),"порошок д/пригот. сусп. д/инъекц. 1.2 млн.ЕД: фл. 5, 10 или 50 шт."
БЕНЗИЦИЛЛИН-1,КРАСФАРМА (RUS),"порошок д/пригот. сусп. д/в/м введения 1.2 млн.ЕД: фл. 1, 10 или 50 шт."
БЕНЗИЦИЛЛИН-1,КРАСФАРМА (RUS),"порошок д/пригот. сусп. д/в/м введения 600 тыс.ЕД: фл. 1, 10 или 50 шт."
БЕНЗИЦИЛЛИН-3,КРАСФАРМА (RUS),"порошок д/пригот. сусп. д/в/м введения 1.2 млн.ЕД: фл. 1, 10 или 50 шт."
БЕНЗИЦИЛЛИН-3,КРАСФАРМА (RUS),"порошок д/пригот. сусп. д/в/м введения 600 тыс.ЕД: фл. 1, 10 или 50 шт."
БЕНЗИЦИЛЛИН-5,КРАСФАРМА (RUS),порошок д/пригот. сусп. д/в/м введения 1.2 млн.ЕД+300 тыс.ЕД: фл. 10 или 50 шт.
БЕНЗОНАЛ,ФАРМАКОН (RUS),таб. 100 мг: 50 шт.
БЕНЗОНАЛ,ФАРМАКОН (RUS),таб. д/детей 50 мг: 50 шт.
БЕНЗОНАЛ,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),таб. 100 мг: 50 шт.
БЕНЗОНАЛ,ТАТХИМФАРМПРЕПАРАТЫ (RUS),таб. 100 мг: 50 шт.
БЕНОКСИ,UNIMED PHARMA (SLR),капли глазные 4 мг/1 мл: фл.-капельница 10 мл
БЕНФОГАММА® 150,WÖRWAG PHARMA (DEU),драже 150 мг: 30 или 60 шт.
БЕНФОГАММА® 150,Mauermann Arzneimittel Franz Mauermann (DEU),драже 150 мг: 30 или 60 шт.
БЕНФОЛИПЕН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),"◊ таб., покр. пленочной обол., 100 мг+100 мг+2 мкг: 30 шт."
БЕНФОЛИПЕН®,ФАРМСТАНДАРТ-УфаВИТА (RUS),"таб., покр. пленочной оболочкой, 100 мг+100 мг+2 мкг: 30 или 60 шт."
БЕПАНТЕН®,FAMAR NEDERLAND (NID),◊ лосьон 2.5%: фл. 200 мл или 400 мл
БЕПАНТЕН®,BAYER CONSUMER CARE (CHE),◊ лосьон 2.5%: фл. 200 мл или 400 мл
БЕПАНТЕН®,BAYER CONSUMER CARE (CHE),"◊ крем 5%: тубы 3.5 г, 30 г или 100 г"
БЕПАНТЕН®,GP GRENZACH PRODUKTIONS (DEU),"◊ крем 5%: тубы 3.5 г, 30 г или 100 г"
БЕПАНТЕН®,BAYER CONSUMER CARE (CHE),"◊ мазь 5%: тубы 3.5 г, 30 г или 100 г"
БЕПАНТЕН®,GP GRENZACH PRODUKTIONS (DEU),"◊ мазь 5%: тубы 3.5 г, 30 г или 100 г"
БЕПАНТЕН® ПЛЮС,BAYER CONSUMER CARE (CHE),"◊ крем д/наружн. прим. 50 мг+5 мг/1 г: тубы 3.5 г, 30 г или 100 г"
БЕПАНТЕН® ПЛЮС,GP GRENZACH PRODUKTIONS (DEU),"◊ крем д/наружн. прим. 50 мг+5 мг/1 г: тубы 3.5 г, 30 г или 100 г"
БЕПЛЕКС,DAROU PAKHSH PHARMACEUTICAL MFG. COMPANY (IRA),"таб., покр. оболочкой: 50 или 100 шт."
БЕПЛЕКС,DAROU PAKHSH PHARMACEUTICAL MFG. COMPANY (IRA),р-р д/инъекц. 2 мл: амп. 10 или 100 шт.
БЕРЛАМИН® МОДУЛЯР,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),◊ питательная смесь сухая 360 г: пак. 1 шт.
БЕРЛАМИН® МОДУЛЯР,HUMANA (DEU),◊ питательная смесь сухая 360 г: пак. 1 шт.
БЕРЛИКОРТ®,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),таб. 4 мг: 25 шт.
БЕРЛИПРИЛ® 10,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб. 10 мг: 30, 50 или 100 шт."
БЕРЛИПРИЛ® 20,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб. 20 мг: 30, 50 или 100 шт."
БЕРЛИПРИЛ® 5,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб. 5 мг: 20, 30, 50 или 100 шт."
БЕРЛИТИОН® 300,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб., покр. оболочкой, 300 мг: 30, 60 или 100 шт."
БЕРЛИТИОН® 300,БЕРЛИН-ФАРМА (RUS),"таб., покр. оболочкой, 300 мг: 30, 60 или 100 шт."
БЕРЛИТИОН® 300,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"концентрат д/пригот. р-ра д/инф. 300 мг/12 мл: амп. 5, 10 или 20 шт."
БЕРОДУАЛ®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),р-р д/ингал. 500 мкг+250 мкг/1 мл: фл. 20 мл с капельн.
БЕРОДУАЛ®,ISTITUTO de ANGELI (ITA),р-р д/ингал. 500 мкг+250 мкг/1 мл: фл. 20 мл с капельн.
БЕРОДУАЛ® Н,BOEHRINGER INGELHEIM PHARMA (DEU),аэрозоль д/ингал. дозир. 50 мкг+20 мкг/1 доза: баллон 10 мл (200 доз)
БЕРОККА® КАЛЬЦИЙ И МАГНИЙ,BAYER CONSUMER CARE (CHE),◊ таб. шипучие: 10 или 15 шт.
БЕРОККА® КАЛЬЦИЙ И МАГНИЙ,BAYER SANTE FAMIALE (FRA),◊ таб. шипучие: 10 или 15 шт.
БЕРОККА® ПЛЮС,BAYER CONSUMER CARE (CHE),"◊ таб. шипучие: 10, 15, 20, 30 или 45 шт."
БЕРОККА® ПЛЮС,BAYER SANTE FAMIALE (FRA),"◊ таб. шипучие: 10, 15, 20, 30 или 45 шт."
БЕРОТЕК®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),"р-р д/ингал. 1 мг/1 мл: фл. 20 мл, 40 мл или 100 мл с капельн."
БЕРОТЕК®,ISTITUTO de ANGELI (ITA),"р-р д/ингал. 1 мг/1 мл: фл. 20 мл, 40 мл или 100 мл с капельн."
БЕРОТЕК® Н,BOEHRINGER INGELHEIM PHARMA (DEU),аэрозоль д/ингал. дозир. 100 мкг/1 доза: баллончики 10 мл (200 доз)
БЕСАЛОЛ,ЗДОРОВЬЕ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (UKR),◊ таб. 10 мг+300 мг: 6 шт.
