title,man,description
ДАКАРБАЗИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в введения 200 мг: фл. 5 или 10 шт.
ДАКОГЕН,JANSSEN PHARMACEUTICA (BEL),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ДАКОГЕН,PCH PHARMACHEMIE (NID),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ДАЛАРГИН,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 1 мг: фл. 10 шт.
ДАЛАРГИН,МЕГАРД ГРУПП (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 1 мг: фл. 10 шт.
ДАЛАРГИН,НПО МИКРОГЕН ФГУП (RUS),р-р д/в/в и в/м введения 1 мг/1 мл: фл. 1 шт.
ДАЛАРГИН,МЕГАРД ГРУПП (RUS),р-р д/в/в и в/м введения 1 мг/1 мл: фл. 1 шт.
ДАЛАРГИН-ЭЛЛАРА,ЭЛЛАРА МЦ (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 1 мг: амп. 10 шт.
ДАЛАЦИН®,PHARMACIA & UPJOHN COMPANY (USA),крем вагин. 2%: туба 20 г в компл. с 3 аппликаторами или туба 40 г в компл. с 7 аппликаторами
ДАЛАЦИН®,PHARMACIA & UPJOHN COMPANY (USA),суппозитории вагин. 100 мг: 3 шт.
ДАЛАЦИН®,PFIZER MFG. BELGIUM (BEL),капс. 150 мг: 16 или 100 шт.
ДАЛАЦИН®,SANICO (BEL),капс. 150 мг: 16 или 100 шт.
ДАЛАЦИН®,PFIZER MFG. BELGIUM (BEL),капс. 300 мг: 16 или 100 шт.
ДАЛАЦИН®,SANICO (BEL),капс. 300 мг: 16 или 100 шт.
ДАЛАЦИН®,PHARMACIA & UPJOHN COMPANY (USA),гель д/наружн. прим. 1%: туба 30 г
ДАЛАЦИН® Ц ФОСФАТ,PHARMACIA (BEL),р-р д/инъекц. 300 мг/2 мл: амп. 1 шт.
ДАЛАЦИН® Ц ФОСФАТ,PHARMACIA (BEL),р-р д/инъекц. 600 мг/4 мл: амп. 1 шт.
ДАЛЬФАЗ®,SANOFI WINTHROP INDUSTRIE (FRA),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ДАЛЬФАЗ® РЕТАРД,SANOFI WINTHROP INDUSTRIE (FRA),"таб. пролонгир. действия, покр. оболочкой, 5 мг: 56 шт."
ДАЛЬФАЗ® СР,SANOFI WINTHROP INDUSTRIE (FRA),таб. пролонгир. действия 10 мг: 10 или 30 шт.
ДАЛЬЦЕКС-ТРИПСИН,Институт Текстильных Материалов (RUS),салфетки лечебные 10х10 см: пакет 1 шт.
ДАЛЬЦЕКС-ТРИПСИН,ОТЕЧЕСТВЕННЫЕ ЛЕКАРСТВА (RUS),салфетки лечебные 10х10 см: пакет 1 шт.
ДАНАЗОЛ,REMEDICA (KIP),капс. 200 мг: 30 шт.
ДАНОВАЛ,KRKA (SLO),капс. 100 мг: 100 шт.
ДАНОВАЛ,KRKA (SLO),капс. 200 мг: 100 шт.
ДАНОЛ,SANOFI-SYNTHELABO (GBR),капс. 200 мг: 60 или 100 шт.
ДАНОЛ,SANOFI-SYNTHELABO (GBR),капс. 100 мг: 60 или 100 шт.
ДАПРИЛ,PRO.MED.CS Praha (CS),таб. 5 мг: 30 шт.
ДАПРИЛ,MEDOCHEMIE (KIP),таб. 5 мг: 30 шт.
ДАПРИЛ,PRO.MED.CS Praha (CS),таб. 10 мг: 30 шт.
ДАПРИЛ,MEDOCHEMIE (KIP),таб. 10 мг: 30 шт.
ДАПРИЛ,PRO.MED.CS Praha (CS),таб. 20 мг: 20 шт.
ДАПРИЛ,MEDOCHEMIE (KIP),таб. 20 мг: 20 шт.
ДАРДУМ,LISAPHARMA (ITA),порошок д/пригот. р-ра д/в/м и в/в введения 1 г: фл. 1 или 100 шт.
ДАУНОРУБИЦИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),лиофилизат д/пригот. р-ра д/в/в введения 20 мг: фл. 25 или 35 шт.
ДАУНОРУБИЦИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),"лиофилизат д/пригот. р-ра д/в/в введения 40 мг: фл. 1, 25 или 35 шт."
ДАУНОРУБИЦИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в введения 20 мг/4 мл: фл. 1 шт.
ДАУНОРУБИЦИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),р-р д/в/в введения 40 мг/8 мл: фл. 1 шт.
ДАФНЕДЖИН,POLI INDUSTRIA CHIMICA (ITA),крем вагинальный 1%: туба 78 г в компл. с аппликаторами
ДАФНЕДЖИН,DOPPEL FARMACEUTICI (ITA),крем вагинальный 1%: туба 78 г в компл. с аппликаторами
ДАФНЕДЖИН,POLI INDUSTRIA CHIMICA (ITA),супп. вагинальные 100 мг: 6 шт. в компл. с напальчниками
ДАФНЕДЖИН,DOPPEL FARMACEUTICI (ITA),супп. вагинальные 100 мг: 6 шт. в компл. с напальчниками
ДВАСЕПТОЛ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 480 мг: 20 шт.
ДВАСЕПТОЛ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 120 мг: 20 шт.
ДГК КОНТИНУС,BARD PHARMACEUTICALS (GBR),таб. пролонгир. действия 60 мг: 10 шт.
ДГК КОНТИНУС,BARD PHARMACEUTICALS (GBR),таб. пролонгир. действия 90 мг: 10 шт.
ДГК КОНТИНУС,BARD PHARMACEUTICALS (GBR),таб. пролонгир. действия 120 мг: 10 шт.
ДЕ-НОЛ®,ASTELLAS PHARMA EUROPE (NID),"◊ таб., покр. оболочкой, 304.6 мг: 56 или 112 шт."
ДЕВЯСИЛА КОРНЕВИЩА И КОРНИ,ТЕХМЕДСЕРВИС (RUS),◊ сырье растительное измельченное 50 г: пачки
ДЕВЯСИЛА КОРНЕВИЩА И КОРНИ,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ДЕВЯСИЛА КОРНЕВИЩА И КОРНИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ДЕВЯСИЛА КОРНЕВИЩА И КОРНИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное измельченное 50 г: пачки
ДЕВЯСИЛА КОРНЕВИЩА И КОРНИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 50 г: пачки
ДЕКАМЕВИТ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),"◊ таб., покр. оболочкой: 10 шт."
ДЕКАПЕПТИЛ,FERRING (DEU),р-р д/инъекц. 95.6 мкг/мл: шприц-амп. 7 шт. в компл. с иглами д/инъекц.
ДЕКАПЕПТИЛ,FERRING (DEU),р-р д/инъекц. 478.1 мкг/мл: шприц-амп. 7 шт. в компл. с иглами д/инъекц.
ДЕКАПЕПТИЛ ДЕПО,FERRING (DEU),микрокапс. 3.75 мг/мл: шприц в компл. с суспензирующим агентом
ДЕКАРИС,GEDEON RICHTER (HUN),таб. 50 мг: 2 шт.
ДЕКАРИС,GEDEON RICHTER ROMANIA (RUM),таб. 50 мг: 2 шт.
ДЕКАРИС,GEDEON RICHTER (HUN),таб. 150 мг: 1 шт.
ДЕКАРИС,GEDEON RICHTER ROMANIA (RUM),таб. 150 мг: 1 шт.
ДЕКСА-ГЕНТАМИЦИН,URSAPHARM ARZNEIMITTEL (DEU),капли глазные 1 мг+3 мг/1 мл: фл.-капельн. 5 мл
ДЕКСА-ГЕНТАМИЦИН,URSAPHARM ARZNEIMITTEL (DEU),мазь глазная 300 мкг+ 3 мг/1 г: туба 2.5 г
ДЕКСАЗОН,GALENIKA (SCH),таб. 500 мкг: 50 шт.
ДЕКСАЗОН,GALENIKA (SCH),р-р д/инъекц. 4 мг/1 мл: амп. 5 шт.
ДЕКСАКОРТ,DAROU PAKHSH PHARMACEUTICAL MFG. COMPANY (IRA),капли глазные и ушные 0.1%: фл-капельн. 5 мл
ДЕКСАЛГИН®,A.MENARINI Manufacturing Logistics and Servicer (ITA),"р-р д/в/в и в/м введения 50 мг/2 мл: амп. 1, 5 или 10 шт."
ДЕКСАЛГИН®,BERLIN-CHEMIE/MENARINI PHARMA (DEU),"р-р д/в/в и в/м введения 50 мг/2 мл: амп. 1, 5 или 10 шт."
ДЕКСАЛГИН® 25,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб., покр. оболочкой, 25 мг: 10, 30 или 50 шт."
ДЕКСАМЕД,MEDOCHEMIE (KIP),р-р д/в/в и в/м введен. 4 мг/1 мл: амп. 100 шт.
ДЕКСАМЕД,MEDOCHEMIE (KIP),р-р д/в/в и в/м введен. 8 мг/2 мл: амп. 100 шт.
ДЕКСАМЕТАЗОН,KRKA (SLO),таб. 500 мкг: 10 шт.
ДЕКСАМЕТАЗОН,KRKA (SLO),р-р д/инъекц. 4 мг/1 мл: амп. 25 шт.
ДЕКСАМЕТАЗОН,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 500 мкг: 50 шт.
ДЕКСАМЕТАЗОН,WARSAW PHARMACEUTICAL WORK POLFA (POL),капли глазные 1 мг/1 мл: флакон-капельница  5 мл
ДЕКСАМЕТАЗОН,M.J.BIOPHARM (IND),"р-р д/инъекц. 4 мг/1 мл: амп. 5, 10, 15, 20 или 25 шт."
ДЕКСАМЕТАЗОН,M.J.BIOPHARM (IND),"р-р д/инъекц. 8 мг/2 мл: амп. 5, 10, 15, 20 или 25 шт."
ДЕКСАМЕТАЗОН,SHREYA LIFE SCIENCES (IND),р-р д/инъекц. 4 мг/1 мл: амп. 25 шт. или фл. 25 шт.
ДЕКСАМЕТАЗОН,ГУ Московское предприятие по производству бакпрепаратов (RUS),р-р д/инъекц. 4 мг/1 мл: амп. 5 или 10 шт.
ДЕКСАМЕТАЗОН,ФАРМАК (UKR),капли глазные 0.1%: фл. 5 мл или 10 мл
ДЕКСАМЕТАЗОН,ОПЫТНЫЙ ЗАВОД ГНЦЛС ДП УКРМЕДПРОМ (UKR),таб. 500 мкг: 50 шт.
ДЕКСАМЕТАЗОН,ГУ Российский кардиологический научно-производственный комплекс МЗ РФ - филиал Экспериментальное производство медико-биологических препаратов (RUS),р-р д/инъекц. 4 мг/1 мл: амп. 5 или 10 шт.
ДЕКСАМЕТАЗОН,ГУ Российский кардиологический научно-производственный комплекс МЗ РФ - филиал Экспериментальное производство медико-биологических препаратов (RUS),р-р д/инъекц. 8 мг/2 мл: амп. 5 или 10 шт.
ДЕКСАМЕТАЗОН,S.C. ROMPHARM Company (RUM),капли глазные 0.1%: фл.-капельн. 10 мл
ДЕКСАМЕТАЗОН,БИОХИМИК (RUS),р-р д/инъекц. 4 мг/1 мл: амп. 10 шт.
ДЕКСАМЕТАЗОН,БИОХИМИК (RUS),р-р д/инъекц. 8 мг/2 мл: амп. 10 шт.
ДЕКСАМЕТАЗОН,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 500 мкг: 50 шт.
ДЕКСАМЕТАЗОН НИКОМЕД,NYCOMED AUSTRIA (AUT),"р-р д/инъекц. 4 мг/1 мл: амп. 1, 5 или 25 шт."
ДЕКСАМЕТАЗОН-БЕТАЛЕК,БЕТА-ЛЕК (RUS),капли глазные и ушные 0.1%: фл.-капельн. 10 мл
ДЕКСАМЕТАЗОН-ЛЭНС,ЛЭНС-ФАРМ (RUS),капли глазные 0.1%: фл. 5 мл или 10 мл
ДЕКСАМЕТАЗОН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),"таб. 500 мкг: 10, 20 или 50 шт."
ДЕКСАМЕТАЗОН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),р-р д/инъекц. 4 мг/1 мл: амп. 5 шт.
ДЕКСАМЕТАЗОН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),р-р д/инъекц. 8 мг/2 мл: амп. 5 шт.
ДЕКСАПОС,URSAPHARM ARZNEIMITTEL (DEU),капли глазные 0.1%: фл.-капельн. 5 мл
ДЕКСАФАР,FARAN LABORATORIES (GR),р-р д/инъекц. 4 мг/1 мл: амп. 4 шт.
ДЕКСОНА,CADILA HEALTHCARE (IND),р-р-капли глазные и ушные 1 мг+5 мг/1 мл: фл. 5 мл
ДЕКСОНА-Д,CADILA HEALTHCARE (IND),таб. 500 мкг: 100 шт.
ДЕКСОНА-Д,CADILA HEALTHCARE (IND),р-р д/инъекц. 4 мг/1 мл: амп. 5 шт.
ДЕКСОНА-Д,CADILA HEALTHCARE (IND),р-р д/инъекц. 8 мг/2 мл: фл. 6 шт.
ДЕКСПАНТЕНОЛ,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),◊ аэрозоль д/наружн. прим. 5%: баллон 58 г
ДЕКСПАНТЕНОЛ,ВЕРТЕКС (RUS),◊ мазь д/наружн. прим. 5%: туба 30 г
ДЕКСПАНТЕНОЛ-ХЕМОФАРМ,HEMOFARM KONCERN (UGS),◊ мазь д/наружн. прим. 5%: туба 30 г
ДЕКСТРАН 40,ЭЛЬФАРМИ (RUS),р-р д/инф. 10%: контейнеры 250 мл или 500 мл
ДЕКСТРАН 40,"КУРСКАЯ БИОФАБРИКА - ФИРМА ""БИОК"" (RUS)",р-р д/инф. 10%: бутылки 200 мл или 400 мл
ДЕКСТРАН-60-ЭСКОМ,ЭСКОМ НПК (RUS),"р-р д/инф. 60 мг/1 мл: фл. 100 мл, 200 мл или 400 мл"
ДЕЛАГИЛ,ICN HUNGARY (HUN),таб. 250 мг: 30 шт.
ДЕЛУФЕН®,RICHARD BITTNER (AUT),◊ спрей назальный 20 мл: фл.
ДЕМАНОЛ,ЭКОХИМ-ИННОВАЦИИ (RUS),"р-р д/приема внутрь 1 г/5 мл: фл. 20 мл, 100 мл или 200 мл"
ДЕНТАМЕТ,АЛТАЙВИТАМИНЫ (RUS),◊ гель стоматологический 250 мг+1 мг/1 г: тубы 10 г или 25 г
ДЕНТАПЛЮС,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ капли зубные: фл.-капельн. 10 мл
ДЕПАКИН®,SANOFI WINTHROP INDUSTRIE (FRA),сироп 57.64 мг/1 мл: фл. 150 мл в компл. с дозир. ложкой
ДЕПАКИН®,SANOFI WINTHROP INDUSTRIE (FRA),лиоф. порошок д/пригот. р-ра д/в/в введен. 400 мг: фл. 4 мл 4 шт. в компл. с растворителем
ДЕПАКИН® ХРОНО,SANOFI WINTHROP INDUSTRIE (FRA),"таб. пролонгир. действия, покр. оболочкой, 199.8 мг+87 мг: 100 шт."
ДЕПАКИН® ХРОНО,SANOFI WINTHROP INDUSTRIE (FRA),"таб. пролонгир. действия, покр. оболочкой, 333 мг+145 мг: 30 шт."
ДЕПАКИН® ХРОНОСФЕРА,SANOFI WINTHROP INDUSTRIE (FRA),гранулы пролонгир. действия 100 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI-AVENTIS France (FRA),гранулы пролонгир. действия 100 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI WINTHROP INDUSTRIE (FRA),гранулы пролонгир. действия 250 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI-AVENTIS France (FRA),гранулы пролонгир. действия 250 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI WINTHROP INDUSTRIE (FRA),гранулы пролонгир. действия 500 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI-AVENTIS France (FRA),гранулы пролонгир. действия 500 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI WINTHROP INDUSTRIE (FRA),гранулы пролонгир. действия 750 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI-AVENTIS France (FRA),гранулы пролонгир. действия 750 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI WINTHROP INDUSTRIE (FRA),гранулы пролонгир. действия 1000 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ХРОНОСФЕРА,SANOFI-AVENTIS France (FRA),гранулы пролонгир. действия 1000 мг: пакетики 30 или 50 шт.
ДЕПАКИН® ЭНТЕРИК 300,SANOFI WINTHROP INDUSTRIE (FRA),"таб., покр. кишечнорастворимой оболочкой, 300 мг: 100 шт."
ДЕПАНТЕНОЛ,HEMOFARM KONCERN (UGS),◊ мазь д/наружн. прим. 5%: туба 30 г
ДЕПАНТОЛ®,НИЖФАРМ (RUS),◊ суппозитории вагин. 100 мг+16 мг: 10 шт.
ДЕПАНТОЛ®,НИЖФАРМ (RUS),"◊ крем д/наружн. прим. 52 мг+8.02 мг/1 г: туба 25, 30 и 50 г"
ДЕПИН-Е,CADILA HEALTHCARE (IND),таб. ретард 20 мг: 100 шт.
ДЕПО-МЕДРОЛ®,PFIZER MFG. BELGIUM (BEL),сусп. д/инъекц. 40 мг/1 мл: фл. 1 шт.
ДЕПО-ПРОВЕРА®,PFIZER MFG. BELGIUM (BEL),"сусп. д/в/м введения 150 мг/1 мл: фл. 1 шт., шприц 1 шт."
ДЕПО-ПРОВЕРА®,PFIZER MFG. BELGIUM (BEL),сусп. д/в/м введения 500 мг/3.3 мл: фл. 1 шт.
ДЕПО-ПРОВЕРА®,PFIZER MFG. BELGIUM (BEL),сусп. д/в/м введения 1 г/6.7 мл: фл. 1 шт.
ДЕПОНИТ® 10,SCHWARZ PHARMA (DEU),ТТС (пластырь) 37.4 мг: 10 шт.
ДЕПОНИТ® 10,LTC LOHMANN THERAPIESYSTEME (DEU),ТТС (пластырь) 37.4 мг: 10 шт.
ДЕПОСТАТ,SCHERING (DEU),р-р д/в/м введения масляный 200 мг/2 мл: амп. 5 шт.
ДЕПРЕНОРМ,КАНОНФАРМА ПРОДАКШН (RUS),"таб., покр. оболочкой, 20 мг: 10, 20, 30 или 60 шт."
ДЕПРЕНОРМ® МВ,КАНОНФАРМА ПРОДАКШН (RUS),"таб. с модифицир. высвобождением, покр. оболочкой, 35 мг: 10, 30 или 60 шт."
ДЕПРЕФОЛТ®,ACTAVIS hf. (ISL),"таб., покр. оболочкой, 50 мг: 20 шт."
ДЕПРЕФОЛТ®,ACTAVIS hf. (ISL),"таб., покр. оболочкой, 100 мг: 20 шт."
ДЕПРИМ®,LEK d.d. (SLO),"◊ таб., покр. оболочкой, 60 мг: 30 шт."
ДЕПРИМ® ФОРТЕ,LEK d.d. (SLO),◊ капс. 425 мг: 20 шт.
ДЕРИНАТ,ТЕХНОМЕДСЕРВИС ЗАО ФП (RUS),р-р д/в/м введен. 75 мг/5 мл: амп. 5 или 10 шт.
ДЕРИНАТ Капли,ТЕХНОМЕДСЕРВИС ЗАО ФП (RUS),Фл. капельница 10 мл. с насадкой
ДЕРИНАТ Спрей,ТЕХНОМЕДСЕРВИС ЗАО ФП (RUS),Фл. 10 мл с насадкой распылителем
ДЕРИНАТ®,ТЕХНОМЕДСЕРВИС ЗАО ФП (RUS),р-р д/инъекц. 75 мг/5 мл:фл. 5 шт.
ДЕРМАЗИН®,LEK d.d. (SLO),"◊ крем д/наружн. прим. 1%: тубы 50 г, банки 250 г"
ДЕРМОВЕЙТ,GlaxoSmithKline Pharmaceuticals (POL),крем д/наружн. прим. 500 мкг/1 г: туба 25 г
ДЕРМОВЕЙТ,GlaxoSmithKline Pharmaceuticals (POL),мазь д/наружн. прим. 500 мкг/1 г: туба 25 г
ДЕРМОВЕЙТ,GLAXO OPERATIONS UK LIMITED (GBR),крем д/наружн. прим. 500 мкг/1 г: туба 25 г
ДЕРМОВЕЙТ,GLAXO OPERATIONS UK LIMITED (GBR),мазь д/наружн. прим. 500 мкг/1 г: туба 25 г
ДЕРМОЗОЛОН,GEDEON RICHTER (HUN),мазь д/наружн. прим. 5 мг+30 мг/1 г: туба 5 г
ДЕСИТИН,PFIZER (USA),◊ мазь д/наружн. прим. 40%: туба 57 г
ДЕСМОПРЕССИН,БИОФАРМ (GEO),капли назальные 100 мкг/1 мл: фл.-капельн. 5 мл
ДЕСФЕРАЛ®,NOVARTIS PHARMA (CHE),лиофилизат д/пригот. р-ра д/инъекц. 500 мг: фл. 10 шт.
ДЕСФЕРАЛ®,NOVARTIS PHARMA STEIN (CHE),лиофилизат д/пригот. р-ра д/инъекц. 500 мг: фл. 10 шт.
ДЕТАМЕТАЗОН,ДАЛЬХИМФАРМ (RUS),"р-р д/инъекц. 4 мг/1 мл: амп. 5, 10 или 25 шт."
ДЕТРАЛЕКС®,Les Laboratoires SERVIER (FRA),"таб., покр. оболочкой, 450 мг+50 мг: 30 или 60 шт."
ДЕТРАЛЕКС®,Les Laboratoires SERVIER INDUSTRIE (FRA),"таб., покр. оболочкой, 450 мг+50 мг: 30 или 60 шт."
ДЕТРАЛЕКС®,СЕРДИКС (RUS),"таб., покр. оболочкой, 450 мг+50 мг: 30 или 60 шт."
ДЕТРУЗИТОЛ®,PHARMACIA ITALIA (ITA),"капс. пролонгир. действия 2 мг: 7, 28, 30, 49, 84, 90 или 280 шт."
ДЕТРУЗИТОЛ®,International Processing Corporation (USA),"капс. пролонгир. действия 2 мг: 7, 28, 30, 49, 84, 90 или 280 шт."
ДЕТРУЗИТОЛ®,PHARMACIA ITALIA (ITA),"таб., покр. оболочкой, 2 мг: 14, 28, 56 или 60 шт."
ДЕТРУЗИТОЛ®,PHARMACIA ITALIA (ITA),"таб., покр. оболочкой, 1 мг: 14, 28, 56 или 60 шт."
ДЕТРУЗИТОЛ®,PHARMACIA ITALIA (ITA),"капс. пролонгир. действия 4 мг: 7, 28, 30, 49, 84, 90 или 280 шт."
ДЕТРУЗИТОЛ®,International Processing Corporation (USA),"капс. пролонгир. действия 4 мг: 7, 28, 30, 49, 84, 90 или 280 шт."
ДЕТСКИЙ ПАНАДОЛ,GLAXO WELLCOME PRODUCTION (FRA),◊ сусп. д/приема внутрь 120 мг/5 мл: фл. 100 мл или 300 мл
ДЕТСКИЙ ПАНАДОЛ,GlaxoSmithKline Consumer Healthcare (GBR),◊ сусп. д/приема внутрь 120 мг/5 мл: фл. 100 мл или 300 мл
ДЕТСКИЙ ПАНАДОЛ,GlaxoSmithKline Sante Grand Public (FRA),◊ суппозитории рект. 125 мг: 10 шт.
ДЕТСКИЙ ПАНАДОЛ,GLAXO WELLCOME PRODUCTION (FRA),"◊ суппозитории рект. 250 мг: 5, 10 или 20 шт."
ДЕТСКИЙ ПАНАДОЛ,GlaxoSmithKline Sante Grand Public (FRA),"◊ суппозитории рект. 250 мг: 5, 10 или 20 шт."
ДЕФИСЛЁЗ®,СИНТЕЗ (RUS),◊ капли глазные 3 мг/1 мл: фл.-капельн. 10 мл
ДЖЕОФЛОКС,GENOM BIOTECH (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ДЖЕОФЛОКС,FRESENIUS KABI INDIA (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ДЖЕОФЛОКС,GENOM BIOTECH (IND),"таб., покр. оболочкой, 200 мг: 10 шт."
ДЖОСЕТ®,UNIQUE PHARMACEUTICAL Laboratories (IND),сироп: фл. 100 мл
ДЖОСЕТ®,J.B. Chemicals & Pharmaceuticals (IND),сироп: фл. 100 мл
ДЖОСЕТ®,UNIQUE PHARMACEUTICAL Laboratories (IND),сироп: фл. 100 мл 1 шт. в компл. с мерн. стаканчиком
ДЖОСЕТ®,J.B. Chemicals & Pharmaceuticals (IND),сироп: фл. 100 мл 1 шт. в компл. с мерн. стаканчиком
ДЖУНГЛИ,"SAGMEL, (USA)",◊ таб. жевательные: 30 или 100 шт.
ДЖУНГЛИ БЭБИ,"SAGMEL, (USA)",◊ капли д/приема внутрь 900 МЕ+30 мг+400 МЕ/1 мл: фл. 60 мл
ДЖУНГЛИ КИДС,"SAGMEL, (USA)",◊ сироп: фл. 100 мл или 150 мл
ДЖУНГЛИ С МИНЕРАЛАМИ,"SAGMEL, (USA)",◊ таб. жевательные: 30 или 60 шт.
