title,man,description
МАГУРОЛ,MEDOCHEMIE (KIP),таб. 2 мг: 20 или 100 шт.
МАГУРОЛ,MEDOCHEMIE (KIP),таб. 4 мг: 20 или 100 шт.
"МАДОПАР® ""125""",F.Hoffmann-La Roche (CHE),капс. 100 мг+25 мг: 30 или 100 шт.
"МАДОПАР® ""125"" быстродействующие таблетки (диспергируемые)",F.Hoffmann-La Roche (CHE),таб. диспергируемые 100 мг+25 мг: 30 или 100 шт.
"МАДОПАР® ""125"" быстродействующие таблетки (диспергируемые)",ROCHE (ITA),таб. диспергируемые 100 мг+25 мг: 30 или 100 шт.
"МАДОПАР® ""250""",F.Hoffmann-La Roche (CHE),таб. 200 мг+50 мг: 30 или 100 шт.
"МАДОПАР® ГСС ""125""",F.Hoffmann-La Roche (CHE),капс. 100 мг+25 мг: 30 или 100 шт.
МАЖЕПТИЛ®,Laboratoires AVENTIS (FRA),"таб., покр. оболочкой, 10 мг: 20 шт."
МАЖЕПТИЛ®,FAMAR LYON (FRA),"таб., покр. оболочкой, 10 мг: 20 шт."
МАЗЕПИН,АЙ СИ ЭН МАРБИОФАРМ (RUS),таб. 200 мг: 50 или 100 шт.
МАЗЬ КУЗНЕЦОВА,HUNGARO-GAL (HUN),◊ мазь д/наружн. прим.: туба 50 г
МАЙЗЕР,PANACEA BIOTEC (IND),капс. 250 мг:
МАЙСЕПТ,PANACEA BIOTEC (IND),"таб., покр. пленочной обол., 500 мг: 30 шт."
МАЙСЕПТ,ROCHE (ITA),"таб., покр. пленочной обол., 500 мг: 30 шт."
МАЙФОРТИК,NOVARTIS PHARMA (CHE),"таб., покр. кишечнорастворимой оболочкой, 180 мг: 50, 100, 120 или 250 шт."
МАЙФОРТИК,NOVARTIS PHARMA STEIN (CHE),"таб., покр. кишечнорастворимой оболочкой, 180 мг: 50, 100, 120 или 250 шт."
МАЙФОРТИК,NOVARTIS PHARMA (CHE),"таб., покр. кишечнорастворимой оболочкой, 360 мг: 50, 100, 120 или 250 шт."
МАЙФОРТИК,NOVARTIS PHARMA STEIN (CHE),"таб., покр. кишечнорастворимой оболочкой, 360 мг: 50, 100, 120 или 250 шт."
МАК-ПАС,MACLEODS PHARMACEUTICALS (IND),"гранулы, покр. кишеченораств. обол., 600 мг/1 г: пак. 100 г"
МАКМИРОР,POLI INDUSTRIA CHIMICA (ITA),"таб., покр. оболочкой, 200 мг: 20 шт."
МАКМИРОР,DOPPEL FARMACEUTICI (ITA),"таб., покр. оболочкой, 200 мг: 20 шт."
МАКМИРОР КОМПЛЕКС,POLI INDUSTRIA CHIMICA (ITA),супп. вагинальные 500 мг+200 тыс.МЕ: 8 или 12 шт.
МАКМИРОР КОМПЛЕКС,DOPPEL FARMACEUTICI (ITA),супп. вагинальные 500 мг+200 тыс.МЕ: 8 или 12 шт.
МАКМИРОР КОМПЛЕКС,POLI INDUSTRIA CHIMICA (ITA),крем вагинальный 100 мг+40 тыс.МЕ/1 г: туба 30 г в компл. с аппликатором (1 шт.)
МАКМИРОР КОМПЛЕКС,DOPPEL FARMACEUTICI (ITA),крем вагинальный 100 мг+40 тыс.МЕ/1 г: туба 30 г в компл. с аппликатором (1 шт.)
МАКОКС,MACLEODS PHARMACEUTICALS (IND),капс. 150 мг: 100 шт.
МАКОКС,MACLEODS PHARMACEUTICALS (IND),капс. 300 мг: 100 шт.
МАКРОВИТ®,KRKA (SLO),"◊ таб., покр. оболочкой: 30 шт."
МАКРОЗИД,MACLEODS PHARMACEUTICALS (IND),таб. 500 мг: 100 шт.
МАКРОПЕН,KRKA (SLO),"таб., покр. оболочкой, 400 мг: 16 шт."
МАКРОПЕН,KRKA (SLO),гранулы д/пригот. сусп. д/приема внутрь 175 мг/5 мл: фл. 1 шт.
МАКСАКВИН®,СЕРЛ ФАРМА (RUS),"таб., покр. оболочкой, 400 мг: 5 шт."
МАКСИГАН,UNICHEM Laboratories (IND),"◊ таб. 500 мг+5 мг+100 мкг:10, 20 или 100 шт."
МАКСИГАН,UNICHEM Laboratories (IND),р-р д/инъекц. 2.5 г+10 мг+100 мкг: амп. 5 шт.
МАКСИДЕКС,ALCON-COUVREUR (BEL),мазь глазная 0.1%: туба 3.5 г
МАКСИДЕКС,ALCON-COUVREUR (BEL),сусп.-капли глазные 0.1%: фл.-капельн. 5 мл
МАКСИКОЛД,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"порошок д/пригот. р-ра д/приема внутрь (апельсиновый) 750 мг+60 мг+10 мг/5 г: пак. 5, 10 или 50 шт."
МАКСИКОЛД,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"порошок д/пригот. р-ра д/приема внутрь (лимонный) 750 мг+60 мг+10 мг/5 г: пак. 5, 10 или 50 шт."
МАКСИКОЛД,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"порошок д/пригот. р-ра д/приема внутрь (малиновый) 750 мг+60 мг+10 мг/5 г: пак. 5, 10 или 50 шт."
МАКСИПИМ,BRISTOL-MYERS SQUIBB (ITA),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
МАКСИПИМ,BRISTOL-MYERS SQUIBB (ITA),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
МАКСИТОПИР®,ACTAVIS hf. (ISL),"таб., покр. пленочной оболочкой, 25 мг: 10 шт."
МАКСИТОПИР®,ACTAVIS hf. (ISL),"таб., покр. пленочной оболочкой, 50 мг: 10 шт."
МАКСИТОПИР®,ACTAVIS hf. (ISL),"таб., покр. пленочной оболочкой, 100 мг: 10 шт."
МАКСИТРОЛ,ALCON-COUVREUR (BEL),капли глазные 1 мг+3.5 мг+6 тыс.ЕД/1 мл: фл. 5 мл
МАКСИЦЕФ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
МАКСИЦЕФ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
МАЛЬТОФЕР,VIFOR (International) (CHE),р-р д/приема внутрь 20 мг/1 мл: фл. 5 мл 10 шт.
МАЛЬТОФЕР,VIFOR (International) (CHE),сироп 10 мг/1 мл: фл. 75 мл или 100 мл
МАЛЬТОФЕР,VIFOR (International) (CHE),таб. жевательные 100 мг: 30 шт.
МАЛЬТОФЕР,VIFOR (International) (CHE),капли д/приема внутрь 50 мг/1 мл: фл. 10 мл или 30 мл
МАЛЬТОФЕР,VIFOR (International) (CHE),р-р д/инъекц. 100 мг/2 мл: амп. 5 шт.
МАЛЬТОФЕР ФОЛ,VIFOR (International) (CHE),таб. жевательные 100 мг+350 мкг: 30 шт.
МАМИФОЛ,ITALFARMACO (ITA),таб. 400 мкг: 28 шт.
МАМОКЛАМ®,ФИТОЛОН-НАУКА (RUS),"таб., покр. оболочкой, 100 мг: 10, 20, 30 или 40 шт."
МАМОКЛАМ®,МЕГА ФАРМ (RUS),"таб., покр. оболочкой, 100 мг: 10, 20, 30 или 40 шт."
МАМОМИТ,PLIVA HRVATSKA (HOR),таб. 250 мг: 100 шт.
МАНДОЛ®,ELI LILLY (ITA),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
МАНДОЛ®,ELI LILLY (ITA),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
МАНИГЛИД,БРЫНЦАЛОВ-А (RUS),"таб. 5 мг: 20, 40, 50, 100 или 150 шт."
МАНИНИЛ® 1.75,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб. 1.75 мг: 30, 60 или 120 шт."
МАНИНИЛ® 3.5,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб. 3.5 мг: 30, 60 или 120 шт."
МАНИНИЛ® 5,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"таб. 5 мг: 10, 20, 30, 40, 60, 80 или 120 шт."
МАННИТ,БИОХИМИК (RUS),р-р д/инф 15%: фл. 200 мл или 400 мл
МАННИТ,КРАСФАРМА (RUS),р-р д/инф 15%: фл. 200 мл или 400 мл
МАННИТ,ННТ-ФАРМА (RUS),р-р д/инф 15%: фл. 200 мл или 400 мл
МАННИТОЛ,БИОСИНТЕЗ (RUS),р-р д/инф 15%: фл. 200 мл или 400 мл
МАННИТОЛ,ЭСКОМ НПК (RUS),р-р д/инф 15%: фл. 200 мл или 400 мл
МАРАСЛАВИН®,SOPHARMA (BLG),◊ р-р д/местн. прим.: фл. 100 мл
МАРВЕЛОН®,ORGANON (NID),таб. 30 мкг+150 мкг: 21 и 63 шт.
МАРЕВАН,ORION CORPORATION ORION PHARMA (FIN),таб. 3 мг: 30 или 100 шт.
МАРЕНЫ КРАСИЛЬНОЙ ЭКСТРАКТ,ВИФИТЕХ (RUS),◊ таб. 250 мг: 30 шт.
МАРЕНЫ КРАСИЛЬНОЙ ЭКСТРАКТ,Фармцентр ВИЛАР (RUS),сухой экстракт 1 кг: пак.
МАРЕНЫ КРАСИЛЬНОЙ ЭКСТРАКТ,Фармцентр ВИЛАР (RUS),сухой экстракт 3 кг: пак.
МАРЕНЫ КРАСИЛЬНОЙ ЭКСТРАКТ,Фармцентр ВИЛАР (RUS),сухой экстракт 5 кг: пак.
МАРИМЕР,Laboratoires GILBERT (FRA),◊ аэрозоль назальный: баллоны 50 мл или 100 мл
МАРИМЕР,Laboratoires GILBERT (FRA),"◊ капли назальные: фл.-капельн. 5 мл, фл. 30 мл"
МАРКАИН,ASTRAZENECA MONTS (FRA),р-р д/инъекц. 100 мг/20 мл: фл. 5 шт.
МАРКАИН АДРЕНАЛИН,ASTRAZENECA (SWE),р-р д/инъекц. 50 мг+100 мкг/20 мл: фл. 5 шт.
МАРКАИН СПИНАЛ,ASTRAZENECA (SWE),р-р д/инъекц. 20 мг/4 мл: амп. 5 шт.
МАРКАИН СПИНАЛ ХЭВИ,ASTRAZENECA (SWE),р-р д/инъекц. 20 мг/4 мл: амп. 5 шт.
МАСТИОЛ ЭДАС-127,"Холдинг ""ЭДАС"" (RUS)",Капли по 25 мл или 50 мл во флаконе или флакон-капельнице темного стекла в пачке картонной.
МАСТОДИНОН®,BIONORICA (DEU),◊ таб.: 60  шт.
МАСТОДИНОН®,BIONORICA (DEU),◊ капли д/приема внутрь: фл.-капельницы  50 мл или 100 мл
МАТАРЕН®,НИЖФАРМ (RUS),таб. 7.5 мг: 10 и 20 шт.
МАТАРЕН®,НИЖФАРМ (RUS),таб. 15 мг: 10 и 20 шт.
МАТЕРНА,WYETH-AYERST CANADA (CAN),"◊ таб., покр. оболочкой: 30 или 100 шт."
МАТЬ-И-МАЧЕХИ ЛИСТЬЯ,ФИРМА ЗДОРОВЬЕ (RUS),◊ сырье измельченное 50 г: пачки
МАТЬ-И-МАЧЕХИ ЛИСТЬЯ,Ст.-МЕДИФАРМ (RUS),◊ сырье измельченное 50 г: пачки
МАТЬ-И-МАЧЕХИ ЛИСТЬЯ,НПО МИКРОГЕН ФГУП (RUS),◊ сырье измельченное 50 г: пачки
МАТЬ-И-МАЧЕХИ ЛИСТЬЯ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье измельченное 50 г: пачки
МАТЬ-И-МАЧЕХИ ЛИСТЬЯ,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье измельченное 50 г: пачки
МАФУСОЛ,БИОСИНТЕЗ (RUS),р-р д/инф.: фл. 400 мл или 450 мл
МАФУСОЛ,МЕДПОЛИМЕР (RUS),р-р д/инф.: фл. 400 мл или 450 мл
МЕБЕНДАЗОЛ,REMEDICA (KIP),таб. 100 мг: 6 шт.
МЕБЕНДАЗОЛ,GRINDEX (LAT),таб. 100 мг: 6 шт.
МЕБИКАР,ТАТХИМФАРМПРЕПАРАТЫ (RUS),таб. 300 мг: 20 шт.
МЕВАКОР,MERCK SHARP & DOHME (NID),таб. 20 мг: 14 или 28 шт.
МЕВАКОР,MERCK SHARP & DOHME (NID),таб. 40 мг: 14 или 28 шт.
МЕГАДИН,ABDI IBRAHIM ILAC SAN. VE TIC. (TUR),"◊ таб., покр. оболочкой: 30 шт."
МЕГАДИН,MECOM SAGLIK URUNLERI SAN. VE TIC. (TUR),"◊ таб., покр. оболочкой: 30 шт."
МЕГАДИН ДЖУНИОР,ABDI IBRAHIM ILAC SAN. VE TIC. (TUR),◊ таб. жевательные: 30 шт.
МЕГАДИН ДЖУНИОР,MECOM SAGLIK URUNLERI SAN. VE TIC. (TUR),◊ таб. жевательные: 30 шт.
МЕГАДИН ПРОНАТАЛ,ABDI IBRAHIM ILAC SAN. VE TIC. (TUR),"таб., покр. оболочкой: 30 шт."
МЕГАДИН ПРОНАТАЛ,MECOM SAGLIK URUNLERI SAN. VE TIC. (TUR),"таб., покр. оболочкой: 30 шт."
МЕГАПЛЕКС,TEVA Pharmaceutical Industries (ISR),таб. 40 мг: 30 или 100 шт.
МЕГАПЛЕКС,TEVA Pharmaceutical Industries (ISR),таб. 160 мг: 30 или 100 шт.
МЕГЕЙС,HAUPT PHARMA REGENSBURG (DEU),таб. 40 мг: 100 шт.
МЕГЕЙС,BRISTOL-MYERS SQUIBB (AU),таб. 160 мг: 30 шт.
МЕГИОН,HIKMA PHARMACEUTICALS (PORT),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
МЕГИОН,HIKMA PHARMACEUTICALS (PORT),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
МЕДАКСОН,MEDOCHEMIE (KIP),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 или 100 шт.
МЕДАКСОН,MEDOCHEMIE (KIP),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 или 100 шт.
МЕДАРУМ® 20,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. оболочкой, 20 мг: 60 шт."
МЕДАРУМ® МВ,ФП ОБОЛЕНСКОЕ (RUS),"таб. с модифицир. высвобождением, покр. оболочкой, 35 мг: 60 шт."
МЕДИЦИНСКИЙ АНТИСЕПТИЧЕСКИЙ РАСТВОР,МАГИКФАРМ (RUS),р-р д/наружн. прим. 70%: фл. 100 мл
МЕДИЦИНСКИЙ АНТИСЕПТИЧЕСКИЙ РАСТВОР,МАГИКФАРМ (RUS),р-р д/наружн. прим. 40%: фл. 100 мл
МЕДИЦИНСКИЙ АНТИСЕПТИЧЕСКИЙ РАСТВОР,МАГИКФАРМ (RUS),р-р д/наружн. прим. 90%: фл. 100 мл
МЕДОВИР,MEDOCHEMIE (KIP),порошок д/пригот. р-ра д/инф. 250 мг: фл. 10 шт.
МЕДОВИР,ANFARM HELLAS (GR),порошок д/пригот. р-ра д/инф. 250 мг: фл. 10 шт.
МЕДОКЛАВ,MEDOCHEMIE (KIP),"таб., покр. оболочкой, 250 мг+125 мг: 16 шт."
МЕДОКЛАВ,MEDOCHEMIE (KIP),"таб., покр. оболочкой, 500 мг+125 мг: 16 шт."
МЕДОКЛАВ,MEDOCHEMIE (KIP),порошок д/пригот. сусп. д/приема внутрь 125 мг+31.25 мг/5 мл: фл. 100 мл
МЕДОКЛАВ,MEDOCHEMIE (KIP),порошок д/пригот. сусп. форте д/приема внутрь 250 мг+62.5 мг/5 мл: фл.
МЕДОКС®,ZENTIVA (CS),◊ сироп 15 мг/5 мл: фл. 100 мл в компл. с мерной ложкой
МЕДОПРЕД,MEDOCHEMIE (KIP),р-р д/в/в и в/м введения 30 мг/1 мл: амп. 10 или 100 шт.
МЕДОСТАТИН,MEDOCHEMIE (KIP),таб. 20 мг: 30 или 100 шт.
МЕДОФЛОРАН,ANFARM HELLAS (GR),таб. 250 мг: 7 или 14 шт.
МЕДОФЛЮКОН®,MEDOCHEMIE (KIP),◊ капс. 50 мг: 7 шт.
МЕДОФЛЮКОН®,MEDOCHEMIE (KIP),◊ капс. 150 мг: 7 шт.
МЕДОФЛЮКОН®,MEDOCHEMIE (KIP),р-р д/инф. 100 мг/50 мл: фл. 1 шт.
МЕДОЦЕФ,MEDOCHEMIE (KIP),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 или 100 шт.
МЕДОЦЕФ,MEDOCHEMIE (KIP),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 1 или 100 шт.
МЕДРОКСИПРОГЕСТЕРОН-ЛЭНС,ЛЭНС-ФАРМ (RUS),сусп. д/в/м введения 150 мг/1 мл: фл. 3.3 мл или 6.7 мл 1 шт.
МЕДРОЛ®,PHARMACIA (BEL),"таб. 4 мг: 10, 30 или 100 шт."
МЕДРОЛ®,PHARMACIA ITALIA (ITA),"таб. 4 мг: 10, 30 или 100 шт."
МЕДРОЛ®,PHARMACIA (BEL),таб. 16 мг: 14 или 50 шт.
МЕДРОЛ®,PHARMACIA ITALIA (ITA),таб. 16 мг: 14 или 50 шт.
МЕДРОЛ®,PHARMACIA (BEL),таб. 32 мг: 20 или 50 шт.
МЕДРОЛ®,PHARMACIA ITALIA (ITA),таб. 32 мг: 20 или 50 шт.
МЕЗАПАМ,ОРГАНИКА (RUS),таб. 10 мг: 50 шт.
МЕЗАТОН,ОПЫТНЫЙ ЗАВОД ГНЦЛС ДП УКРМЕДПРОМ (UKR),р-р д/инъекц. 10 мг/1 мл: амп. 10 шт.
МЕЗИМ® ФОРТЕ,BERLIN-CHEMIE (DEU),"◊ таб., покр. оболочкой: 20, 40, 80 или 100 шт."
МЕЗИМ® ФОРТЕ,БЕРЛИН-ФАРМА (RUS),"◊ таб., покр. оболочкой: 20, 40, 80 или 100 шт."
МЕЗИМ® ФОРТЕ 10 000,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),"◊ таб., покр. кишечнорастворимой оболочкой: 10, 20, 50 или 100 шт."
МЕЗИМ® ФОРТЕ 10 000,БЕРЛИН-ФАРМА (RUS),"◊ таб., покр. кишечнорастворимой оболочкой: 10, 20, 50 или 100 шт."
МЕКСАВИТ,MERCKLE (DEU),◊ таб. шипучие 500 мг+200 мг: 10 или 20 шт.
МЕКСАВИТ,ratiopharm (DEU),◊ таб. шипучие 500 мг+200 мг: 10 или 20 шт.
МЕКСИДОЛ®,ФАРМАСОФТ (RUS),р-р д/в/в и в/м введения 100 мг/2 мл: амп. 10 шт.
МЕКСИДОЛ®,ЭЛЛАРА МЦ (RUS),р-р д/в/в и в/м введения 100 мг/2 мл: амп. 10 шт.
МЕКСИДОЛ®,ФАРМАСОФТ (RUS),"р-р д/инъекц. 5% (250 мг/5 мл): амп. 5, 10 или 20 шт."
МЕКСИДОЛ®,ЭЛЛАРА МЦ (RUS),"р-р д/инъекц. 5% (250 мг/5 мл): амп. 5, 10 или 20 шт."
МЕКСИДОЛ®,ФАРМАСОФТ (RUS),р-р д/инъекц. 5% (100 мг/2 мл): амп. 10 шт.
МЕКСИДОЛ®,ЭЛЛАРА МЦ (RUS),р-р д/инъекц. 5% (100 мг/2 мл): амп. 10 шт.
МЕКСИДОЛ®,ФАРМАСОФТ (RUS),"таб., покр. оболочкой, 125 мг: 10, 20, 30, 50 или 90 шт."
МЕКСИДОЛ®,ЗИО-ЗДОРОВЬЕ (RUS),"таб., покр. оболочкой, 125 мг: 10, 20, 30, 50 или 90 шт."
МЕКСИДОЛ®,ФАРМАСОФТ (RUS),р-р д/в/в и в/м введения 250 мг/5 мл: амп. 5 и 10 шт.
МЕКСИДОЛ®,ЭЛЛАРА МЦ (RUS),р-р д/в/в и в/м введения 250 мг/5 мл: амп. 5 и 10 шт.
МЕКСИКОР®,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),капс. 100 мг: 20 или 100 шт.
МЕКСИКОР®,ЭкоФармИнвест (RUS),капс. 100 мг: 20 или 100 шт.
МЕКСИКОР®,Государственный завод медицинских препаратов (RUS),р-р д/в/в и в/м введен. 100 мг/2 мл: амп. 5 или 10 шт.
МЕКСИКОР®,ЭкоФармИнвест (RUS),р-р д/в/в и в/м введен. 100 мг/2 мл: амп. 5 или 10 шт.
МЕКСИПРИМ®,ФАРМСТАНДАРТ (RUS),"таб., покр. оболочкой, 125 мг: 10, 20, 30, 40 или 60 шт."
МЕКСИПРИМ®,МИР-ФАРМ (RUS),"таб., покр. оболочкой, 125 мг: 10, 20, 30, 40 или 60 шт."
