title,man,description
ЦИНКОВАЯ МАЗЬ,ТВЕРСКАЯ ФАРМФАБРИКА (RUS),"◊ мазь д/наружн. прим. 10%: банки 25 г, 40 г или 50 г"
ЦИНКТЕРАЛ,"POLFA, KUTNO Pharmaceutical Company (POL)","таб., покр. оболочкой, 124 мг: 25 или 50 шт."
ЦИННАБСИН,Dr. WILLMAR SCHWABE (DEU),◊ таб.: 100 шт.
ЦИННАБСИН,DEUTSCHE HOMOOPATHIE UNION-ARZNEIMITTEL (DEU),◊ таб.: 100 шт.
ЦИННАРИЗИН,SOPHARMA (BLG),таб. 25 мг: 50 шт.
ЦИННАРИЗИН,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 25 мг: 40 шт.
ЦИННАРИЗИН,БИОСИНТЕЗ (RUS),"таб. 25 мг: 10, 20 или 50 шт."
ЦИННАРИЗИН,ДАЛЬХИМФАРМ (RUS),"таб. 25 мг: 10, 20 или 50 шт."
ЦИННАРИЗИН,ОБНОВЛЕНИЕ (RUS),"таб. 25 мг: 10, 20 или 50 шт."
ЦИННАРИЗИН,ФАРМСИНТЕЗ (RUS),"таб. 25 мг: 10, 20, 30, 50 или 100 шт."
ЦИННАРИЗИН,АНТИВИРАЛ НПО (RUS),таб. 25 мг: 20 или 50 шт.
ЦИННАРИЗИН,BALKANPHARMA-DUPNITZA (BLG),таб. 25 мг: 50 шт.
ЦИННАРИЗИН,АЙ СИ ЭН ПОЛИФАРМ (RUS),"таб. 25 мг: 10, 20, 30 или 50 шт."
ЦИННАРИЗИН,РОЗФАРМ (RUS),таб. 25 мг: 10 шт.
ЦИННАРИЗИН,Щелковский Витаминный Завод (RUS),таб. 25 мг: 20 шт.
ЦИННАРИЗИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),таб. 25 мг: 50 шт.
ЦИННАРИЗИН,НИЖФАРМ (RUS),таб. 25 мг: 20 шт.
ЦИННАРИЗИН,ТАТХИМФАРМПРЕПАРАТЫ (RUS),таб. 25 мг: 50 шт.
ЦИННАРИЗИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),таб. 25 мг: 20 шт.
ЦИННАРИЗИН,АСФАРМА (RUS),таб. 25 мг: 50 шт.
ЦИННАРИЗИН МС,МЕДИСОРБ (RUS),"таб. 25 мг: 10, 20, 30 или 50 шт."
ЦИННАРИЗИН СЕВТОПОЛИС,BULGARIAN ROSE SEVTOPOLIS (BLG),таб. 25 мг: 50 шт.
ЦИННАРИЗИН-МИК,МИНСКИНТЕРКАПС УП (BLR),"таб. 25 мг: 10, 20, 30, 40 или 50 шт."
ЦИННАРИЗИН-МИЛВЕ,MILVE Pharmaceuticals (BLG),таб. 25 мг: 50 шт.
ЦИННАРИЗИН-РОС,РОСМЕДПРЕПАРАТЫ (RUS),таб. 25 мг: 50 шт.
ЦИННАРИЗИН-ФПО,ФП ОБОЛЕНСКОЕ (RUS),"таб. 25 мг: 10, 20, 30 или 50 шт."
ЦИНТ®,SOLVAY PHARMACEUTICALS (DEU),"таб, покр. оболочкой, 200 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,LILLY (SPN),"таб, покр. оболочкой, 200 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,ФармФирма СОТЕКС (RUS),"таб, покр. оболочкой, 200 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,SOLVAY PHARMACEUTICALS (DEU),"таб, покр. оболочкой, 300 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,LILLY (SPN),"таб, покр. оболочкой, 300 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,ФармФирма СОТЕКС (RUS),"таб, покр. оболочкой, 300 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,SOLVAY PHARMACEUTICALS (DEU),"таб, покр. оболочкой, 400 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,LILLY (SPN),"таб, покр. оболочкой, 400 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИНТ®,ФармФирма СОТЕКС (RUS),"таб, покр. оболочкой, 400 мкг: 10, 14, 20, 28, 30, 40, 42 или 56 шт."
ЦИПЛОКС,CIPLA (IND),"таб., покр. оболочкой, 250 мг: 100 шт."
ЦИПЛОКС,CIPLA (IND),"таб., покр. оболочкой, 500 мг: 100 шт."
ЦИПРАЗ,RAZAK LABORATORIES (IRA),"таб., покр. оболочкой, 250 мг: 30 шт."
ЦИПРАЗ,RAZAK LABORATORIES (IRA),"таб., покр. оболочкой, 500 мг: 30 шт."
ЦИПРАЛЕКС,H.LUNDBECK (DNK),"таб., покр. оболочкой, 10 мг: 14, 28  шт."
ЦИПРАЛЕКС,H.LUNDBECK (DNK),"таб., покр. оболочкой, 20 мг: 28 шт."
ЦИПРАМИЛ,H.LUNDBECK (DNK),"таб., покр. пленочной оболочкой, 20 мг: 14 или 28 шт."
ЦИПРЕКС,BOSNALIJEK (BOS),"таб., покр. пленочной оболочкой, 250 мг: 10 шт."
ЦИПРЕКС,BOSNALIJEK (BOS),"таб., покр. пленочной оболочкой, 500 мг: 10 шт."
ЦИПРЕКС,BOSNALIJEK (BOS),"таб., покр. пленочной оболочкой, 750 мг: 10 шт."
ЦИПРИНОЛ®,KRKA (SLO),"таб., покр. пленочной оболочкой, 250 мг: 10 шт."
ЦИПРИНОЛ®,KRKA (SLO),"таб., покр. пленочной оболочкой, 500 мг: 10 шт."
ЦИПРИНОЛ®,KRKA (SLO),конц. д/пригот. р-ра д/инф. 100 мг/10 мл: амп. 5 шт.
ЦИПРИНОЛ®,KRKA (SLO),р-р д/инф. 100 мг/50 мл: фл. 1 шт.
ЦИПРИНОЛ®,KRKA (SLO),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРИНОЛ®,KRKA (SLO),р-р д/инф. 400 мг/200 мл: фл. 1 шт.
ЦИПРИНОЛ®,KRKA (SLO),"таб., покр. оболочкой, 750 мг: 10 или 20 шт."
ЦИПРОБАЙ®,BAYER HealthCare (DEU),"таб., покр. пленочн. оболочкой, 250 мг: 10 шт."
ЦИПРОБАЙ®,BAYER SCHERING PHARMA (DEU),"таб., покр. пленочн. оболочкой, 250 мг: 10 шт."
ЦИПРОБАЙ®,BAYER HealthCare (DEU),"таб., покр. пленочн. оболочкой, 500 мг: 10 шт."
ЦИПРОБАЙ®,BAYER SCHERING PHARMA (DEU),"таб., покр. пленочн. оболочкой, 500 мг: 10 шт."
ЦИПРОБАЙ®,BAYER HealthCare (DEU),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОБАЙ®,BAYER SCHERING PHARMA (DEU),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОБАЙ®,BAYER HealthCare (DEU),р-р д/инф. 100 мг/50 мл: фл. 1 шт.
ЦИПРОБАЙ®,BAYER SCHERING PHARMA (DEU),р-р д/инф. 100 мг/50 мл: фл. 1 шт.
ЦИПРОБИД,CADILA HEALTHCARE (IND),"таб., покр. пленочной обол., 250 мг: 10 шт."
ЦИПРОБИД,CADILA HEALTHCARE (IND),"таб., покр. пленочной обол., 500 мг: 10 шт."
ЦИПРОБИД,CADILA HEALTHCARE (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОБРИН,БРЫНЦАЛОВ-А (RUS),"таб., покр. оболочкой, 250 мг: 10 или 20 шт."
ЦИПРОВИН 250,ALEMBIC (IND),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОЛАКЭР,LA CARE FARMA (IND),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОЛАКЭР,LA CARE FARMA (IND),"таб., покр. оболочкой, 500 мг: 10 шт."
ЦИПРОЛАКЭР,LA CARE FARMA (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОЛЕТ®,DR. REDDY`S LABORATORIES (IND),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОЛЕТ®,DR. REDDY`S LABORATORIES (IND),"таб., покр. оболочкой, 500 мг: 10 шт."
ЦИПРОЛЕТ®,DR. REDDY`S LABORATORIES (IND),р-р д/инф. 2 мг/1 мл: 100 мл фл. 1 шт.
ЦИПРОЛЕТ®,MARK PARENTERALS (IND),р-р д/инф. 2 мг/1 мл: 100 мл фл. 1 шт.
ЦИПРОЛЕТ®,DR. REDDY`S LABORATORIES (IND),капли глазные 3 мг/1 мл: фл. 5 мл
ЦИПРОЛОН®,МАСТЕРЛЕК (RUS),капли глазные 0.3% (3 мг/1 мл): фл. 10 мл
ЦИПРОЛОН®,Фармацевтическая Фирма ЛЕККО (RUS),капли глазные 0.3% (3 мг/1 мл): фл. 10 мл
ЦИПРОМЕД,PROMED EXPORTS (IND),"капли глазные 0.3%: фл. 5 мл 1 шт. в компл. с капельн., фл.-капельн. 5 мл 1 шт."
ЦИПРОМЕД,PROMED EXPORTS (IND),капли ушные 0.3%: фл.-капельн. 10 мл
ЦИПРОНАТ,GENOM BIOTECH (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОСИН,ФАРМСИНТЕЗ (RUS),"таб., покр. оболочкой, 250 мг: 10, 20, 30, 50 или 100 шт."
ЦИПРОТЕРОН-ТЕВА,TEVA Pharmaceutical Industries (ISR),таб. 50 мг: 50 шт.
ЦИПРОТЕРОН-ТЕВА,PHARMACHEMIE (NID),таб. 50 мг: 50 шт.
ЦИПРОФЛОКСАБОЛ,АБОЛмед (RUS),р-р д/инф. 2 мг/1 мл: 100 мл фл. 1 шт.
ЦИПРОФЛОКСАЦИН,WOCKHARDT LIFE SCIENCES (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОФЛОКСАЦИН,M.J.BIOPHARM (IND),"таб., покр. пленочной оболочкой, 250 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,M.J.BIOPHARM (IND),"таб., покр. пленочной оболочкой, 500 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,M.J.BIOPHARM (IND),"таб., покр. пленочной оболочкой, 750 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,M.J.BIOPHARM (IND),капли глазные 0.3%: фл. 3 мл или 5 мл в компл. с крышкой-капельн.
ЦИПРОФЛОКСАЦИН,СИНТЕЗ (RUS),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,NATUR PRODUKT EUROPE (NID),"таб., покр. оболочкой, 250 мг: 20 шт."
ЦИПРОФЛОКСАЦИН,NATUR PRODUKT EUROPE (NID),"таб., покр. оболочкой, 500 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,СИНТЕЗ (RUS),р-р д/инф. 200 мг/100 мл в р-ре натрия хлорида 0.9%: фл. 1 шт.
ЦИПРОФЛОКСАЦИН,АЙ СИ ЭН ПОЛИФАРМ (RUS),"таб., покр. оболочкой, 250 мг: 10 или 20 шт."
ЦИПРОФЛОКСАЦИН,BALKANPHARMA-DUPNITZA (BLG),"таб., покр. оболочкой, 500 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,BALKANPHARMA-DUPNITZA (BLG),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,ORCHID HEALTHCARE (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОФЛОКСАЦИН,ORCHID CHEMICALS & PHARMACEUTICALS (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОФЛОКСАЦИН,ОЗОН (RUS),"таб., покр. оболочкой, 250 мг: 10, 20, 30, 40 или 50 шт."
ЦИПРОФЛОКСАЦИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. оболочкой, 250 мг: 10 или 20 шт."
ЦИПРОФЛОКСАЦИН,КРАСФАРМА (RUS),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОФЛОКСАЦИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. оболочкой, 500 мг: 10 или 20 шт."
ЦИПРОФЛОКСАЦИН,СИНТЕЗ (RUS),"таб., покр. оболочкой, 500 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,СИНТЕЗ (RUS),"таб., покр. оболочкой, 750 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,СЕВЕРНАЯ ЗВЕЗДА (RUS),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,ОЗОН (RUS),"таб., покр. пленочной обол., 500 мг: 10 шт."
ЦИПРОФЛОКСАЦИН,S.C. ROMPHARM Company (RUM),капли глазные и ушные 0.3%: фл.-капельн. 5 мл 1шт.
ЦИПРОФЛОКСАЦИН,ТАТХИМФАРМПРЕПАРАТЫ (RUS),"таб., покр. оболочкой, 250 мг: 10 или 20 шт."
ЦИПРОФЛОКСАЦИН,AHLCON PARENTERALS (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОФЛОКСАЦИН-АКОС,СИНТЕЗ (RUS),капли глазные 0.3%: фл.-капельн. 5 мл
ЦИПРОФЛОКСАЦИН-ПРОМЕД,PROMED EXPORTS (IND),"таб., покр. пленочной оболочкой, 250 мг: 10 шт."
ЦИПРОФЛОКСАЦИН-ПРОМЕД,PROMED EXPORTS (IND),"таб., покр. пленочной оболочкой, 500 мг: 10 шт."
ЦИПРОФЛОКСАЦИН-ПРОМЕД,PROMED EXPORTS (IND),р-р д/инф. 200 мг/100 мл: фл. 1 шт.
ЦИПРОФЛОКСАЦИН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),"таб., покр. оболочкой, 250 мг: 10 шт."
ЦИПРОФЛОКСАЦИН-ФПО,ФП ОБОЛЕНСКОЕ (RUS),"таб., покр. пленочной обол., 250 мг: 10 или 20 шт."
ЦИРКУЛИН ДРАЖЕ ВАЛЕРИАНЫ,ROHA ARZNEIMITTEL (DEU),◊ драже 140 мг: 40 шт.
ЦИСКАН®,TORRENT PHARMACEUTICALS (IND),капс. 50 мг: 7 шт.
ЦИСКАН®,TORRENT PHARMACEUTICALS (IND),капс. 100 мг: 7 шт.
ЦИСКАН®,TORRENT PHARMACEUTICALS (IND),◊ капс. 150 мг: 1 шт.
ЦИСКАН®,TORRENT PHARMACEUTICALS (IND),капс. 200 мг: 7 шт.
ЦИСПЛАТИН,OKASA PHARMA (IND),концентрат д/пригот. р-ра д/в/в введения 10 мг/20 мл: фл. 1 шт.
ЦИСПЛАТИН-ЛЭНС,ВЕРОФАРМ (RUS),концентрир. р-р д/пригот. р-ра д/инф. 10 мг/20 мл: фл. 1 шт.
ЦИСПЛАТИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),концентрир. р-р д/пригот. р-ра д/инф. 10 мг/20 мл: фл. 1 шт.
ЦИСПЛАТИН-ЛЭНС,ВЕРОФАРМ (RUS),концентрир. р-р д/пригот. р-ра д/инф. 50 мг/100 мл: фл. 1 шт.
ЦИСПЛАТИН-ЛЭНС,ЛЭНС-ФАРМ (RUS),концентрир. р-р д/пригот. р-ра д/инф. 50 мг/100 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),лиофилизат д/пригот. р-ра д/инъекц. 10 мг: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),лиофилизат д/пригот. р-ра д/инъекц. 10 мг: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),лиофилизат д/пригот. р-ра д/инъекц. 50 мг: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),лиофилизат д/пригот. р-ра д/инъекц. 50 мг: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 10 мг/20 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 10 мг/20 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 25 мг/50 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 25 мг/50 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 50 мг/100 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 50 мг/100 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 100 мг/200 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 100 мг/200 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 10 мг/10 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 10 мг/10 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 25 мг/25 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 25 мг/25 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,TEVA Pharmaceutical Industries (ISR),р-р д/инъекц. 50 мг/50 мл: фл. 1 шт.
ЦИСПЛАТИН-ТЕВА,PHARMACHEMIE (NID),р-р д/инъекц. 50 мг/50 мл: фл. 1 шт.
