title,man,description
ВОДА ДЛЯ ИНЪЕКЦИЙ,БИОХИМИК (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ЛЬВОВДИАЛЕК ДП ГАК УКРМЕДПРОМ (UKR),растворитель д/пригот. лек. форм д/и 2 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ДАЛЬХИМФАРМ (RUS),растворитель д/пригот. лек. форм д/и 2 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ДАЛЬХИМФАРМ (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ДАЛЬХИМФАРМ (RUS),растворитель д/пригот. лек. форм д/и 1 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ДАЛЬХИМФАРМ (RUS),растворитель д/пригот. лек. форм д/и 10 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),растворитель д/пригот. лек. форм д/и 2 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),растворитель д/пригот. лек. форм д/и 1 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),растворитель д/пригот. лек. форм д/и 10 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),растворитель д/пригот. лек. форм д/и 20 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФармФирма СОТЕКС (RUS),растворитель д/пригот. лек. форм д/и 2 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ФармФирма СОТЕКС (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,Новосибхимфарм (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,Новосибхимфарм (RUS),растворитель д/пригот. лек. форм д/и 1 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,Новосибхимфарм (RUS),растворитель д/пригот. лек. форм д/и 2 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,Новосибхимфарм (RUS),растворитель д/пригот. лек. форм д/и 3 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,Новосибхимфарм (RUS),растворитель д/пригот. лек. форм д/и 10 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),растворитель д/пригот. лек. форм д/и 2 мл: амп. 10 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ЭЛЛАРА МЦ (RUS),растворитель д/пригот. лек. форм д/и 1 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ЭЛЛАРА МЦ (RUS),растворитель д/пригот. лек. форм д/и 3 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ЭЛЛАРА МЦ (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ,ЭЛЛАРА МЦ (RUS),растворитель д/пригот. лек. форм д/и 10 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ БУФУС,ОБНОВЛЕНИЕ (RUS),растворитель д/пригот. лек. форм д/и 2 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ БУФУС,ОБНОВЛЕНИЕ (RUS),растворитель д/пригот. лек. форм д/и 1 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ БУФУС,ОБНОВЛЕНИЕ (RUS),растворитель д/пригот. лек. форм д/и 5 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ БУФУС,ОБНОВЛЕНИЕ (RUS),растворитель д/пригот. лек. форм д/и 10 мл: амп. 5 шт.
ВОДА ДЛЯ ИНЪЕКЦИЙ БУФУС,ОБНОВЛЕНИЕ (RUS),растворитель д/пригот. лек. форм д/и 1.5 мл: амп. 5 шт.
ВОКАДИН,WOCKHARDT (IND),◊ р-р д/местн. прим. 1%: фл. 50 мл или 100 мл
ВОКАДИН,WOCKHARDT (IND),◊ мазь д/наружн. прим. 5%: туба 15 г
ВОКАДИН,WOCKHARDT (IND),◊ таб. вагин. 200 мг: 14 шт.
ВОКАДИН,WOCKHARDT (IND),◊ таб. вагин. 200 мг: 14 шт.
ВОКАДИН,ТРАНСАТЛАНТИК ИНТЕРНЕЙШНЛ (RUS),◊ таб. вагин. 200 мг: 14 шт.
ВОКАРА®,RICHARD BITTNER (AUT),"◊ капли гомеопатич. 20 мл, 50 мл или 100 мл: фл.-капельницы"
ВОЛЬТАРЕН РАПИД®,NOVARTIS PHARMA (CHE),"таб., покр. оболочкой, 50 мг: 20 шт."
ВОЛЬТАРЕН РАПИД®,NOVARTIS FARMA (ITA),"таб., покр. оболочкой, 50 мг: 20 шт."
ВОЛЬТАРЕН РАПИД®,NOVARTIS PHARMA (CHE),"порошок д/пригот. р-ра д/приема внутрь 50 мг: саше 3, 6, 9, 12, 21, 24 или 30 шт."
ВОЛЬТАРЕН РАПИД®,MIPHARM (ITA),"порошок д/пригот. р-ра д/приема внутрь 50 мг: саше 3, 6, 9, 12, 21, 24 или 30 шт."
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 10 или 30 шт."
ВОЛЬТАРЕН®,NOVARTIS PHARMA STEIN (CHE),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 10 или 30 шт."
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),р-р д/в/м введения 75 мг/3 мл: амп. 5 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA STEIN (CHE),р-р д/в/м введения 75 мг/3 мл: амп. 5 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (FRA),суппозитории рект. 25 мг: 10 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),суппозитории рект. 25 мг: 10 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (FRA),суппозитории рект. 50 мг: 10 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),суппозитории рект. 50 мг: 10 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (FRA),суппозитории рект. 100 мг: 5 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),суппозитории рект. 100 мг: 5 шт.
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 шт."
ВОЛЬТАРЕН®,NOVARTIS FARMA (ITA),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 шт."
ВОЛЬТАРЕН®,NOVARTIS PHARMA (CHE),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 шт."
ВОЛЬТАРЕН®,NOVARTIS FARMA (ITA),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 шт."
ВОЛЬТАРЕН® АКТИ,NOVARTIS CONSUMER HEALTH (CHE),"◊ таб., покр. пленочной оболочкой, 12.5 мг: 10 или 20 шт."
ВОЛЬТАРЕН® АКТИ,NOVARTIS FARMACEUTICA (SPN),"◊ таб., покр. пленочной оболочкой, 12.5 мг: 10 или 20 шт."
ВОЛЬТАРЕН® ОФТА,NOVARTIS PHARMA (CHE),капли глазные 0.1%: фл. 5 мл с капельн.
ВОЛЬТАРЕН® ОФТА,EXCELVISION (FRA),капли глазные 0.1%: фл. 5 мл с капельн.
ВОЛЬТАРЕН® ЭМУЛЬГЕЛЬ®,NOVARTIS CONSUMER HEALTH (CHE),◊ гель д/наружн. прим. 1%: тубы 20 г или 50 г
ВОЛЬТАРЕН® ЭМУЛЬГЕЛЬ®,NOVARTIS CONSUMER HEALTH (CHE),◊ гель д/наружн. прим. 1%: тубы 20 г или 50 г
ВОЛЬТАРЕН® ЭМУЛЬГЕЛЬ®,NOVARTIS PHARMA PRODUCTIONS (DEU),◊ гель д/наружн. прим. 1%: тубы 20 г или 50 г
ВОЛЮВЕН,FRESENIUS KABI DEUTSCHLAND (DEU),"р-р д/инф. 6%: мешки пласт. ""фрифлекс"" 250 мл или 500 мл, 20 или 30 шт.; р-р д/инф. 6%: фл. 250 мл или 500 мл, 10 шт."
ВОРМИН,CADILA PHARMACEUTICALS (IND),таб. 100 мг: 6 или 144 шт.
Вука - вука,произв (222),
ВУЛНУЗАН®,SOPHARMA (BLG),◊ мазь д/местн. и наружн. прим. 120 мг/1 г: туба 45 г
ВУМОН,BRISTOL-MYERS SQUIBB (ITA),р-р д/инф. концентрир. 50 мг/5 мл: амп. 10 мл
ВЭЛЛФЕРОН,GLAXO WELLCOME OPERATIONS (GBR),р-р д/инъекц. 3 млн.МЕ/1 мл: фл. 1 шт.
