title,man,description
КАЛЕТРА,CARDINAL HEALTH 409 (USA),капс. 133.3 мг+33.3 мг: 180 шт.
КАЛЕТРА,ABBOTT LABORATORIES (GBR),р-р д/приема внутрь 80 мг+20 мг/1 мл: фл. 60 мл в компл. с дозатором 5 шт.
КАЛЕТРА,ABBOTT (DEU),"таб., покр. пленочной обол., 200 мг+50 мг: фл. 120 шт."
КАЛИЙ-НОРМИН,ICN HUNGARY (HUN),таб. пролонгир. действия 1 г: 30 шт.
КАЛИМИН® 60 Н,AWD.pharma (DEU),таб. 60 мг: 50 или 100 шт.
КАЛИНЫ СИРОП,ВИФИТЕХ (RUS),◊ сироп 45 г/100 г: фл. 100 мл
КАЛИНЫ СИРОП,ВИФИТЕХ (RUS),◊ сироп 45 г/100 г: фл. 100 мл
КАЛИПСОЛ,GEDEON RICHTER (HUN),р-р д/инъекц. 500 мг/10 мл: фл. 5 шт.
КАЛИЯ И МАГНИЯ АСПАРАГИНАТ БЕРЛИН-ХЕМИ,BERLIN-CHEMIE AG/MENARINI GROUP (DEU),р-р д/инф.: фл. 250 мл или 500 мл 1 или 10 шт.
КАЛИЯ И МАГНИЯ АСПАРАГИНАТ БЕРЛИН-ХЕМИ,БЕРЛИН-ФАРМА (RUS),р-р д/инф.: фл. 250 мл или 500 мл 1 или 10 шт.
КАЛИЯ ЙОДИД,ФП ОБОЛЕНСКОЕ (RUS),◊ таб. 100 мкг: 50 шт.
КАЛИЯ ЙОДИД,ФП ОБОЛЕНСКОЕ (RUS),◊ таб. 200 мкг: 50 шт.
КАЛИЯ ЙОДИД,ФАРМЗАЩИТА НПЦ (RUS),◊ таб. 40 мг: 40 шт.
КАЛИЯ ЙОДИД,ФАРМЗАЩИТА НПЦ (RUS),◊ таб. 125 мг: 40 шт.
КАЛИЯ ЙОДИД,МЕДИСОРБ (RUS),◊ таб. 125 мг: 20 шт.
КАЛИЯ ОРОТАТ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),таб. 500 мг: 30 шт.
КАЛИЯ ОРОТАТ,ФП ОБОЛЕНСКОЕ (RUS),"таб. 500 мг: 10, 20 или 30 шт."
КАЛИЯ ОРОТАТ,Химико-фармацевтический комбинат АКРИХИН (RUS),"таб. 500 мг: 10, 20 или 30 шт."
КАЛИЯ ОРОТАТ,ДАЛЬХИМФАРМ (RUS),таб. 500 мг: 30 шт.
КАЛИЯ ОРОТАТ,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),◊ таб. 500 мг: 10 шт.
КАЛИЯ ОРОТАТ,ОБНОВЛЕНИЕ (RUS),таб. 500 мг: 10 шт.
КАЛИЯ ХЛОРИД,Новосибхимфарм (RUS),р-р д/в/в введения 400 мг/10 мл: амп. 10 шт.
КАЛИЯ ХЛОРИД,Новосибхимфарм (RUS),р-р д/в/в введения 4% (200 мг/5 мл): амп. 10 шт.
КАЛИЯ ХЛОРИД,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 4% (400 мг/10 мл): амп. 10 шт.
КАЛИЯ ХЛОРИД,БИОСИНТЕЗ (RUS),конц. д/пригот. р-ра д/инф. 400 мг/10 мл: амп.
КАЛИЯ ХЛОРИД,НПО МИКРОГЕН ФГУП (RUS),р-р д/в/в введения и приема внутрь 400 мг/10 мл: амп. 10 шт.
КАЛИЯ ХЛОРИД,ЭСКОМ НПК (RUS),конц. д/пригот. р-ра д/инф. 400 мг/10 мл: амп. 5 шт.
КАЛПОЛ,GLAXO WELLCOME (DEU),◊ сусп. д/приема внутрь д/детей 120 мг/5 мл: фл. 70 мл или 100 мл
КАЛУМИД,GEDEON RICHTER (HUN),"таб., покр. оболочкой, 50 мг: 30 или 90 шт."
КАЛЧЕК,IPCA LABORATORIES (IND),таб. 2.5 мг: 30 или 100 шт.
КАЛЧЕК,IPCA LABORATORIES (IND),таб. 5 мг: 30 или 100 шт.
КАЛЧЕК,IPCA LABORATORIES (IND),таб. 10 мг: 30 или 100 шт.
КАЛЬЦЕМИН,"SAGMEL, (USA)","◊ таб., покр. оболочкой: 30, 60 или 120 шт."
КАЛЬЦЕМИН АДВАНС,"SAGMEL, (USA)","◊ таб., покр. оболочкой: 30, 60 или 120 шт."
КАЛЬЦИГАРД® РЕТАРД,TORRENT PHARMACEUTICALS (IND),"таб. ретард, покр. пленочной оболочкой, 20 мг: 30, 100 шт."
КАЛЬЦИЙ с ВИТАМИНОМ D3,DAROU PAKHSH PHARMACEUTICAL MFG. COMPANY (IRA),"◊ таб., покр. пленочной оболочкой, 200 МЕ+500 мг: 20, 50 или 1000 шт."
КАЛЬЦИЙ СЕДИКО,SEDICO South Egypt Drug Industries (EGP),◊ гранулы шипучие д/пригот. р-ра д/приема внутрь 180 мг+ 1.275 г+400 МЕ/1 пак.: 20 шт.
КАЛЬЦИЙ+ВИТАМИН D3 ВИТРУМ®,"UNIPHARM, (USA)","◊ таб., покр. оболочкой, 200 МЕ+1.25 г: 30, 60, 100 или 120 шт."
КАЛЬЦИЙ+ВИТАМИН С,NATUR PRODUKT EUROPE (NID),◊ таб. шипучие 500 мг+180 мг: 12 шт.
КАЛЬЦИЙ-АКТИВ,Завод экологической техники и экопитания «ДИОД» (RUS),
КАЛЬЦИЙ-Д3 НИКОМЕД,NYCOMED PHARMA (NOR),"◊ таб. жевательные (апельсиновые) 5 мкг+1.25 г: 20, 50 или 100 шт."
КАЛЬЦИЙ-Д3 НИКОМЕД,NYCOMED PHARMA (NOR),◊ таб. жевательные (мятные) 5 мкг+1.25 г: 30 или 100 шт.
КАЛЬЦИЙ-Д3 НИКОМЕД ФОРТЕ,NYCOMED PHARMA (NOR),"◊ таб. жевательные (лимонные) 10 мкг+1.25 г: 30, 60 или 120 шт."
КАЛЬЦИЙ-САНДОЗ® ФОРТЕ,NOVARTIS CONSUMER HEALTH (CHE),◊ таб. шипучие 2.94 г+300 мг: 10 или 20 шт.
КАЛЬЦИЙ-САНДОЗ® ФОРТЕ,FAMAR S.A. (GR),◊ таб. шипучие 2.94 г+300 мг: 10 или 20 шт.
КАЛЬЦИНОВА,KRKA (SLO),◊ таб.: 27 шт.
КАЛЬЦИУМФОЛИНАТ-ЭБЕВЕ,EBEWE PHARMA (AUT),капс. 15 мг: 20 шт.
КАЛЬЦИУМФОЛИНАТ-ЭБЕВЕ,EBEWE PHARMA (AUT),р-р д/инъекц. 3 мг/1 мл: амп. 10 шт.
КАЛЬЦИУМФОЛИНАТ-ЭБЕВЕ,EBEWE PHARMA (AUT),р-р д/инф. 30 мг/3 мл: амп. 5 шт.
КАЛЬЦИУМФОЛИНАТ-ЭБЕВЕ,EBEWE PHARMA (AUT),р-р д/инф. 100 мг/10 мл: амп. 5 шт.
КАЛЬЦИУМФОЛИНАТ-ЭБЕВЕ,EBEWE PHARMA (AUT),р-р д/инф. 100 мг/10 мл: фл. 1 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Фармацевтическая Фирма ЛЕККО (RUS),р-р д/инъекц. 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Фармацевтическая Фирма ЛЕККО (RUS),р-р д/инъекц. 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),р-р д/инъекц. 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),р-р д/инъекц. 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ЭЛЛАРА МЦ (RUS),р-р д/инъекц. 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ФАРМАК (UKR),р-р д/в/в и в/м введения 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ФАРМАК (UKR),р-р д/в/в и в/м введения 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 500 мг/5 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 1 г/10 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 100 мг/1 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 200 мг/2 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 300 мг/3 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ДАЛЬХИМФАРМ (RUS),◊ таб. 500 мг: 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),◊ таб. 500 мг: 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ТАТХИМФАРМПРЕПАРАТЫ (RUS),◊ таб. 500 мг: 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,БИОСИНТЕЗ (RUS),◊ таб. 500 мг: 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,БИОТЭК МФПДК (RUS),◊ таб. 500 мг: 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 500 мг/5 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ВЕРОФАРМ (RUS),р-р д/в/в и в/м введения 1 г/10 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ,ИРБИТСКИЙ ХФЗ (RUS),◊ таб. 500 мг: 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ СТАБИЛИЗИРОВАННЫЙ,ФАРМАК (UKR),р-р д/инъекц. 10% (1 г/10 мл): амп. 5 шт.
КАЛЬЦИЯ ГЛЮКОНАТ СТАБИЛИЗИРОВАННЫЙ,ФАРМАК (UKR),р-р д/инъекц. 10% (500 мг/5 мл): амп. 5 шт.
КАЛЬЦИЯ ГЛЮКОНАТ СТАБИЛИЗИРОВАННЫЙ,ФАРМАК (UKR),р-р д/инъекц. 5% (250 мг/5 мл): амп. 5 шт.
КАЛЬЦИЯ ГЛЮКОНАТ СТАБИЛИЗИРОВАННЫЙ,ФАРМАК (UKR),р-р д/инъекц. 5% (500 мг/10 мл): амп. 5 шт.
КАЛЬЦИЯ ГЛЮКОНАТ-ВИАЛ,SISHUI XIERKANG PHARMACEUTICAL (CHI),р-р д/в/в и в/м введения 1 г/10 мл: амп. 10 шт.
КАЛЬЦИЯ ГЛЮКОНАТ-ВИАЛ,ВИАЛ (RUS),р-р д/в/в и в/м введения 1 г/10 мл: амп. 10 шт.
КАЛЬЦИЯ ГОПАНТЕНАТ,УфаВИТА (RUS),таб. 250 мг: 50 шт.
КАЛЬЦИЯ ГОПАНТЕНАТ,УфаВИТА (RUS),таб. 500 мг: 50 шт.
КАЛЬЦИЯ ГОПАНТЕНАТ-РОС,РОСМЕДПРЕПАРАТЫ (RUS),таб. 250 мг: 50 шт.
КАЛЬЦИЯ ДОБЕЗИЛАТ,ЛУГАНСКИЙ ХФЗ (UKR),таб. 500 мг: 50 шт.
КАЛЬЦИЯ ХЛОРИД,ВЕРОФАРМ (RUS),р-р д/в/в введения 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,Новосибхимфарм (RUS),р-р д/в/в введения 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,Новосибхимфарм (RUS),р-р д/в/в введения 10% (200 мг/2 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,Новосибхимфарм (RUS),р-р д/в/в введения 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,БИОХИМИК (RUS),р-р д/в/в введения 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,СИНТЕЗ (RUS),р-р д/в/в введения 10% (200 мг/2 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,СИНТЕЗ (RUS),р-р д/в/в введения 10% (500 мг/5 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,СИНТЕЗ (RUS),р-р д/в/в введения 10% (1 г/10 мл): амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/в/в введения 1 г/10 мл: амп.
КАЛЬЦИЯ ХЛОРИД,НПО МИКРОГЕН ФГУП (RUS),р-р д/в/в введения 1 г/10 мл: амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,НПО МИКРОГЕН ФГУП (RUS),р-р д/в/в введения 200 мг/2 мл: амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,НПО МИКРОГЕН ФГУП (RUS),р-р д/в/в введения 500 мг/5 мл: амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,MAPICHEM (CHE),р-р д/в/в введения 500 мг/5 мл: амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,SISHUI XIERKANG PHARMACEUTICAL (CHI),р-р д/в/в введения 500 мг/5 мл: амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,MAPICHEM (CHE),р-р д/в/в введения 1 г/10 мл: амп. 10 шт.
КАЛЬЦИЯ ХЛОРИД,SISHUI XIERKANG PHARMACEUTICAL (CHI),р-р д/в/в введения 1 г/10 мл: амп. 10 шт.
КАМЕТОН,ФИРМА ВИПС-МЕД (RUS),◊ спрей д/местн. прим.: фл. 20 г
КАМЕТОН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),◊ спрей д/местн. прим. дозир.: баллон 30 г
КАМЕТОН,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),◊ аэрозоль д/местн. прим. дозир.: баллон 30 г
КАМЕТОН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),◊ аэрозоль д/местн. прим. дозир.: баллон 30 г
КАМИРЕН®,KRKA (SLO),таб. 1 мг: 20 или 30 шт.
КАМИРЕН®,KRKA (SLO),таб. 2 мг: 20 или 30 шт.
КАМИРЕН®,KRKA (SLO),таб. 4 мг: 20 или 30 шт.
КАМИРЕН® ХЛ,KRKA (SLO),таб. с модиф. высвобождением 4 мг: 10 шт.
КАМИСТАД®,НИЖФАРМ (RUS),◊ гель д/местного прим. 20 мг+200 мг/1 г: туба 10 г
КАМИСТАД®,STADA ARZNEIMITTEL (DEU),◊ гель д/местного прим. 20 мг+200 мг/1 г: туба 10 г
КАМПТО®,AVENTIS PHARMA (Dagenham) (GBR),концентрат д/пригот. р-ра д/инф. 40 мг/2 мл: фл. 1 шт.
КАМПТО®,PFIZER INTERNATIONAL (USA),концентрат д/пригот. р-ра д/инф. 40 мг/2 мл: фл. 1 шт.
КАМПТО®,AVENTIS PHARMA (Dagenham) (GBR),концентрат д/пригот. р-ра д/инф. 100 мг/5 мл: фл. 1 шт.
КАМПТО®,PFIZER INTERNATIONAL (USA),концентрат д/пригот. р-ра д/инф. 100 мг/5 мл: фл. 1 шт.
КАМПТОТЕКАН,TEVA Pharmaceutical Industries (ISR),концентрат д/пригот. р-ра д/инф. 100 мг/5 мл: фл. 1 шт.
КАМПТОТЕКАН,Laboratorius GEMEPE/Laboratorio TUTEUR S.A.C.I.F.I.A. (ARG),концентрат д/пригот. р-ра д/инф. 100 мг/5 мл: фл. 1 шт.
КАМФОРА,ЯРОСЛАВСКАЯ ФАРМФАБРИКА (RUS),◊ мазь д/наружн. прим. 10%: банка 25 г
КАМФОРНОЕ МАСЛО,ЭКОЛАБ (RUS),◊ р-р д/наружн. прим. масляный 10%: фл. 30 мл
КАМФОРНОЕ МАСЛО,ЯРОСЛАВСКАЯ ФАРМФАБРИКА (RUS),◊ р-р д/наружн. прим. масляный 10%: фл. 30 мл
КАМФОРНОЕ МАСЛО,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ р-р д/наружн. прим. масляный 10%: фл. 30 мл
КАМФОРНОЕ МАСЛО,РОСТОВСКАЯ ФАРМФАБРИКА (RUS),◊ р-р д/наружн. прим. масляный 10%: фл. 30 мл или 50 мл
КАМФОРНЫЙ СПИРТ,РОСТОВСКАЯ ФАРМФАБРИКА (RUS),◊ р-р д/наружн. прим. спиртовой 2%: фл. 40 мл
КАМФОРНЫЙ СПИРТ,РОСТОВСКАЯ ФАРМФАБРИКА (RUS),◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл
КАМФОРНЫЙ СПИРТ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл
КАМФОРНЫЙ СПИРТ,ИВАНОВСКАЯ Фармацевтическая Фабрика (RUS),"◊ р-р д/наружн. прим. спиртовой 10%: фл. 25 мл, 40 мл или 80 мл"
КАМФОРНЫЙ СПИРТ,ИВАНОВСКАЯ Фармацевтическая Фабрика (RUS),"◊ р-р д/наружн. прим. спиртовой 2%: фл. 25 мл, 40 мл или 80 мл"
КАМФОРНЫЙ СПИРТ,ВАТХЭМ-ФАРМАЦИЯ (RUS),◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл
КАМФОРНЫЙ СПИРТ,ВИРИОН НПО (RUS),"◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл, 50 мл или 100 мл"
КАМФОРНЫЙ СПИРТ,НПО МИКРОГЕН ФГУП (RUS),"◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл, 50 мл или 100 мл"
КАМФОРНЫЙ СПИРТ,КАЗАНСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл или 80 мл
КАМФОРНЫЙ СПИРТ,Фармацевтическая ф-ка г. Копейск (RUS),◊ р-р д/наружн. прим. спиртовой 10%: фл. 40 мл
КАНАМИЦИН,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл.
КАНАМИЦИН,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл.
КАНАМИЦИН,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м введения 500 мг: фл.
КАНАМИЦИН,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м введения 1 г: фл.
КАНАМИЦИН,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 5 шт.
КАНАМИЦИН,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 5 шт.
КАНАМИЦИН,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 50 шт.
КАНАМИЦИН,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 50 шт.
КАНАМИЦИН-АКОС,СИНТЕЗ (RUS),таб. 125 мг: 10 или 20 шт.
КАНАМИЦИН-АКОС,СИНТЕЗ (RUS),таб. 250 мг: 10 или 20 шт.
КАНАМИЦИН-КМП,КИЕВМЕДПРЕПАРАТ (UKR),порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 10 или 40 шт.
КАНАМИЦИН-КМП,КИЕВМЕДПРЕПАРАТ (UKR),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 10 или 40 шт.
КАНГЛАЙТ,ZHEJIANG KANGLAITE PHARMACEUTICAL (CHI),эмульсия д/инф. 10 г/100 мл: фл. 1 шт.
КАНДИБЕНЕ,MERCKLE (DEU),◊ крем д/наружн. прим. 1%: туба 30 г
КАНДИБЕНЕ,ratiopharm (DEU),◊ крем д/наружн. прим. 1%: туба 30 г
КАНДИБЕНЕ,MERCKLE (DEU),◊ р-р д/наружн. прим. 1%: фл. 40 мл
КАНДИБЕНЕ,ratiopharm (DEU),◊ р-р д/наружн. прим. 1%: фл. 40 мл
КАНДИБЕНЕ,MERCKLE (DEU),◊ таб. вагин. 100 мг: 6 шт. в компл. с аппликатором
КАНДИБЕНЕ,ratiopharm (DEU),◊ таб. вагин. 100 мг: 6 шт. в компл. с аппликатором
КАНДИБЕНЕ,MERCKLE (DEU),◊ таб. вагин. 200 мг: 3 шт. в компл. с аппликатором
КАНДИБЕНЕ,ratiopharm (DEU),◊ таб. вагин. 200 мг: 3 шт. в компл. с аппликатором
КАНДИБИОТИК,GLENMARK PHARMACEUTICALS (IND),капли ушные: фл. 5 мл в компл. с пробкой-пипеткой
КАНДИД,GLENMARK PHARMACEUTICALS (IND),◊ крем д/наружн. прим. 1%: туба 20 г
КАНДИД,GLENMARK PHARMACEUTICALS (IND),◊ р-р д/наружн. прим. 1%: фл. 20 мл
КАНДИД,GLENMARK PHARMACEUTICALS (IND),◊ порошок д/наружн. прим. 10 мг/1 г: фл. 30 г
КАНДИД,GLENMARK PHARMACEUTICALS (IND),◊ р-р д/местн. применения 1%: фл.-капельница 15 мл
КАНДИД,GLENMARK PHARMACEUTICALS (IND),◊ гель вагин. 20 мг/1 г: туба 30 г в компл. с аппликатором
КАНДИД,GLENMARK PHARMACEUTICALS (IND),◊ таб. вагин. 500 мг: 1 шт. в компл. с аппликатором
КАНДИД Б,GLENMARK PHARMACEUTICALS (IND),крем д/наружн. прим. 250 мкг+10 мг/1 г: туба 15 г
КАНДИД-В6,GLENMARK PHARMACEUTICALS (IND),◊ таб. вагин. 100 мг: 6 шт. в компл. с аппликатором
КАНДИДЕРМ,GLENMARK PHARMACEUTICALS (IND),◊ крем д/наружн. прим. 250 мкг+10 мг+1 мг/1 г: туба 15 г
КАНЕСТЕН®,BAYER HealthCare (DEU),◊ крем д/наружн. прим. 1%: туба 20 г
КАНЕСТЕН®,KERN PHARMA (SPN),◊ крем д/наружн. прим. 1%: туба 20 г
КАНЕСТЕН®,BAYER (DEU),◊ спрей д/наружн. прим. 1%: фл. 30 мл
