title,man,description
ЦЕРУЛОПЛАЗМИН,НПО МИКРОГЕН ФГУП (RUS),"лиофилизат д/пригот. р-ра д/в/в введения 100 мг: амп., фл. 5 шт."
ЦЕТИРИЗИН,ФармФирма СОТЕКС (RUS),"◊ таб., покр. пленочной обол., 10 мг: 20 шт."
ЦЕТИРИЗИН,REPLEKPHARM (MAK),"◊ таб., покр. пленочной обол., 10 мг: 20 шт."
ЦЕТИРИЗИН ГЕКСАЛ,HEXAL (DEU),"◊ таб., покр. оболочкой, 10 мг: 7, 10, 14, 20, 21, 30, 35 или 50 шт."
ЦЕТИРИЗИН ГЕКСАЛ,SALUTAS PHARMA (DEU),"◊ таб., покр. оболочкой, 10 мг: 7, 10, 14, 20, 21, 30, 35 или 50 шт."
ЦЕТИРИЗИН ГЕКСАЛ,HEXAL (DEU),◊ капли д/приема внутрь 10 мг/1 мл: фл.-капельн. 10 мл или 20 мл
ЦЕТИРИЗИН ГЕКСАЛ,SALUTAS PHARMA (DEU),◊ капли д/приема внутрь 10 мг/1 мл: фл.-капельн. 10 мл или 20 мл
ЦЕТИРИЗИН ГЕКСАЛ,HEXAL (DEU),◊ сироп 5 мг/5 мл: фл. 75 мл или 150 мл в компл. с мерной ложкой
ЦЕТИРИЗИН ГЕКСАЛ,SALUTAS PHARMA (DEU),◊ сироп 5 мг/5 мл: фл. 75 мл или 150 мл в компл. с мерной ложкой
ЦЕТИРИНАКС®,ACTAVIS hf. (ISL),"◊ таб., покр. оболочкой, 10 мг: 7 шт."
ЦЕТРИН®,DR. REDDY`S LABORATORIES (IND),"◊ таб., покр. пленочной оболочкой, 10 мг: 20 шт."
ЦЕТРОТИД,BAXTER ONCOLOGY (DEU),лиофилизат д/пригот. р-ра д/п/к введения 3 мг: фл. 1 шт. в компл. с р-лем
ЦЕТРОТИД,SERONO EUROPE (GBR),лиофилизат д/пригот. р-ра д/п/к введения 3 мг: фл. 1 шт. в компл. с р-лем
ЦЕТРОТИД,BAXTER ONCOLOGY (DEU),лиофилизат д/пригот. р-ра д/п/к введения 250 мкг: фл. 1 или 7 шт. в компл. с р-лем
ЦЕТРОТИД,SERONO EUROPE (GBR),лиофилизат д/пригот. р-ра д/п/к введения 250 мкг: фл. 1 или 7 шт. в компл. с р-лем
ЦЕФАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФАДРОКСИЛ ВАТХЭМ,ВАТХЭМ-ФАРМАЦИЯ (RUS),гранулы д/пригот. сусп. д/приема внутрь 250 мг/5 мл готовой сусп.: фл. 45 г
ЦЕФАЗОЛИН,SHREYA LIFE SCIENCES (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАЗОЛИН,SERENA PHARMA (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАЗОЛИН,Фармацевтическая Фирма ЛЕККО (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФАЗОЛИН,Фармацевтическая Фирма ЛЕККО (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФАЗОЛИН,SHREYA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 250 мг: фл. 1 шт.
ЦЕФАЗОЛИН,SHREYA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФАЗОЛИН,SHREYA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАЗОЛИН,ДОЗА ФП (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 5 шт.
ЦЕФАЗОЛИН,ДОЗА ФП (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 5 шт.
ЦЕФАЗОЛИН,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 50 шт.
ЦЕФАЗОЛИН,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 50 шт.
ЦЕФАЗОЛИН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 50 шт.
ЦЕФАЗОЛИН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 50 шт.
ЦЕФАЗОЛИН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 50 шт.
ЦЕФАЗОЛИН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 50 шт.
ЦЕФАЗОЛИН,БЕЛМЕДПРЕПАРАТЫ (BLR),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 50 шт.
ЦЕФАЗОЛИН,БЕЛМЕДПРЕПАРАТЫ (BLR),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 50 шт.
"ЦЕФАЗОЛИН ""БИОХЕМИ""",BIOCHEMIE (AUT),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
"ЦЕФАЗОЛИН ""БИОХЕМИ""",BIOCHEMIE (AUT),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАЗОЛИН ВАТХЭМ,ВАТХЭМ-ФАРМАЦИЯ (RUS),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФАЗОЛИН ВАТХЭМ,ВАТХЭМ-ФАРМАЦИЯ (RUS),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАЗОЛИН САНДОЗ,SANDOZ (AUT),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 50 шт.
ЦЕФАЗОЛИН САНДОЗ,SANDOZ (AUT),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 50 шт.
ЦЕФАЗОЛИН ЭЛЬФА,ELFA Laboratories (IND),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФАЗОЛИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1, 10 или 50 шт."
ЦЕФАЗОЛИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1, 10 или 50 шт."
ЦЕФАЗОЛИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 1, 10 или 50 шт."
ЦЕФАЗОЛИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/м введения 1 г: фл. 1, 10 или 50 шт."
ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 50 шт.
ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 50 шт.
ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м введения 500 мг: фл. 1 шт.
ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/м введения 1 г: фл. 1 шт.
ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФАКЛОР ШТАДА,STADA ARZNEIMITTEL (DEU),капс. 500 мг: 10 или 20 шт.
ЦЕФАКЛОР ШТАДА,PenCef Pharma (DEU),капс. 500 мг: 10 или 20 шт.
ЦЕФАКЛОР ШТАДА,STADA ARZNEIMITTEL (DEU),гранулы д/пригот. сусп. д/приема внутрь 125 мг/5 мл: фл. 100 мл 1 или 2 шт.
ЦЕФАКСОН,LUPIN (IND),порошок д/пригот. р-ра д/инъекц. 250 мг: фл. 1 шт.
ЦЕФАКСОН,LUPIN (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФАКСОН,LUPIN (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАЛЕКСИН,HEMOFARM KONCERN (UGS),капс. 250 мг: 16 шт.
ЦЕФАЛЕКСИН,HEMOFARM KONCERN (UGS),капс. 500 мг: 16 шт.
ЦЕФАЛЕКСИН,HEMOFARM KONCERN (UGS),гранулы д/пригот. сусп. д/приема внутрь 250 мг/5 мл: фл. 100 мл
ЦЕФАЛЕКСИН,СИНТЕЗ (RUS),порошок д/пригот. сусп. д/приема внутрь 2.5 г (125 мг/5 мл готовой сусп.): фл. в компл. с дозир. ложкой
ЦЕФАЛЕКСИН,NATUR PRODUKT EUROPE (NID),капс. 250 мг: 20 шт.
ЦЕФАЛЕКСИН,NATUR PRODUKT EUROPE (NID),капс. 500 мг: 10 шт.
ЦЕФАЛЕКСИН,БИОХИМИК (RUS),"таб., покр. оболочкой, 250 мг: 10 или 20 шт."
ЦЕФАЛЕКСИН,Щелковский Витаминный Завод (RUS),капс. 250 мг: 30 шт.
ЦЕФАЛЕКСИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),"таб., покр. оболочкой, 250 мг: 20 шт."
ЦЕФАЛЕКСИН,СТИ-МЕД-СОРБ (RUS),капс. 250 мг: 30 шт.
ЦЕФАЛЕКСИН,СИНТЕЗ (RUS),"порошок д/пригот. сусп. д/приема внутрь 125 мг: пак. 5, 10 или 20 шт."
ЦЕФАЛЕКСИН,СИНТЕЗ (RUS),"порошок д/пригот. сусп. д/приема внутрь 250 мг: пак. 5, 10 или 20 шт."
ЦЕФАЛЕКСИН,СИНТЕЗ (RUS),"порошок д/пригот. сусп. д/приема внутрь 500 мг: пак. 5, 10 или 20 шт."
ЦЕФАЛЕКСИН,БЕЛМЕДПРЕПАРАТЫ (BLR),капс. 250 мг: 30 или 1500 шт.
ЦЕФАЛЕКСИН,СЕВЕРНАЯ ЗВЕЗДА (RUS),капс. 250 мг: 30 шт.
ЦЕФАЛЕКСИН-АКОС,СИНТЕЗ (RUS),"капс. 250 мг: 10, 20 или 30 шт."
ЦЕФАЛЕКСИН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),"капс. 250 мг: 10, 20 или 30 шт."
ЦЕФАЛОТИН,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/в и в/м инъекц. 500 мг: фл. 1 шт.
ЦЕФАЛОТИН,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/в и в/м инъекц. 1 г: фл. 1 шт.
ЦЕФАЛОТИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/м инъекц. 500 мг: фл. 1, 5 или 10 шт."
ЦЕФАЛОТИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/м инъекц. 1 г: фл. 1, 5 или 10 шт."
ЦЕФАЛОТИН-АКОС,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/в/м инъекц. 2 г: фл. 1, 5 или 10 шт."
ЦЕФАМАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФАМАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФАМЕЗИН,KRKA (SLO),порошок д/пригот. р-ра д/инъекц.1 г: фл. 1 шт.
ЦЕФАМЕЗИН,Eczacibasi Ilac Sanayi ve Ticaret (TUR),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФАМЕЗИН,Eczacibasi Ilac Sanayi ve Ticaret (TUR),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФАНТРАЛ,LUPIN (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФАНТРАЛ,LUPIN (IND),порошок д/пригот. р-ра д/инъекц. 250 мг: фл. 1 шт.
ЦЕФАНТРАЛ,LUPIN (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФАТ®,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1, 10 или 50 шт."
ЦЕФАТ®,СИНТЕЗ (RUS),"порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1, 10 или 50 шт."
ЦЕФЕКОН® Д,НИЖФАРМ (RUS),◊ суппозитории рект. д/детей 50 мг: 10 шт.
ЦЕФЕКОН® Д,НИЖФАРМ (RUS),◊ суппозитории рект. д/детей 100 мг: 10 шт.
ЦЕФЕКОН® Д,НИЖФАРМ (RUS),◊ суппозитории рект. д/детей 250 мг: 10 шт.
ЦЕФЕКОН® Н,НИЖФАРМ (RUS),◊ суппозитории рект. 75 мг+50 мг+600 мг: 10 шт.
ЦЕФЕПИМ,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФЕПИМ,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФЕПИМ,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФЕПИМ,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФЕПИМ,LINCOLN PHARMACEUTICALS (IND),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФЕПИМ,FORTUNE OVERSEAS COMPANY (IND),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФЕПИМ-АЛЬПА,АЛЬПА ЭКСПОИМ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФЕПИМ-АЛЬПА,COOPER PHARMA (IND),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОБИД®,PFIZER ITALIA (ITA),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОПЕРАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФОПЕРАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОПЕРАБОЛ,АБОЛмед (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 1 шт.
ЦЕФОПЕРАЗОН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФОПЕРАЗОН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФОПЕРАЗОН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОПЕРАЗОН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОПЕРАЗОН,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 1 шт.
ЦЕФОПЕРАЗОН,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 1 шт.
ЦЕФОПЕРАЗОН,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФОПЕРАЗОН,КРАСФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОПЕРАЗОН И СУЛЬБАКТАМ СПЕНСЕР,COOPER PHARMA (IND),порошок д/пригот. р-ра д/в/в и в/м инъекц. 1 г+1 г: фл. 1 шт.
ЦЕФОПЕРАЗОН И СУЛЬБАКТАМ СПЕНСЕР,SPENSER PHARMA UK (GBR),порошок д/пригот. р-ра д/в/в и в/м инъекц. 1 г+1 г: фл. 1 шт.
ЦЕФОПЕРУС,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
ЦЕФОПЕРУС,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 1 шт.
ЦЕФОПЕРУС,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 шт.
ЦЕФОСИН®,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м инъекц. 500 мг: фл. 1 или 50 шт.
ЦЕФОСИН®,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м инъекц. 1 г: фл. 1 или 50 шт.
ЦЕФОСИН®,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/м инъекц. 2 г: фл. 1или 50 шт.
ЦЕФОСИН®,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 1 или 50 шт.
ЦЕФОСИН®,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 или 50 шт.
ЦЕФОСИН®,СИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 1 или 50 шт.
ЦЕФОТАКСИМ,SHREYA LIFE SCIENCES (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФОТАКСИМ,SERENA PHARMA (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФОТАКСИМ,SHREYA LIFE SCIENCES (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФОТАКСИМ,SERENA PHARMA (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФОТАКСИМ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 50 шт.
ЦЕФОТАКСИМ,БИОХИМИК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 5 шт. в компл. с растворителем
ЦЕФОТАКСИМ,SHREYA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 250 мг: фл. 1 шт.
ЦЕФОТАКСИМ,SHREYA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЦЕФОТАКСИМ,SHREYA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
ЦЕФОТАКСИМ,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 5 шт. в компл. с растворителем
ЦЕФОТАКСИМ,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 5 шт. в компл. с растворителем
ЦЕФОТАКСИМ,БИОСИНТЕЗ (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 5 шт. в компл. с растворителем
ЦЕФОТАКСИМ,БИОТЭК МФПДК (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 5 шт. в компл. с растворителем
ЦЕФОТАКСИМ,МАКИЗ-ФАРМА (RUS),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
