title,man,description
ЭКСЕЛОН®,NOVARTIS FARMACEUTICA (SPN),"капс. 6 мг: 14, 28, 56 и 112 шт."
ЭКСЕЛОН®,NOVARTIS PHARMA (FRA),р-р д/приема внутрь 2 мг/1 мл: фл. 50 мл
ЭКСЕЛОН®,NOVARTIS PHARMA (CHE),р-р д/приема внутрь 2 мг/1 мл: фл. 50 мл
ЭКСЕЛОН®,NOVARTIS PHARMA (CHE),"трансдермальная терапевтическая система (ТТС) 9 мг (4.6 мг/24 ч): пак. 3, 7 или 30 шт."
ЭКСЕЛОН®,LTC LOHMANN THERAPIE-SYSTEME (DEU),"трансдермальная терапевтическая система (ТТС) 9 мг (4.6 мг/24 ч): пак. 3, 7 или 30 шт."
ЭКСЕЛОН®,NOVARTIS PHARMA (CHE),"трансдермальная терапевтическая система (ТТС) 18 мг (9.5 мг/24 ч): пак. 3, 7 или 30 шт."
ЭКСЕЛОН®,LTC LOHMANN THERAPIE-SYSTEME (DEU),"трансдермальная терапевтическая система (ТТС) 18 мг (9.5 мг/24 ч): пак. 3, 7 или 30 шт."
ЭКСИДЖАД,NOVARTIS PHARMA (CHE),таб. диспергируемые 125 мг: 28 или 84 шт.
ЭКСИДЖАД,NOVARTIS PHARMA STEIN (CHE),таб. диспергируемые 125 мг: 28 или 84 шт.
ЭКСЛЮТОН®,ORGANON (NID),таб. 500 мкг: 28 шт.
ЭКСТЕНЦИЛЛИН,Laboratoires AVENTIS (FRA),лиоф. порошок д/пригот. инъекц. р-ра 600 тыс.МЕ: фл. 50 шт.
ЭКСТЕНЦИЛЛИН,SANDOZ (AUT),лиоф. порошок д/пригот. инъекц. р-ра 600 тыс.МЕ: фл. 50 шт.
ЭКСТЕНЦИЛЛИН,Laboratoires AVENTIS (FRA),лиоф. порошок д/пригот. инъекц. р-ра 1.2 млн.МЕ: фл. 50 шт.
ЭКСТЕНЦИЛЛИН,SANDOZ (AUT),лиоф. порошок д/пригот. инъекц. р-ра 1.2 млн.МЕ: фл. 50 шт.
ЭКСТЕНЦИЛЛИН,Laboratoires AVENTIS (FRA),лиоф. порошок д/пригот. инъекц. р-ра 2.4 млн.МЕ: фл. 50 шт.
ЭКСТЕНЦИЛЛИН,SANDOZ (AUT),лиоф. порошок д/пригот. инъекц. р-ра 2.4 млн.МЕ: фл. 50 шт.
ЭКСТРАЗА,ВЕРОФАРМ (RUS),"таб., покр. оболочкой, 2.5 мг: 30 шт."
ЭКСТРАНИЛ,BAXTER HEALTHCARE Corp. (PR),"р-р д/перитонеального диализа 7.5% (75 мг/1 мл): контейнеры 1.5 л, 2 л или 2.5 л"
ЭКСФОРЖ,NOVARTIS PHARMA (CHE),"таб., покр. пленочной обол., 5 мг+80 мг: 14 или 28 шт."
ЭКСФОРЖ,NOVARTIS PHARMA STEIN (CHE),"таб., покр. пленочной обол., 5 мг+80 мг: 14 или 28 шт."
ЭКСФОРЖ,NOVARTIS PHARMA (CHE),"таб., покр. пленочной обол., 5 мг+160 мг: 14 или 28 шт."
ЭКСФОРЖ,NOVARTIS PHARMA STEIN (CHE),"таб., покр. пленочной обол., 5 мг+160 мг: 14 или 28 шт."
ЭКСФОРЖ,NOVARTIS PHARMA (CHE),"таб., покр. пленочной обол., 10 мг+160 мг: 14 или 28 шт."
ЭКСФОРЖ,NOVARTIS PHARMA STEIN (CHE),"таб., покр. пленочной обол., 10 мг+160 мг: 14 или 28 шт."
ЭЛЕВИТ® ПРОНАТАЛЬ,ROTTENDORF PHARMA (DEU),"◊ таб., покр. оболочкой: 30 или 100 шт."
ЭЛЕВИТ® ПРОНАТАЛЬ,BAYER CONSUMER CARE (CHE),"◊ таб., покр. оболочкой: 30 или 100 шт."
ЭЛЕКАСОЛ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сбор растительный - порошок 2 г: фильтр-пакеты 10 шт.
ЭЛЕКАСОЛ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сбор растительный - сырье измельченное 50 г: пачки
ЭЛЕНИУМ,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),"таб., покр. оболочкой, 10 мг: 50 шт."
ЭЛЕУТЕРОКОККА КОЛЮЧЕГО КОРНЕВИЩА И КОРНИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное измельченное 1 кг: пак.
ЭЛЕУТЕРОКОККА ЭКСТРАКТ,ВИФИТЕХ (RUS),"◊ таб., покр. оболочкой, (1 кг/1 л): фл. 50 мл"
ЭЛЕУТЕРОКОККА ЭКСТРАКТ,Фармацевтическая ф-ка г. Копейск (RUS),◊ экстракт жидкий д/приема внутрь (1 кг/1 л): фл. 50 мл
ЭЛЕУТЕРОКОККА ЭКСТРАКТ ЖИДКИЙ,ВАТХЭМ-ФАРМАЦИЯ (RUS),◊ экстракт жидкий д/приема внутрь (1 кг/1 л): фл. 50 мл
ЭЛЕУТЕРОКОККА ЭКСТРАКТ ЖИДКИЙ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ экстракт жидкий д/приема внутрь (1 кг/1 л): фл. 50 мл
ЭЛЕУТЕРОКОККА ЭКСТРАКТ ЖИДКИЙ,МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ экстракт жидкий д/приема внутрь (1 кг/1 л): фл. 50 мл
ЭЛЕУТЕРОКОККА ЭКСТРАКТ ЖИДКИЙ,ДАЛЬХИМФАРМ (RUS),◊ экстракт жидкий д/приема внутрь (1 кг/1 л): фл. 50 мл
ЭЛЕФЛОКС,RANBAXY LABORATORIES (IND),"таб., покр. оболочкой, 250 мг: 5 или 10 шт."
ЭЛЕФЛОКС,RANBAXY LABORATORIES (IND),Элефлокс 500 мг
ЭЛЕФЛОКС,RANBAXY LABORATORIES (IND),Элефлокс раствор для инфузий 500 мг/100 мл
ЭЛЗЕПАМ,ЭЛЛАРА МЦ (RUS),р-р д/в/в и в/м введения 0.1% (1 мг/1 мл): амп. 10 шт.
ЭЛИДЕЛ,NOVARTIS PHARMA (CHE),"крем д/наружн. прим. 1%: тубы 15 г, 30 г или 100 г"
ЭЛИДЕЛ,NOVARTIS PHARMA PRODUCTIONS (DEU),"крем д/наружн. прим. 1%: тубы 15 г, 30 г или 100 г"
ЭЛОКОМ®,SCHERING-PLOUGH LABO (BEL),крем д/наружн. прим. 0.1%: туба 15 г или 30 г
ЭЛОКОМ®,SCHERING-PLOUGH LABO (BEL),лосьон 0.1%: фл. 20 мл
ЭЛОКОМ®,SCHERING-PLOUGH LABO (BEL),мазь д/наружн. прим. 0.1%: туба 15 г или 30 г
ЭЛОКОМ® ЛОСЬОН,SCHERING-PLOUGH (ITA),р-р д/наружн. прим. 0.1%: фл.-капельн. 20 мл
ЭЛОКОМ®-С,SCHERING-PLOUGH FARMA (PORT),мазь 1 мг+50 мг/1 г: тубы 15 г или 45 г
ЭЛОКСАТИН®,AVENTIS PHARMA (Dagenham) (GBR),"концентрат д/пригот. р-ра д/инф. 5 мг/1 мл: фл. 10 мл, 20 мл, 40 мл"
ЭЛОКСАТИН®,SANOFI-AVENTIS France (FRA),"концентрат д/пригот. р-ра д/инф. 5 мг/1 мл: фл. 10 мл, 20 мл, 40 мл"
ЭЛОКСАТИН®,SANOFI WINTHROP INDUSTRIE (FRA),порошок д/пригот. р-ра д/инф. 100 мг: фл. 1 шт.
ЭЛРОКС,M.J.BIOPHARM (IND),"таб., покр. пленочной оболочкой, 50 мг: 10, 20 или 30 шт."
ЭЛРОКС,M.J.BIOPHARM (IND),"таб., покр. пленочной оболочкой, 100 мг: 10, 20 или 30 шт."
ЭЛРОКС,M.J.BIOPHARM (IND),"таб., покр. пленочной оболочкой, 150 мг: 10, 20 или 30 шт."
ЭЛТАЦИН®,БИОТИКИ МНПК (RUS),◊ таб. подъязычные 70 мг+70 мг+70 мг: 30 шт.
ЭЛЬБОНА,ЭЛЛАРА МЦ (RUS),р-р д/в/м введения 400 мг/2 мл: амп. 6 шт. в компл. с растворителем
ЭЛЬГИДИУМ,PIERRE FABRE MEDICAMENT (FRA),паста зубная 40 мкг+250 мкг/1 г: туба 100 г
ЭЛЬГИДИУМ,А/О ПЬЕР ФАБР (RUS),паста зубная 40 мкг+250 мкг/1 г: туба 100 г
ЭЛЬГИДИУМ,PIERRE FABRE MEDICAMENT (FRA),р-р д/полоскания: фл. 200 мл
ЭЛЬГИДИУМ,А/О ПЬЕР ФАБР (RUS),р-р д/полоскания: фл. 200 мл
ЭЛЬГИФЛУОР,PIERRE FABRE MEDICAMENT (FRA),гель д/чувствительных зубов: туба 75 мл
ЭЛЬГИФЛУОР,А/О ПЬЕР ФАБР (RUS),гель д/чувствительных зубов: туба 75 мл
ЭЛЬКАР®,КОРПОРАЦИЯ ОЛИФЕН (RUS),◊ р-р д/приема внутрь 1 г/5 мл: фл. 50 мл или 100 мл
ЭЛЬКАР®,ПИК-ФАРМА (RUS),◊ р-р д/приема внутрь 1 г/5 мл: фл. 50 мл или 100 мл
ЭЛЬКАР®,ПИК-ФАРМА (RUS),р-р д/инъекц. 500 мг/5 мл: амп. 5 шт.
ЭЛЬКАР®,НОРБИОФАРМ (RUS),р-р д/инъекц. 500 мг/5 мл: амп. 5 шт.
ЭЛЮГЕЛЬ,PIERRE FABRE MEDICAMENT (FRA),гель д/десен 2 мг/1 мл: туба 40 мл
ЭЛЮГЕЛЬ,А/О ПЬЕР ФАБР (RUS),гель д/десен 2 мг/1 мл: туба 40 мл
ЭЛЮДРИЛ,PIERRE FABRE MEDICAMENT (FRA),полоскание д/полости рта: фл. 90 мл
ЭЛЮДРИЛ,А/О ПЬЕР ФАБР (RUS),полоскание д/полости рта: фл. 90 мл
ЭМЕНД®,MERCK SHARP & DOHME (NID),капс. 80 мг: 1 или 5 шт.
ЭМЕНД®,MERCK & Co. (USA),капс. 80 мг: 1 или 5 шт.
ЭМЕНД®,MERCK SHARP & DOHME (NID),капс. 125 мг: 1 или 5 шт.
ЭМЕНД®,MERCK & Co. (USA),капс. 125 мг: 1 или 5 шт.
ЭМЕНД®,MERCK SHARP & DOHME (NID),дополнительная упаковка: капс. 80 мг: 2 шт. и капс. 125 мг: 1 шт.
ЭМЕНД®,MERCK & Co. (USA),дополнительная упаковка: капс. 80 мг: 2 шт. и капс. 125 мг: 1 шт.
ЭМЕСЕТ,CIPLA (IND),"таб., покр. пленочной оболочкой, 4 мг: 6 или 10 шт."
ЭМЕСЕТ,CIPLA (IND),"таб., покр. пленочной оболочкой, 8 мг: 6 или 10 шт."
ЭМЕСЕТ,CIPLA (IND),р-р д/инъекц. 4 мг/2 мл: амп. 5 шт.
ЭМЕСЕТ,CIPLA (IND),р-р д/инъекц. 8 мг/4 мл: амп. 5 шт.
ЭМЕТРОН®,GEDEON RICHTER (HUN),"таб., покр. оболочкой, 4 мг: 10 шт."
ЭМЕТРОН®,GEDEON RICHTER (HUN),"таб., покр. оболочкой, 8 мг: 10 шт."
ЭМЕТРОН®,GEDEON RICHTER (HUN),р-р д/инъекц. 4 мг/2 мл: амп. 5 шт.
ЭМЕТРОН®,GEDEON RICHTER (HUN),р-р д/инъекц. 8 мг/4 мл: амп. 5 шт.
ЭМЗОК,GALENA (CS),"таб., покр. оболочкой с замедл. высвобождением 50 мг: 30 или 100 шт."
ЭМЗОК,GALENA (CS),"таб., покр. оболочкой с замедл. высвобождением 100 мг: 30 или 100 шт."
ЭМЗОК,GALENA (CS),"таб., покр. оболочкой с замедл. высвобождением 200 мг: 30 или 100 шт."
ЭМЛА®,ASTRAZENECA (SWE),крем д/местн. и наружн. прим. 25 мг+25 мг/1 г: тубы 5 г 5 шт. или 30 г 1 шт.
ЭМЛА®,RECIP KARLSKOGA (CHE),крем д/местн. и наружн. прим. 25 мг+25 мг/1 г: тубы 5 г 5 шт. или 30 г 1 шт.
ЭМОКЛОТ Д.И.,KEDRION (ITA),лиофилизат д/пригот. р-ра д/инф. 250 МЕ: фл. в компл. с растворителем и системой для в/в введения
ЭМОКЛОТ Д.И.,KEDRION (ITA),лиофилизат д/пригот. р-ра д/инф. 500 МЕ: фл. в компл. с растворителем и системой для в/в введения
ЭМОКЛОТ Д.И.,KEDRION (ITA),лиофилизат д/пригот. р-ра д/инф. 1000 МЕ: фл. в компл. с растворителем и системой для в/в введения
ЭМОКСИБЕЛ,БЕЛМЕДПРЕПАРАТЫ (BLR),р-р д/внутриглазного введения 10 мг/1 мл: амп. 10 шт.
ЭМОКСИПИН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),капли глазные 1%: фл. 5 мл
ЭМОКСИПИН,ФИРМА ФЕРМЕНТ (RUS),капли глазные 1%: фл. 5 мл
ЭМОКСИПИН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 10 мг/1 мл: амп. 10 шт.
ЭМОКСИПИН-АКОС,СИНТЕЗ (RUS),капли глазные 1%: фл. 5 мл или 10 мл
ЭМОСИНТ,KEDRION (ITA),р-р д/инъекц. 3.614 мкг/0.5 мл: амп. 10 шт.
ЭМОСИНТ,BIOLOGICI ITALIA Laboratories (ITA),р-р д/инъекц. 3.614 мкг/0.5 мл: амп. 10 шт.
ЭМОСИНТ,KEDRION (ITA),р-р д/инъекц. 18.07 мкг/1 мл: амп. 10 шт.
ЭМОСИНТ,BIOLOGICI ITALIA Laboratories (ITA),р-р д/инъекц. 18.07 мкг/1 мл: амп. 10 шт.
ЭМОСИНТ,KEDRION (ITA),р-р д/инъекц. 36.14 мкг/1 мл: амп. 10 шт.
ЭМОСИНТ,BIOLOGICI ITALIA Laboratories (ITA),р-р д/инъекц. 36.14 мкг/1 мл: амп. 10 шт.
ЭНАЛАПРИЛ,HEMOFARM (RS),таб. 5 мг: 20 шт.
ЭНАЛАПРИЛ,HEMOFARM (RS),таб. 10 мг: 20 шт.
ЭНАЛАПРИЛ,HEMOFARM (RS),таб. 20 мг: 20 шт.
ЭНАЛАПРИЛ,БИОСИНТЕЗ (RUS),таб. 5 мг: 20 шт.
ЭНАЛАПРИЛ,БИОСИНТЕЗ (RUS),таб. 10 мг: 20 шт.
ЭНАЛАПРИЛ,МИР-ФАРМ (RUS),таб. 5 мг: 10 или 20 шт.
ЭНАЛАПРИЛ,МИР-ФАРМ (RUS),таб. 10 мг: 10 или 20 шт.
ЭНАЛАПРИЛ,МАКИЗ-ФАРМА (RUS),таб. 5 мг: 20 шт.
ЭНАЛАПРИЛ,JAKA-80 (MAK),таб. 5 мг: 20 шт.
ЭНАЛАПРИЛ,ФармФирма СОТЕКС (RUS),таб. 5 мг: 20 шт.
ЭНАЛАПРИЛ,JAKA-80 (MAK),таб. 10 мг: 20 шт.
ЭНАЛАПРИЛ,ФармФирма СОТЕКС (RUS),таб. 10 мг: 20 шт.
ЭНАЛАПРИЛ,КАНОНФАРМА ПРОДАКШН (RUS),"таб. 5 мг: 20, 30 или 50 шт."
ЭНАЛАПРИЛ,КАНОНФАРМА ПРОДАКШН (RUS),"таб. 10 мг: 20, 30 или 50 шт."
ЭНАЛАПРИЛ,REMEDICA (KIP),таб. 10 мг: 20 шт.
ЭНАЛАПРИЛ,REMEDICA (KIP),таб. 20 мг: 20 шт.
ЭНАЛАПРИЛ,ОЗОН (RUS),"таб. 5 мг: 20, 40, 60 или 80 шт."
ЭНАЛАПРИЛ,ОЗОН (RUS),"таб. 10 мг: 20, 40, 60 или 80 шт."
ЭНАЛАПРИЛ,ОЗОН (RUS),"таб. 20 мг: 20, 40, 60 или 80 шт."
ЭНАЛАПРИЛ,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 5 мг: 10 или 20 шт.
ЭНАЛАПРИЛ,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 10 мг: 10 или 20 шт.
ЭНАЛАПРИЛ,ЗДОРОВЬЕ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (UKR),таб. 10 мг: 20 или 30 шт.
ЭНАЛАПРИЛ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 5 мг: 50 шт.
ЭНАЛАПРИЛ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 20 мг: 50 шт.
ЭНАЛАПРИЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 2.5 мг: 10, 20, 30, 40 или 50 шт."
ЭНАЛАПРИЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 5 мг: 10, 20, 30, 40 или 50 шт."
ЭНАЛАПРИЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 10 мг: 10, 20, 30, 40 или 50 шт."
ЭНАЛАПРИЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 20 мг: 10, 20, 30, 40 или 50 шт."
ЭНАЛАПРИЛ,МАКИЗ-ФАРМА (RUS),таб. 10 мг: 20 шт.
ЭНАЛАПРИЛ,ВИФИТЕХ (RUS),таб. 10 мг
ЭНАЛАПРИЛ,ВИФИТЕХ (RUS),таб. 20 мг
ЭНАЛАПРИЛ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 10 мг: 50 шт.
ЭНАЛАПРИЛ,JAKA-80 (MAK),таб. 20 мг: 20 шт.
