title,man,description
КЛАРОСИП,GRÜNENTHAL (DEU),"гранулы д/пригот. сусп. д/приема внутрь 250 мг: трубки 10, 14 или 20 шт."
КЛАРОТАДИН,Химико-фармацевтический комбинат АКРИХИН (RUS),"◊ таб. 10 мг: 7, 10, 14, 20, 21 или 30 шт."
КЛАРОТАДИН,Химико-фармацевтический комбинат АКРИХИН (RUS),◊ сироп 5 мг/5 мл: фл. 100 мл в компл. с мерн. ложкой
КЛАРФАСТ,CADILA PHARMACEUTICALS (IND),◊ таб. 10 мг: 20 или 100 шт.
КЛАФОБРИН,БРЫНЦАЛОВ-А (RUS),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
КЛАФОБРИН,БРЫНЦАЛОВ-А (RUS),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
КЛАФОРАН®,PATHEON UK (GBR),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
КЛАФОРАН®,AVENTIS PHARMA (GBR),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
КЛАЦИД®,ABBOTT (ITA),"таб., покр. оболочкой, 250 мг: 7, 10 или 14 шт."
КЛАЦИД®,ABBOTT (ITA),порошок д/пригот. сусп. д/приема внутрь 125 мг/5 мл: фл. 60 мл в компл. с дозир. ложкой или шприцем
КЛАЦИД®,ABBOTT FRANCE (FRA),лиофилизат д/пригот. р-ра д/инф. 500 мг: фл. 1 шт.
КЛАЦИД®,ABBOTT (ITA),порошок д/пригот. сусп. д/приема внутрь 250 мг/5 мл: фл. 100 мл в компл. с дозир. ложкой или шприцем
КЛАЦИД®,ABBOTT (ITA),"таб., покр. оболочкой, 500 мг: 7, 10 или 14 шт."
КЛАЦИД® СР,ABBOTT LABORATORIES (GBR),"таб. пролонгир. действия, покр. оболочкой, 500 мг: 5, 7, 10 или 14 шт."
Клеар3,БАКОРЕН (RUS),Клеар
КЛЕКСАН®,SANOFI-AVENTIS France (FRA),р-р д/инъекц. 2000 анти-Ха МЕ/0.2 мл: шприцы 2 или 10 шт.
КЛЕКСАН®,AVENTIS INTERCONTINENTAL (FRA),р-р д/инъекц. 2000 анти-Ха МЕ/0.2 мл: шприцы 2 или 10 шт.
КЛЕКСАН®,SANOFI-AVENTIS France (FRA),р-р д/инъекц. 4000 анти-Ха МЕ/0.4 мл: шприцы 2 или 10 шт.
КЛЕКСАН®,AVENTIS INTERCONTINENTAL (FRA),р-р д/инъекц. 4000 анти-Ха МЕ/0.4 мл: шприцы 2 или 10 шт.
КЛЕКСАН®,SANOFI-AVENTIS France (FRA),р-р д/инъекц. 6000 анти-Ха МЕ/0.6 мл: шприцы 2 шт.
КЛЕКСАН®,AVENTIS INTERCONTINENTAL (FRA),р-р д/инъекц. 6000 анти-Ха МЕ/0.6 мл: шприцы 2 шт.
КЛЕКСАН®,SANOFI-AVENTIS France (FRA),р-р д/инъекц. 8000 анти-Ха МЕ/0.8 мл: шприцы 2 или 10 шт.
КЛЕКСАН®,AVENTIS INTERCONTINENTAL (FRA),р-р д/инъекц. 8000 анти-Ха МЕ/0.8 мл: шприцы 2 или 10 шт.
КЛЕКСАН®,SANOFI-AVENTIS France (FRA),р-р д/инъекц. 10000 анти-Ха МЕ/1 мл: шприцы 2 шт.
КЛЕКСАН®,AVENTIS INTERCONTINENTAL (FRA),р-р д/инъекц. 10000 анти-Ха МЕ/1 мл: шприцы 2 шт.
КЛЕНБУТЕРОЛ,SOPHARMA (BLG),сироп 5 мкг/5 мл: фл. 100 мл в компл. с мерн. ложкой или стаканчиком
КЛЕНБУТЕРОЛ,BALKANPHARMA-TROYAN (BLG),сироп 5 мкг/5 мл: фл. 100 мл в компл. с мерной ложкой
КЛЕНЗИТ,GLENMARK PHARMACEUTICALS (IND),◊ гель д/наружн. прим. 0.1%: туба 15 г
КЛЕНЗИТ-С,GLENMARK PHARMACEUTICALS (IND),гель д/наружн. прим. 1 мг+10 мг/1 г: туба 15 г
КЛЕНИЛ®,CHIESI FARMACEUTICI (ITA),р-р д/ингал. 50 мкг/1 доза: баллончик 200 доз
КЛЕНИЛ®,CHIESI FARMACEUTICI (ITA),р-р д/ингал. 250 мкг/1 доза: баллончик 200 доз
КЛЕНИЛ®,CHIESI FARMACEUTICI (ITA),аэрозоль-р д/ингал. дозир. 50 мкг/1 доза: баллончик 200 доз
КЛЕНИЛ®,CHIESI FARMACEUTICI (ITA),аэрозоль-р д/ингал. дозир. 250 мкг/1 доза: баллончик 200 доз
КЛЕРИМЕД,MEDOCHEMIE (KIP),"таб., покр. оболочкой, 250 мг: 14 шт."
КЛЕРИМЕД,MEDOCHEMIE (KIP),"таб., покр. оболочкой, 500 мг: 14 шт."
КЛИАБЛУ,Procter&Gambler Int (),тест для определения беременности №1
КЛИАБЛУ,Procter&Gambler Int (),Тест на овуляцию №1
КЛИАБЛУ КОМПАКТ,Procter&Gambler Int (),тест на беременность №1
КЛИАБЛУ ЦИФРОВОЙ,Procter&Gambler Int (),тест на беременность цифровой №1
КЛИМАДИНОН®,BIONORICA (DEU),"◊ таб., покр. оболочкой: 60  шт."
КЛИМАДИНОН®,BIONORICA (DEU),◊ капли д/приема внутрь: фл. 50 мл с капельн.
КЛИМАДИНОН® УНО,BIONORICA (DEU),"◊ таб., покр. оболочкой: 30 шт."
Климакт-Хель,Biologische Heilmittel Heel (DEU),
КЛИМАКТОПЛАН,DEUTSCHE HOMOOPATHIE UNION (DEU),◊ таб.: 100 шт.
КЛИМАЛАНИН,Laboratoires BOUCHARA-RECORDATI (FRA),таб. 400 мг: 30 шт.
КЛИМАРА,SCHERING (DEU),трансдермальная терапевтическая система 3.8 мг/12.5 см2: 4 шт.
КЛИМАРА,SCHERING (DEU),трансдермальная терапевтическая система 3.8 мг/12.5 см2: 4 шт.
КЛИМАРА,SCHERING (DEU),трансдермальная терапевтическая система 7.6 мг/25 см2: 4 шт.
КЛИМАРА,SCHERING (DEU),трансдермальная терапевтическая система 7.6 мг/25 см2: 4 шт.
КЛИМЕН®,SCHERING (DEU),"драже двух видов: 21 шт., в т.ч.; драже белого цвета 2 мг: 11 шт.; драже розового цвета 2 мг+1 мг: 10 шт."
КЛИМЕН®,SCHERING (FRA),"драже двух видов: 21 шт., в т.ч.; драже белого цвета 2 мг: 11 шт.; драже розового цвета 2 мг+1 мг: 10 шт."
КЛИМЕН®,DELPHARM LILLE (FRA),"драже двух видов: 21 шт., в т.ч.; драже белого цвета 2 мг: 11 шт.; драже розового цвета 2 мг+1 мг: 10 шт."
КЛИМОДИЕН®,SCHERING (DEU),"таб., покр. сахарной оболочкой, 2 мг+2 мг: 28 шт."
КЛИМОДИЕН®,SCHERING (DEU),"таб., покр. сахарной оболочкой, 2 мг+2 мг: 28 шт."
КЛИМОНОРМ,JENAPHARM (DEU),"драже двух видов: 21 шт., в блистере, 1 или 3 блистера в уп., в т.ч.; драже желтого цвета 2 мг: 9 шт.,; драже коричневого цвета 2 мг+150 мкг: 12 шт."
КЛИМОНОРМ,SCHERING (DEU),"драже двух видов: 21 шт., в блистере, 1 или 3 блистера в уп., в т.ч.; драже желтого цвета 2 мг: 9 шт.,; драже коричневого цвета 2 мг+150 мкг: 12 шт."
КЛИНДАМИЦИН,HEMOFARM KONCERN (UGS),капс. 150 мг: 16 шт.
КЛИНДАМИЦИН,HEMOFARM KONCERN (UGS),р-р д/инъекц. 300 мг/2 мл: амп. 10 шт.
КЛИНДАМИЦИН,БИОХИМИК (RUS),р-р д/в/в и в/м введения 300 мг/2 мл: амп. 10 шт.
КЛИНДАЦИН®,Химико-фармацевтический комбинат АКРИХИН (RUS),"крем вагин. 2%: тубы 20, 3 шт. или 40 г, 7 шт. в компл. с аппликаторами"
КЛИНУТРЕН ОПТИМУМ,NESTLE SUISSE (CHE),◊ смесь сухая 400 г: банки
КЛИОГЕСТ®,NOVO NORDISK (DNK),"таб., покр. пленочной оболочкой, 2 мг+1 мг: 28 шт."
КЛИОН,GEDEON RICHTER (HUN),р-р д/инф. 500 мг/100 мл: фл. 1 шт.
КЛИОН,ГЕДЕОН РИХТЕР-РУС (RUS),таб. 250 мг: 20 шт.
КЛИОН,GEDEON RICHTER (HUN),таб. 250 мг: 20 шт.
КЛИОН-Д 100,GEDEON RICHTER (HUN),таб. вагин. 100 мг+100 мг: 10 шт.
КЛИОТЕКС,SOLVAY PHARMACEUTICALS (FRA),◊ салфетки стерильные 10 см×10 см 1.7 г/1 дм2: 5 или 10 шт.
КЛИОТЕКС,SOLVAY PHARMACEUTICALS (FRA),◊ салфетки стерильные 20 см×20 см 1.7 г/1 дм2: 5 или 10 шт.
КЛОМИПРАМИН,APOTEX (CAN),"таб., покр. пленочной обол., 25 мг: 5 кг (in bulk)"
КЛОМИПРАМИН,NU-PHARM (CAN),"таб., покр. пленочной обол., 25 мг: 5 кг (in bulk)"
КЛОМИПРАМИН,APOTEX (CAN),"таб., покр. пленочной обол., 25 мг: 30 шт."
КЛОМИПРАМИН,NU-PHARM (CAN),"таб., покр. пленочной обол., 25 мг: 30 шт."
КЛОМИПРАМИН,БИОТЭК МФПДК (RUS),"таб., покр. пленочной обол., 25 мг: 30 шт."
КЛОМИПРАМИН,APOTEX (CAN),"таб., покр. пленочной обол., 25 мг: 10 шт."
КЛОМИПРАМИН,NU-PHARM (CAN),"таб., покр. пленочной обол., 25 мг: 10 шт."
КЛОМИПРАМИН,ВЕКТОР-МЕДИКА (RUS),"таб., покр. пленочной обол., 25 мг: 10 шт."
КЛОМИФЕН,МИР-ФАРМ (RUS),таб. 50 мг: 10 шт.
КЛОМИФЕН,ОБНИНСКАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),таб. 50 мг: 10 шт.
КЛОНАЗЕПАМ,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),таб. 500 мкг: 30 шт.
КЛОНАЗЕПАМ,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),таб. 2 мг: 30 шт.
КЛОНАЗЕПАМ,REMEDICA (KIP),таб. 500 мкг: 30 шт.
КЛОНАЗЕПАМ,REMEDICA (KIP),таб. 2 мг: 30 шт.
КЛОПИКСОЛ,H.LUNDBECK (DNK),"таб., покр. оболочкой, 2 мг: 50 или 100 шт."
КЛОПИКСОЛ,H.LUNDBECK (DNK),"таб., покр. оболочкой, 10 мг: 50 или 100 шт."
КЛОПИКСОЛ,H.LUNDBECK (DNK),"таб., покр. оболочкой, 25 мг: 50 или 100 шт."
КЛОПИКСОЛ ДЕПО,H.LUNDBECK (DNK),р-р д/в/м введения масляный 200 мг/1 мл: амп. 1 или 10 шт.
КЛОПИКСОЛ-АКУФАЗ,H.LUNDBECK (DNK),р-р д/в/м введения масляный 50 мг/1 мл: амп. 5 шт.
КЛОСТИЛБЕГИТ®,EGIS PHARMACEUTICALS (HUN),таб. 50 мг: 10 шт.
КЛОТРИМАЗОЛ,MAGISTRA C&C (RUM),◊ таб. вагин. 100 мг: 6 шт.
КЛОТРИМАЗОЛ,HYPERION (RUM),◊ крем д/наружн. прим. 1%: туба 20 г
КЛОТРИМАЗОЛ,РОМФАРМ КОМПАНИ (USA),◊ крем д/наружн. прим. 1%: туба 20 г
КЛОТРИМАЗОЛ,SHREYA LIFE SCIENCES (IND),◊ крем 1%: туба 20 г
КЛОТРИМАЗОЛ,SHREYA LIFE SCIENCES (IND),◊ таб. вагин. 100 мг: 6 шт.
КЛОТРИМАЗОЛ,GlaxoSmithKline Pharmaceuticals (POL),◊ крем д/наружн. прим. 1% (10 мг/1 г): туба 20 г
КЛОТРИМАЗОЛ,GlaxoSmithKline Pharmaceuticals (POL),◊ таб. вагинальные 100 мг: 6 шт.
КЛОТРИМАЗОЛ,ВЕРТЕКС (RUS),◊ мазь д/наружн. прим. 1%: туба 20 г
КЛОТРИМАЗОЛ,MAREECHI EXPORTS (IND),◊ крем д/наружн. прим. 1%: туба 20 г
КЛОТРИМАЗОЛ,INDCHEMIE HEALTH SPECIALITIES (IND),◊ крем д/наружн. прим. 1%: туба 20 г
КЛОТРИМАЗОЛ,MAREECHI EXPORTS (IND),◊ крем д/наружн. прим. 2%: туба 20 г
КЛОТРИМАЗОЛ,INDCHEMIE HEALTH SPECIALITIES (IND),◊ крем д/наружн. прим. 2%: туба 20 г
КЛОТРИМАЗОЛ,ФАРМАКОР ПРОДАКШН (RUS),◊ таб. вагин. 100 мг: 6 шт.
КЛОТРИМАЗОЛ,СИНТЕЗ (RUS),"◊ мазь д/наружн. прим. 1%: тубы 15 г, 20 г или 30 г"
КЛОТРИМАЗОЛ-АКРИ,Химико-фармацевтический комбинат АКРИХИН (RUS),◊ таб. вагин. 100 мг: 6 шт.
КЛОТРИМАЗОЛ-АКРИ®,Химико-фармацевтический комбинат АКРИХИН (RUS),◊ мазь 1%: туба 20 г
КЛОФЕЛИН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),капли глазные 0.125%: тюбик-капельн. 1.3 мл 5 шт.
КЛОФЕЛИН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),капли глазные 0.25%: тюбик-капельн. 1.3 мл 5 шт.
КЛОФЕЛИН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),капли глазные 0.5%: тюбик-капельн. 1.3 мл 5 шт.
КЛОФЕЛИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),таб. 150 мкг: 50 шт.
КЛОФЕЛИН,ВИФИТЕХ (RUS),таб. 150 мкг
КЛОФЕЛИН,ВИФИТЕХ (RUS),таб. 75 мкг
КЛОФЕЛИН,ОРГАНИКА (RUS),таб. 75 мкг
КЛОФЕЛИН,ОРГАНИКА (RUS),таб. 150 мкг
КЛОФЕЛИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),таб. 150 мкг: 10 или 50 шт.
КЛОФЕЛИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),таб. 75 мкг: 10 или 50 шт.
КЛОФЕЛИН,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),таб. 150 мкг: 50 шт.
КЛОФЕЛИН,ДАЛЬХИМФАРМ (RUS),р-р д/в/в введения 100 мкг/1 мл: амп. 10 шт.
КЛОФЕЛИН,ОРГАНИКА (RUS),р-р д/в/в введения 100 мкг/1 мл: амп. 10 шт.
КЛОФРАНИЛ,Sun Pharmaceutical Industries (IND),"таб., покр. оболочкой, 25 мг: 50 шт."
КО-ДИОВАН®,NOVARTIS PHARMA (CHE),"таб., покр. оболочкой, 80 мг+12.5 мг: 14, 28 или 98 шт."
КО-ДИОВАН®,NOVARTIS PHARMA STEIN (CHE),"таб., покр. оболочкой, 80 мг+12.5 мг: 14, 28 или 98 шт."
КО-ДИОВАН®,NOVARTIS PHARMA (CHE),"таб., покр. оболочкой, 160 мг+12.5 мг: 14, 28 или 98 шт."
КО-ДИОВАН®,NOVARTIS PHARMA STEIN (CHE),"таб., покр. оболочкой, 160 мг+12.5 мг: 14, 28 или 98 шт."
КО-ДИОВАН®,NOVARTIS PHARMA (CHE),"таб., покр. оболочкой, 160 мг+25 мг: 14, 28 или 98 шт."
КО-ДИОВАН®,NOVARTIS PHARMA STEIN (CHE),"таб., покр. оболочкой, 160 мг+25 мг: 14, 28 или 98 шт."
КО-ПРЕНЕССА,КРКА-РУС (RUS),таб. 2 мг+625 мкг: 14 шт.
КО-ПРЕНЕССА,КРКА-РУС (RUS),таб. 4 мг+1.25 мг: 14 шт.
КО-РЕНИТЕК®,MERCK SHARP & DOHME (NID),"таб. 20 мг+12.5 мг: 14, 28 или 56 шт."
КО-ТРИМОКСАЗОЛ,SANAVITA AKTIENGESELLSCHAFT & Co. (DEU),таб. 480 мг: 20 шт.
КО-ТРИМОКСАЗОЛ,BALKANPHARMA-DUPNITZA (BLG),таб. 480 мг: 20 или 50 шт.
КО-ТРИМОКСАЗОЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 480 мг: 10, 20, 30 или 40 шт."
КО-ТРИМОКСАЗОЛ,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"сусп. д/приема внутрь 240 мг/5 мл: фл. 50 г, 100 г или 150 г в компл. с дозир. ложкой"
КО-ТРИМОКСАЗОЛ,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),таб. 480 мг: 10 или 20 шт.
КО-ТРИМОКСАЗОЛ-АКРИ®,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 120 мг: 20 шт.
КО-ТРИМОКСАЗОЛ-АКРИ®,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 480 мг: 20 шт.
КО-ТРИМОКСАЗОЛ-СТИ,СТИ-МЕД-СОРБ (RUS),таб. 480 мг: 10 или 20 шт.
КО-ТРИМОКСАЗОЛ-ТЕВА,TEVA Pharmaceutical Industries (ISR),сусп. д/приема внутрь д/детей 240 мг: фл. 100 мл
КО-ТРИМОКСАЗОЛ-ТЕВА,TEVA Pharmaceutical Industries (ISR),таб. 480 мг: 20 шт.
КО-ТРИМОКСАЗОЛ-ТЕВА ФОРТЕ,TEVA Pharmaceutical Industries (ISR),таб. 960 мг: 10 шт.
КО-ТРИМОКСАЗОЛ-ФПО,ФП ОБОЛЕНСКОЕ (RUS),таб. 480 мг: 20 шт.
КО-ТРИМОКСАЗОЛ-ФПО,ФП ОБОЛЕНСКОЕ (RUS),таб. 120 мг: 20 шт.
КОАКСИЛ®,Les Laboratoires SERVIER (FRA),"таб., покр. оболочкой, 12.5 мг: 30 шт."
КОАКСИЛ®,Les Laboratoires SERVIER INDUSTRIE (FRA),"таб., покр. оболочкой, 12.5 мг: 30 шт."
КОАПРОВЕЛЬ®,SANOFI WINTHROP INDUSTRIE (FRA),"таб. 150 мг+12.5 мг: 14, 28, 56 или 98 шт."
КОАПРОВЕЛЬ®,SANOFI WINTHROP INDUSTRIE (FRA),"таб. 300 мг+12.5 мг: 14, 28, 56 или 98 шт."
КОВЕРЕКС,EGIS PHARMACEUTICALS (HUN),таб. 4 мг: 30 шт.
Когенэйт ФС,BAYER HealthCare (USA),лиофилизат д/пригот. р-ра д/в/в введен. в компл. с растворителем (вода д/и) 250 МЕ: шприц 2.5 мл в компл. с адаптером для флакона и устройством д/в/в введения
Когенэйт ФС,BAYER HealthCare (USA),лиофилизат д/пригот. р-ра д/в/в введен. в компл. с растворителем (вода д/и) 500 МЕ: шприц 2.5 мл в компл. с адаптером для флакона и устройством д/в/в введения
Когенэйт ФС,BAYER HealthCare (USA),лиофилизат д/пригот. р-ра д/в/в введен. в компл. с растворителем (вода д/и) 1000 МЕ: шприц 2.5 мл в компл. с адаптером для флакона и устройством д/в/в введения
КОГИТУМ,MARION MERRELL (FRA),р-р д/приема внутрь 250 мг/10 мл: амп. 30 шт.
КОГИТУМ,PATHEON FRANCE (FRA),р-р д/приема внутрь 250 мг/10 мл: амп. 30 шт.
КОГИТУМ,MARION MERRELL (FRA),р-р д/приема внутрь 250 мг/10 мл: амп. 30 шт.
КОГИТУМ,PATHEON FRANCE (FRA),р-р д/приема внутрь 250 мг/10 мл: амп. 30 шт.
КОГНИТИВ,EBEWE PHARMA (AUT),"таб., покр. оболочкой, 5 мг: 50 или 100 шт."
КОГНИТИВ,EBEWE PHARMA (AUT),"таб., покр. оболочкой, 10 мг: 50 или 100 шт."
КОДЕИН+ПАРАЦЕТАМОЛ,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),◊ таб. 500 мг+8 мг: 20 шт.
КОДЕЛАК®,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),◊ таб.: 10 или 20 шт.
КОДЕЛАК®,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),◊ таб.: 10 или 20 шт.
КОДЕЛАК® ФИТО,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"◊ сироп: фл. 50 мл, 100 мл или 125 мл"
КОЗААР,MERCK SHARP & DOHME (NID),"таб., покр. пленочной оболочкой, 50 мг: 14 или 28 шт."
КОКАРБОКСИЛАЗА,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),лиофилизат д/пригот. р-ра д/в/м инъекц. 50 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗА,Компания ДЕКО (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 50 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗА,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 50 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗА,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 25 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗА-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),лиофилизат д/пригот. р-ра д/в/м инъекц. 50 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗА-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),лиофилизат д/пригот. р-ра д/в/м инъекц. 25 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗА-ЭЛЛАРА,ЭЛЛАРА МЦ (RUS),лиофилизат д/пригот. р-ра д/в/в и в/м введения 50 мг: амп. 5 шт. в компл. с растворителем
КОКАРБОКСИЛАЗЫ ГИДРОХЛОРИД,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),лиофилизат д/пригот. р-ра д/в/м инъекц. 50 мг: амп. 5 шт. в компл. с растворителем
КОККУЛИН,Laboratoires BOIRON (FRA),◊ таб. гомеопатич.: 30 шт.
КОКСЕРИН,MACLEODS PHARMACEUTICALS (IND),капс. 250 мг: 60 или 100 шт.
КОКСЕРИН ПЛЮС,MACLEODS PHARMACEUTICALS (IND),"таб., покр. оболочкой, 250 мг+25 мг: 100 шт."
КОКСТРАЛ,ZENTIVA (CS),"таб. 100 мг: 10, 30 или 100 шт."
КОЛБИОЦИН,S.I.F.I. (ITA),порошок д/пригот. глазных капель 4 мг+180 тыс.МЕ+5 мг/1 мл готового р-ра: фл. 1 шт. с крышкой-резервуаром и крышкой-капельницей
КОЛБИОЦИН,ZAMBON (ITA),порошок д/пригот. глазных капель 4 мг+180 тыс.МЕ+5 мг/1 мл готового р-ра: фл. 1 шт. с крышкой-резервуаром и крышкой-капельницей
КОЛБИОЦИН,ZAMBON GROUP (ITA),мазь глазная 10 мг+180 тыс.МЕ+5 мг/1 г: туба 5 г
КОЛБИОЦИН,S.I.F.I. (ITA),мазь глазная 10 мг+180 тыс.МЕ+5 мг/1 г: туба 5 г
КОЛДАКТ БРОНХО,RANBAXY LABORATORIES (IND),◊ сироп: фл. 60 мл или 100 мл
КОЛДАКТ ЛОРПИЛС,RANBAXY LABORATORIES (IND),◊ таб. д/рассасывания апельсиновые: 20 шт.
КОЛДАКТ ЛОРПИЛС,MAKSON PHARMACEUTICALS (IND),◊ таб. д/рассасывания апельсиновые: 20 шт.
КОЛДАКТ ЛОРПИЛС,RANBAXY LABORATORIES (IND),◊ таб. д/рассасывания лимонные: 20 шт.
