title,man,description
ДУБА КОРА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
ДУБА КОРА,МАГНОЛИЯ Сообщество МФП (RUS),◊ сырье растительное измельченное 50 г: пачки
ДУБА КОРА,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное измельченное 50 г: пачки
ДУБА КОРА,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 30 г: пачки
ДУЛЬКОЛАКС®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),◊ суппозитории рект. 10 мг: 6 шт.
ДУЛЬКОЛАКС®,ISTITUTO de ANGELI (ITA),◊ суппозитории рект. 10 мг: 6 шт.
ДУЛЬКОЛАКС®,BOEHRINGER INGELHEIM FRANCE (FRA),"◊ таб., покр. оболочкой, 5 мг: 30 шт."
ДУОВИТ®,KRKA (SLO),◊ драже: 40 шт.; драже красного цвета: 20 шт. в уп.; драже голубого цвета: 20 шт. в уп.
ДУОВИТ®,KRKA (SLO),Витамины и минералы
Дуоденохель®,Biologische Heilmittel Heel (DEU),
Душевный чай успокоительный,Завод экологической техники и экопитания «ДИОД» (RUS),
ДУШИЦЫ ТРАВА,ИВАН-ЧАЙ (RUS),◊ сырье растительное измельченное 50 г: пачки
ДУШИЦЫ ТРАВА,ИВАН-ЧАЙ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 20 шт.
ДУШИЦЫ ТРАВА,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ДУШИЦЫ ТРАВА,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное измельченное 50 г: пачки
ДУШИЦЫ ТРАВА,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ДУШИЦЫ ТРАВА,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 30 шт.
ДУЭЛЛИН®,EGIS PHARMACEUTICALS (HUN),таб. 100 мг+10 мг: 50 шт.
ДУЭЛЛИН®,EGIS PHARMACEUTICALS (HUN),таб. 100 мг+25 мг: 50 шт.
ДУЭЛЛИН®,EGIS PHARMACEUTICALS (HUN),таб. 250 мг+25 мг: 50 шт.
ДЮРОГЕЗИК®,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 25 мкг/ч: 5 шт.
ДЮРОГЕЗИК®,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 50 мкг/ч: 5 шт.
ДЮРОГЕЗИК®,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 75 мкг/ч: 5 шт.
ДЮРОГЕЗИК®,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 100 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 25 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,ALZA IRELAND (IRL),трансдермальная терапевтическая система (ТТС) 25 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 50 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,ALZA IRELAND (IRL),трансдермальная терапевтическая система (ТТС) 50 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 75 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,ALZA IRELAND (IRL),трансдермальная терапевтическая система (ТТС) 75 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 100 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,ALZA IRELAND (IRL),трансдермальная терапевтическая система (ТТС) 100 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,JANSSEN PHARMACEUTICA (BEL),трансдермальная терапевтическая система (ТТС) 12.5 мкг/ч: 5 шт.
ДЮРОГЕЗИК® МАТРИКС,ALZA IRELAND (IRL),трансдермальная терапевтическая система (ТТС) 12.5 мкг/ч: 5 шт.
ДЮСПАТАЛИН,SOLVAY PHARMACEUTICALS (NID),капс. пролонгир. действия 200 мг: 20 или 30 шт.
ДЮФАЛАК®,SOLVAY PHARMACEUTICALS (NID),"◊ сироп 66.7 г/100 мл: фл. 200 мл, 500 мл или 1 л в компл. с мерным стаканчиком"
ДЮФАЛАК®,SOLVAY PHARMACEUTICALS (NID),◊ сироп 10.05 г/15 мл: пак. 10 шт.
ДЮФАСТОН®,SOLVAY PHARMACEUTICALS (NID),"таб., покр. оболочкой, 10 мг: 20 шт."
