title,man,description
ДИАЗЕПАМ-РАТИОФАРМ,ratiopharm (DEU),р-р д/инъекц. 10 мг/2 мл: амп. 5 шт.
ДИАЗЕПАМ-ТЕВА,TEVA Pharmaceutical Industries (ISR),таб. 5 мг: 30 шт.
ДИАЗЕПАМ-ТЕВА,TEVA Pharmaceutical Industries (ISR),таб. 2 мг: 30 шт.
ДИАЗОЛИН,Химико-фармацевтический комбинат АКРИХИН (RUS),◊ драже 50 мг: 10 шт.
ДИАЗОЛИН,Химико-фармацевтический комбинат АКРИХИН (RUS),◊ драже 100 мг: 10 шт.
ДИАЗОЛИН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),◊ драже 100 мг: 20 или 25 шт.
ДИАЗОЛИН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),◊ драже 50 мг: 20 или 25 шт.
ДИАЗОЛИН,СТИ-МЕД-СОРБ (RUS),◊ драже 100 мг: 10 или 25 шт.
ДИАЗОЛИН,Щелковский Витаминный Завод (RUS),◊ таб. 50 мг: 20 шт.
ДИАЗОЛИН,Щелковский Витаминный Завод (RUS),◊ таб. 100 мг: 20 шт.
ДИАЗОЛИН,ОБНИНСКАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),◊ таб. 50 мг: 30 шт.
ДИАЗОЛИН,ОБНИНСКАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),◊ таб. 100 мг: 30 шт.
ДИАЗОЛИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),◊ драже 50 мг: 20 шт.
ДИАЗОЛИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),◊ драже 100 мг: 20 шт.
ДИАКАРБ®,Pharmaceutical Works POLPHARMA (POL),таб. 250 мг: 24 шт.
ДИАКОРДИН 120 РЕТАРД,LECIVA (CS),таб. ретард 120 мг: 30 шт.
ДИАКОРДИН 60,LECIVA (CS),таб. 60 мг: 50 шт.
ДИАКОРДИН 90 РЕТАРД,LECIVA (CS),"таб. ретард, покр. оболочкой, 90 мг: 30 шт."
ДИАНЕ-35,SCHERING (DEU),драже 35 мкг+2 мг: 21 шт.
ДИАНЕ-35,SCHERING (DEU),драже 35 мкг+2 мг: 21 шт.
ДИАНОРМЕТ,POLFA KUTNO (POL),таб. 500 мг: 30 или 60 шт.
ДИАНОРМЕТ,POLFA KUTNO (POL),"таб. 850 мг: 30, 60 или 75 шт."
ДИАРА®,ФП ОБОЛЕНСКОЕ (RUS),"◊ таб. жевательные 2 мг: 4, 6, 7, 8, 10, 12, 14, 18, 20, 21 или 30 шт."
ДИАТИКА®,UNIQUE PHARMACEUTICAL Laboratories (IND),таб. 80 мг: 60 или 100 шт.
ДИАТИКА®,J.B. Chemicals & Pharmaceuticals (IND),таб. 80 мг: 60 или 100 шт.
ДИАЦИН,Щелковский Витаминный Завод (RUS),◊ таб. 200 мг+10 мг: 20 шт.
ДИАЦИН,Щелковский Витаминный Завод (RUS),◊ таб. 400 мг+20 мг: 20 шт.
ДИБАЗОЛ,ВЕРОФАРМ (RUS),р-р д/инъекц. 5 мг/1 мл: амп. 5 шт.
ДИБАЗОЛ,ВЕРОФАРМ (RUS),р-р д/инъекц. 10 мг/2 мл: амп. 5 или 10 шт.
ДИБАЗОЛ,ВЕРОФАРМ (RUS),р-р д/инъекц. 25 мг/5 мл: амп. 5 или 10 шт.
ДИБАЗОЛ,ВЕРОФАРМ (RUS),р-р д/инъекц. 1% (10 мг/1 мл): амп. 10 шт.
ДИБАЗОЛ,ВЕРОФАРМ (RUS),р-р д/инъекц. 1% (50 мг/5 мл): амп. 10 шт.
ДИБАЗОЛ,Новосибхимфарм (RUS),р-р д/инъекц. 10 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ,Новосибхимфарм (RUS),р-р д/инъекц. 50 мг/5 мл: амп. 10 шт.
ДИБАЗОЛ,АЙ СИ ЭН ОКТЯБРЬ (RUS),р-р д/инъекц. 10 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ,АЙ СИ ЭН ОКТЯБРЬ (RUS),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
ДИБАЗОЛ,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ (BLR),р-р д/в/в и в/м введения 10 мг/2 мл: амп. 10 шт.
ДИБАЗОЛ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/в/в и в/м введения 10 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ,БИОСИНТЕЗ (RUS),р-р д/инъекц. 10 мг/2 мл: амп. 10 шт.
ДИБАЗОЛ,БИОСИНТЕЗ (RUS),р-р д/инъекц. 25 мг/5 мл: амп. 5 шт.
ДИБАЗОЛ,БИОСИНТЕЗ (RUS),р-р д/инъекц. 50 мг/5 мл: амп. 5 шт.
ДИБАЗОЛ,СИНТЕЗ (RUS),р-р д/в/в и в/м введения 5 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ,СИНТЕЗ (RUS),р-р д/в/в и в/м введения 10 мг/2 мл: амп. 10 шт.
ДИБАЗОЛ,СИНТЕЗ (RUS),р-р д/в/в и в/м введения 25 мг/5 мл: амп. 10 шт.
ДИБАЗОЛ,БИОСТИМУЛЯТОР ОПХФП (UKR),р-р д/в/в и в/м введения 10 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ,ДАЛЬХИМФАРМ (RUS),р-р д/в/в и в/м введения 10 мг/1 мл: амп. 5 шт.
ДИБАЗОЛ,ДАЛЬХИМФАРМ (RUS),р-р д/в/в и в/м введения 20 мг/2 мл: амп. 10 шт.
ДИБАЗОЛ,ДАЛЬХИМФАРМ (RUS),р-р д/в/в и в/м введения 50 мг/5 мл: амп. 10 шт.
ДИБАЗОЛ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/в/в и в/м введения 5 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/в/в и в/м введения 25 мг/5 мл: амп. 10 шт.
ДИБАЗОЛ-ДАРНИЦА,ДАРНИЦА ФАРМАЦЕВТИЧЕСКАЯ ФИРМА (UKR),р-р д/в/в и в/м введения 10 мг/1 мл: амп. 10 шт.
ДИБАЗОЛ-ДАРНИЦА,ДАРНИЦА ФАРМАЦЕВТИЧЕСКАЯ ФИРМА (UKR),р-р д/в/в и в/м введения 50 мг/5 мл: амп. 10 шт.
ДИБИКОР®,ПИК-ФАРМА (RUS),таб. 250 мг: 30 или 60 шт.
ДИБИКОР®,ЦНКБ ФГУП (RUS),таб. 250 мг: 30 или 60 шт.
ДИБИКОР®,ПИК-ФАРМА (RUS),таб. 500 мг: 30 или 60 шт.
ДИБИКОР®,ЦНКБ ФГУП (RUS),таб. 500 мг: 30 или 60 шт.
ДИБИКОР®1,ПИК-ФАРМА (RUS),таб. 250 мг: 30 или 60 шт.
ДИБИКОР®1,МИР-ФАРМ (RUS),таб. 250 мг: 30 или 60 шт.
ДИВИГЕЛЬ,ORION CORPORATION (FIN),гель д/наружн. прим. 0.1% (500 мкг/пак.): пак. 28 шт.
ДИВИГЕЛЬ,ORION CORPORATION (FIN),гель д/наружн. прим. 0.1% (1 мг/пак.): пак. 28 шт.
ДИВИНА,ORION CORPORATION ORION PHARMA (FIN),"таб. двух видов: 21 шт. в блистере с календарной шкалой, в т.ч.:; таб. белого цвета 2 мг: 11 шт.,; таб. голубого цвета 2 мг+10 мг: 10 шт.; в упаковке 1 или 3 блистера"
ДИВИСЕК,ORION CORPORATION ORION PHARMA (FIN),"таб. трех видов: 28 шт. в блистере, в т.ч.:; таб. белого цвета 2 мг: 9 шт.,; таб. голубого цвета 2 мг+10 мг: 12 шт.,; таб. розового цвета 1 мг: 7 шт.; в упаковке 1 или 3 блистера"
ДИВИТРЕН,ORION PHARMA AS a division of ORION CORPORATION (DNK),"таб. трех видов: 91 шт. в уп. с календарной шкалой, в т.ч.:; таб. белого цвета 2 мг: 70 шт.,; таб. голубого цвета 2 мг+20 мг: 14 шт.,; таб. желтого цвета плацебо: 7 шт."
ДИГИДРОТАХИСТЕРОЛ,НПК ЭХО (RUS),"р-р д/приема внутрь в масле 0.1% (1 мг/1 мл): фл.-капельн. 10 мл, 15 мл, 20 мл или 30 мл, фл. 10 мл, 15 мл, 20 мл или 30 мл"
ДИГОКСИН,GEDEON RICHTER (HUN),таб. 250 мкг: 50 шт.
ДИГОКСИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/в/в введения 250 мкг/1 мл: амп. 5 или 10 шт.
ДИГОКСИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),таб. 250 мкг: 30 шт.
ДИГОКСИН,TALLINN PHARMACEUTICAL COMPANY (EST),"таб. 250 мкг: 25, 50 или 100 шт."
ДИГОКСИН,SANITAS (LIT),таб. 250 мкг: 30 или 50 шт.
ДИГОКСИН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),таб. 250 мкг: 50 шт.
ДИГОКСИН,ОПЫТНЫЙ ЗАВОД ГНЦЛС ДП УКРМЕДПРОМ (UKR),р-р д/в/в введения 250 мкг/1 мл: амп. 10 шт.
ДИГОКСИН,ОПЫТНЫЙ ЗАВОД ГНЦЛС ДП УКРМЕДПРОМ (UKR),таб. д/детей 100 мкг: 50 шт.
ДИГОКСИН,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 250 мкг: 30 шт.
ДИГОКСИН НИКОМЕД,NYCOMED DANMARK (DNK),таб. 250 мкг: 50 шт.
ДИГОКСИН НИКОМЕД,NYCOMED DANMARK (DNK),таб. 62.5 мкг: 50 шт.
ДИГОКСИН НИКОМЕД,NYCOMED DANMARK (DNK),р-р д/инъекц. 500 мкг/2 мл: амп. 10 шт.
ДИГОКСИН НИКОМЕД,NYCOMED DANMARK (DNK),р-р д/инъекц. 250 мкг/1 мл: амп. 10 шт.
ДИГОКСИН НИКОМЕД,NYCOMED DANMARK (DNK),р-р д/инъекц. 1.25 мг/5 мл: амп. 10 шт.
ДИГОКСИН НИКОМЕД,NYCOMED DANMARK (DNK),р-р д/инъекц. 2.5 мг/10 мл: амп. 10 шт.
ДИГОКСИН ТФТ,TALLINN PHARMACEUTICAL COMPANY (EST),р-р д/инъекц. 250 мкг/1 мл: амп. 10 шт.
ДИГОКСИН-Н.С.,Щелковский Витаминный Завод (RUS),таб. 250 мкг: 30 или 50 шт.
ДИКАРБАМИН®,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 100 мг: 21 шт.
ДИКВЕРТИН,ФЛАВИР (RUS),◊ таб. 20 мг: 50 шт.
ДИКЛАК®,HEXAL (DEU),таб. пролонгир. действия 75 мг: 10 или 20 шт.
ДИКЛАК®,SALUTAS PHARMA (DEU),таб. пролонгир. действия 75 мг: 10 или 20 шт.
ДИКЛАК®,HEXAL (DEU),таб. пролонгир. действия 150 мг: 10 или 20 шт.
ДИКЛАК®,SALUTAS PHARMA (DEU),таб. пролонгир. действия 150 мг: 10 или 20 шт.
ДИКЛАК®,HEXAL (DEU),р-р д/в/м введения 75 мг/3 мл: амп. 5 шт.
ДИКЛАК®,SALUTAS PHARMA (DEU),р-р д/в/м введения 75 мг/3 мл: амп. 5 шт.
ДИКЛАК®,HEXAL (DEU),суппозитории рект. 50 мг: 10 шт.
ДИКЛАК®,SALUTAS PHARMA (DEU),суппозитории рект. 50 мг: 10 шт.
ДИКЛАК®,HEXAL (DEU),суппозитории рект. 100 мг: 10 шт.
ДИКЛАК®,SALUTAS PHARMA (DEU),суппозитории рект. 100 мг: 10 шт.
ДИКЛАК®,HEXAL (DEU),◊ гель д/наружн. прим. 5%: тубы 50 г или 100 г
ДИКЛАК®,SALUTAS PHARMA (DEU),◊ гель д/наружн. прим. 5%: тубы 50 г или 100 г
ДИКЛО-Ф®,PROMED EXPORTS (IND),капли глазные 0.1%: фл.-капельн. 5 мл 1 шт. или фл. 5 мл 1 шт. с капельн.
ДИКЛОБЕНЕ,MERCKLE (DEU),◊ гель д/наружн. прим. 1%: тубы 40 г или 100 г
ДИКЛОБЕНЕ,ratiopharm Arzneimittel Vertriebs (DEU),◊ гель д/наружн. прим. 1%: тубы 40 г или 100 г
ДИКЛОБЕНЕ,MERCKLE (DEU),"р-р д/инъекц. 75 мг/2 мл: амп. 1, 3 или 5 шт."
ДИКЛОБЕНЕ,ratiopharm Arzneimittel Vertriebs (DEU),"р-р д/инъекц. 75 мг/2 мл: амп. 1, 3 или 5 шт."
ДИКЛОВИТ®,НИЖФАРМ (RUS),◊ гель д/наружн. прим. 10 мг/1 мл: тубы 20 г или 30 г
ДИКЛОВИТ®,НИЖФАРМ (RUS),суппозитории рект. 50 мг: 10 шт.
ДИКЛОГЕН,CIPLA (IND),капли глазные 0.1%: фл. 5 мл
ДИКЛОГЕН,AGIO PHARMACEUTICALS (IND),р-р д/в/м и в/в инъекц. 75 мг/3 мл: амп. 5 шт.
ДИКЛОГЕН,AGIO PHARMACEUTICALS (IND),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 50 шт."
ДИКЛОГЕН,CIPLA (IND),суппозитории рект. 50 мг: 10 шт.
ДИКЛОГЕН,CIPLA (IND),суппозитории рект. 25 мг: 10 шт.
ДИКЛОГЕН,CIPLA (IND),суппозитории рект. 100 мг: 10 шт.
ДИКЛОГЕН,AGIO PHARMACEUTICALS (IND),"таб. пролонгир. действия, покр. кишечнорастворимой обол., 100 мг: 20 шт."
ДИКЛОНАК,LUPIN (IND),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 20 шт.
ДИКЛОНАК,LUPIN (IND),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 100 шт."
ДИКЛОНАТ® П,PLIVA HRVATSKA (HOR),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 20 шт."
ДИКЛОНАТ® П,PLIVA HRVATSKA (HOR),р-р д/в/м и в/в введения 75 мг/3 мл: амп. 5 шт.
ДИКЛОНАТ® П,PLIVA HRVATSKA (HOR),суппозитории рект. 50 мг: 10 шт.
ДИКЛОНАТ® П,PLIVA HRVATSKA (HOR),◊ гель д/наружн. прим. 1% (10 мг/1 г): туба 60 г
ДИКЛОРАН®,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 или 100 шт."
ДИКЛОРАН®,J.B. Chemicals & Pharmaceuticals (IND),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 или 100 шт."
ДИКЛОРАН®,UNIQUE PHARMACEUTICAL Laboratories (IND),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 25 шт.
ДИКЛОРАН®,J.B. Chemicals & Pharmaceuticals (IND),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 25 шт.
ДИКЛОРАН®,UNIQUE PHARMACEUTICAL Laboratories (IND),◊ гель д/наружн. прим. 10 мг/1 г: тубы 20 г или 50 г
ДИКЛОРАН®,J.B. Chemicals & Pharmaceuticals (IND),◊ гель д/наружн. прим. 10 мг/1 г: тубы 20 г или 50 г
ДИКЛОРАН® ПЛЮС,UNIQUE PHARMACEUTICAL Laboratories (IND),◊ гель д/наружн. прим.: туба 30 г 1 шт.
ДИКЛОРАН® ПЛЮС,J.B. Chemicals & Pharmaceuticals (IND),◊ гель д/наружн. прим.: туба 30 г 1 шт.
ДИКЛОРАН® СР,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 20 или 100 шт."
ДИКЛОРАН® СР,J.B. Chemicals & Pharmaceuticals (IND),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 20 или 100 шт."
ДИКЛОФЕНАК,HEXAL (DEU),"таб., покр. оболочкой, 25 мг: 10, 20, 30, 50 или 100 шт."
ДИКЛОФЕНАК,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 25 мг: 10, 20, 30, 50 или 100 шт."
ДИКЛОФЕНАК,HEXAL (DEU),"таб., покр. оболочкой, 50 мг: 10, 20, 30, 50 или 100 шт."
ДИКЛОФЕНАК,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 50 мг: 10, 20, 30, 50 или 100 шт."
ДИКЛОФЕНАК,HEXAL (DEU),"таб. пролонгир. действия 100 мг: 10, 20, 30, 50 или 100 шт."
ДИКЛОФЕНАК,SALUTAS PHARMA (DEU),"таб. пролонгир. действия 100 мг: 10, 20, 30, 50 или 100 шт."
ДИКЛОФЕНАК,HEXAL (DEU),таб. с замедленным высвобождением 75 мг: 10 или 20 шт.
ДИКЛОФЕНАК,HEXAL (DEU),таб. с замедленным высвобождением 150 мг: 10 или 20 шт.
ДИКЛОФЕНАК,HEXAL (DEU),р-р д/инъекц. 75 мг/3 мл: амп. 5 шт.
ДИКЛОФЕНАК,HEXAL (DEU),◊ гель д/наружн. прим. 5%: туба 100 г
ДИКЛОФЕНАК,HEXAL (DEU),суппозитории 50 мг: 10 шт.
ДИКЛОФЕНАК,HEXAL (DEU),суппозитории 100 мг: 10 шт.
ДИКЛОФЕНАК,HEMOFARM KONCERN (UGS),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 шт."
ДИКЛОФЕНАК,HEMOFARM KONCERN (UGS),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 20 шт."
ДИКЛОФЕНАК,HEMOFARM KONCERN (UGS),р-р д/в/м введения 75 мг/3 мл: амп. 5 шт.
ДИКЛОФЕНАК,HEMOFARM KONCERN (UGS),◊ гель д/наружн. прим. 1%: туба 40 г
ДИКЛОФЕНАК,IPCA LABORATORIES (IND),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 20 или 100 шт."
ДИКЛОФЕНАК,IPCA LABORATORIES (IND),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 или 100 шт."
ДИКЛОФЕНАК,IPCA LABORATORIES (IND),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК,IPCA LABORATORIES (IND),"таб. пролонгир. действия, покр. оболочкой, 100 мг: 20 или 100 шт."
ДИКЛОФЕНАК,M.J.BIOPHARM (IND),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 шт."
ДИКЛОФЕНАК,M.J.BIOPHARM (IND),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 30 шт."
ДИКЛОФЕНАК,M.J.BIOPHARM (IND),р-р д/инъекц. 75 мг/3 мл: амп. 5 шт.
ДИКЛОФЕНАК,CTS Chemical Industries (ISR),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 30 шт."
ДИКЛОФЕНАК,SHREYA LIFE SCIENCES (IND),"таб. ретард, покр. пленочной оболочкой, 100 мг: 20 шт."
ДИКЛОФЕНАК,NATUR PRODUKT EUROPE (NID),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 20 шт."
ДИКЛОФЕНАК,NATUR PRODUKT EUROPE (NID),"таб., покр. кишечнорастворимой оболочкой, 100 мг: 20 шт."
ДИКЛОФЕНАК,NATUR PRODUKT EUROPE (NID),р-р д/инъекц. 75 мг/3 мл: амп. 5 шт.
ДИКЛОФЕНАК,БИОСИНТЕЗ (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 10 шт.
ДИКЛОФЕНАК,БИОСИНТЕЗ (RUS),◊ мазь д/наружн. прим. 10 мг/1 г: туба 30 г
ДИКЛОФЕНАК,ФАРМСТАНДАРТ-ОКТЯБРЬ (RUS),р-р д/в/м введения 2.5% (75 мг/3 мл): амп. 10 шт.
ДИКЛОФЕНАК,WAVE PHARMACEUTICALS (IND),р-р д/инъекц. 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК,BALKANPHARMA-DUPNITZA (BLG),"таб., ретард, покр. кишечнорастворимой оболочкой, 100 мг: 30 шт."
ДИКЛОФЕНАК,КРАСНАЯ ЗВЕЗДА ХФЗ (UKR),таб 50 мг: 30 шт.
ДИКЛОФЕНАК,ФАРМАПРИМ (MOL),суппозитории ректальные 100 мг: 6 шт.
ДИКЛОФЕНАК,ФАРМСИНТЕЗ (RUS),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 20, 30 или 50 шт."
ДИКЛОФЕНАК,INDUS PHARMA (IND),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК,ЭЛЬФА НПЦ (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК,LOTUS LABORATORIES (IND),р-р д/инъекц. 75 мг/3 мл: амп. 5 шт.
ДИКЛОФЕНАК,JAKA-80 (MAK),"таб., покр. оболочкой, 50 мг: 20 шт."
ДИКЛОФЕНАК,HEMOFARM KONCERN (UGS),суппозитории рект. 25 мг: 10 шт.
ДИКЛОФЕНАК,HEMOFARM KONCERN (UGS),суппозитории рект. 50 мг: 10 шт.
ДИКЛОФЕНАК,WAVE PHARMACEUTICALS (IND),"таб., покр. кишечнорастворимой обол., 25 мг: 20, 30 или 50 шт."
ДИКЛОФЕНАК,WAVE PHARMACEUTICALS (IND),"таб., покр. кишечнорастворимой обол., 50 мг: 20, 30 или 50 шт."
ДИКЛОФЕНАК,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"таб., покр. кишечнорастворимой обол., 25 мг: 30 шт."
ДИКЛОФЕНАК,Новосибхимфарм (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК,ФармФирма СОТЕКС (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК,GlaxoSmithKline Pharmaceuticals (POL),суппозитории рект. 50 мг: 10 шт.
ДИКЛОФЕНАК,ГлаксоСмитКляйн Трейдинг (RUS),суппозитории рект. 50 мг: 10 шт.
ДИКЛОФЕНАК,GlaxoSmithKline Pharmaceuticals (POL),суппозитории рект. 100 мг: 10 шт.
ДИКЛОФЕНАК,ГлаксоСмитКляйн Трейдинг (RUS),суппозитории рект. 100 мг: 10 шт.
ДИКЛОФЕНАК,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),"таб., покр. оболочкой, 50 мг: 20 шт."
ДИКЛОФЕНАК,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 50 мг: 20 или 100 шт."
ДИКЛОФЕНАК,SALUTAS PHARMA (DEU),"таб., покр. оболочкой, 25 мг: 20 или 100 шт."
ДИКЛОФЕНАК,SALUTAS PHARMA (DEU),таб. пролонгир. действия 100 мг: 20 или 100 шт.
ДИКЛОФЕНАК,СИНТЕЗ (RUS),капли глазные 0.1%: фл. 5 мл или 10 мл
ДИКЛОФЕНАК,SOPHARMA (BLG),р-р д/в/м введения 75 мг/3 мл: амп. 10 шт.
ДИКЛОФЕНАК,ОЗОН (RUS),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 20 шт."
ДИКЛОФЕНАК,БИОСИНТЕЗ (RUS),суппозитории ректальные 50 мг: 10 шт.
ДИКЛОФЕНАК,СИНТЕЗ (RUS),"таб., покр. кишечнорастворимой обол., 25 мг: 30 шт."
ДИКЛОФЕНАК,БИОТЭК МФПДК (RUS),"таб., покр. кишечнорастворимой обол., 25 мг: 30 шт."
ДИКЛОФЕНАК,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ гель д/наружн. прим. 5%: тубы 25 г или 50 г
ДИКЛОФЕНАК,СИНТЕЗ (RUS),◊ гель д/наружн. прим. 5%: туба 30 г
ДИКЛОФЕНАК,СИНТЕЗ (RUS),◊ гель д/наружн. прим. 1%: туба 30 г
ДИКЛОФЕНАК,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 10 шт.
ДИКЛОФЕНАК,БИОХИМИК (RUS),◊ гель д/наружн. прим. 1%: тубы 15 г или 25 г
ДИКЛОФЕНАК,S.C. ROMPHARM Company (RUM),капли глазные 0.1%: фл.-капельн. 5 мл
ДИКЛОФЕНАК,ОЗОН (RUS),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 10 шт."
ДИКЛОФЕНАК НАТРИЙ,НОРБИОФАРМ (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 5 или 10 шт.
ДИКЛОФЕНАК НАТРИЯ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/в/м введения 75 мг/3 мл: амп. 5 шт.
ДИКЛОФЕНАК РЕТАРД ОБОЛЕНСКОЕ,ФП ОБОЛЕНСКОЕ (RUS),"таб. пролонгир. действия, покр. кишечнорастворимой оболочкой, 100 мг"
ДИКЛОФЕНАК ФОРТЕ,ОЗОН (RUS),"таб., покр. кишечнорастворимой оболочкой, 50 мг: 10, 20, 30, 40 или 50 шт."
ДИКЛОФЕНАК ШТАДА®,STADA ARZNEIMITTEL (DEU),"таб., покр. кишечнорастворимой оболочкой, 25 мг: 20 или 50 шт."
