title,man,description
ПЛАЗБУМИН 20,TALECRIS BIOTHERAPEUTICS (USA),р-р д/инф. 20% (20 г/100 мл): фл. 1 шт.
ПЛАЗМАЛИН,КРАСФАРМА (RUS),р-р д/инф. 6%: бут. 250 мл 10 шт.
ПЛАКВЕНИЛ,SANOFI-SYNTHELABO (GBR),"таб., покр. оболочкой, 200 мг: 60 шт."
ПЛАКСАТ,МАКИЗ-ФАРМА (RUS),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ПЛАКСАТ,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ПЛАКСАТ,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ПЛАКСАТ,МАКИЗ-ФАРМА (RUS),лиофилизат д/пригот. р-ра д/инф. 100 мг: фл. 1 шт.
ПЛАКСАТ,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/инф. 100 мг: фл. 1 шт.
ПЛАКСАТ,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/инф. 100 мг: фл. 1 шт.
ПЛАКСАТ,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ПЛАКСАТ,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ПЛАКСАТ,ACTAVIS GROUP hf. (ISL),лиофилизат д/пригот. р-ра д/инф. 100 мг: фл. 1 шт.
ПЛАКСАТ,SINDAN-PHARMA S.C. S.R.L. (RUM),лиофилизат д/пригот. р-ра д/инф. 100 мг: фл. 1 шт.
ПЛАНТЕКС®,LEK d.d. (SLO),◊ гранулы д/пригот. р-ра д/приема внутрь д/детей: пакеты 5 г 10 шт.
ПЛАТИДИАМ,PLIVA-LACHEMA (CS),лиофилизат д/пригот. р-ра д/инф. 10 мг: фл. 10 шт.
ПЛАТИДИАМ,PLIVA-LACHEMA (CS),лиофилизат д/пригот. р-ра д/инф. 25 мг: фл. 5 шт.
ПЛАТИДИАМ,PLIVA-LACHEMA (CS),лиофилизат д/пригот. р-ра д/инф. 50 мг: фл. 1 шт.
ПЛАТИДИАМ,PLIVA-LACHEMA (CS),концентрат д/пригот. р-ра д/инф. и внутрибрюшинного введения 10 мг/20 мл: фл. 10 шт.
ПЛАТИДИАМ,PLIVA-LACHEMA (CS),концентрат д/пригот. р-ра д/инф. и внутрибрюшинного введения 25 мг/50 мл: фл. 5 шт.
ПЛАТИДИАМ,PLIVA-LACHEMA (CS),концентрат д/пригот. р-ра д/инф. и внутрибрюшинного введения 50 мг/100 мл: фл. 1 шт.
ПЛАТИНОЛ,BRISTOL-MYERS SQUIBB (ITA),концентрат д/пригот. р-ра д/инф. 10 мг/20 мл: фл. 1 шт.
ПЛАТИНОЛ,BRISTOL-MYERS SQUIBB (ITA),концентрат д/пригот. р-ра д/инф. 25 мг/50 мл: фл. 1 шт.
ПЛАТИНОЛ,BRISTOL-MYERS SQUIBB (ITA),концентрат д/пригот. р-ра д/инф. 50 мг/100 мл: фл. 1 шт.
ПЛАТИФИЛЛИН,ВИФИТЕХ (RUS),таб. 5 мг: 20 шт.
ПЛАТИФИЛЛИН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/п/к введения 2 мг/1 мл: амп. 10 шт.
ПЛАТИФИЛЛИН,ВЕРОФАРМ (RUS),р-р д/п/к введения 2 мг/1 мл: амп. 10 шт.
Плацента композитум,Biologische Heilmittel Heel (DEU),
ПЛЕВИЛОКС,ФАРМАСИНТЕЗ (RUS),"таб., покр. пленочной обол., 400 мг: 5 шт."
ПЛЕНАЛГИН,PLETHICO PHARMACEUTICALS (IND),р-р д/в/в и в/м введения 2.5 г+10 мг+100 мкг/5 мл: амп. 5 шт.
ПЛЕНДИЛ®,ASTRAZENECA (SWE),"таб. пролонгированного действия, покр. оболочкой, 2.5 мг: 30 шт."
ПЛЕНДИЛ®,ASTRAZENECA (SWE),"таб. пролонгированного действия, покр. оболочкой, 5 мг: 30 шт."
ПЛЕНДИЛ®,ASTRAZENECA (SWE),"таб. пролонгированного действия, покр. оболочкой, 10 мг: 30 шт."
ПЛЕОМ-20,PLETHICO PHARMACEUTICALS (IND),капс. 20 мг: 10 и 30 шт.
ПЛИЗИЛ,PLIVA HRVATSKA (HOR),"таб., покр. пленочной оболочкой, 20 мг: 30 шт."
ПОВИДОН ЙОД,ZORKA PHARMA (UGS),"◊ р-р д/наружн. прим. 10% (10 г/100 мл): фл. 100 мл, 500 мл или 5 л"
ПОВИДОН ЙОД,ZORKA PHARMA (UGS),◊ р-р д/наружн. прим. пенообразующий 7.5% (7.5 г/100 мл): фл. 500 мл или 5 л
ПОВИДОН ЙОД,ZORKA PHARMA (UGS),◊ р-р д/местн. прим. концентрированный 8.5%: фл. 50 мл
ПОВИДОН ЙОД,ZORKA PHARMA (UGS),◊ мазь д/наружн. прим. 10% (10 г/100 г): туба 40 г
ПОВИДОН ЙОД,ZORKA PHARMA (UGS),◊ суппозитории вагин. 200 мг: 14 шт.
Подорожник гель,Фитосила/РеалКапс (RUS),"Вода,Экстракс подорожника водно-спиртовой"
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТА БРИКЕТ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - брикеты 8 г: 6 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ДАЛЬХИМФАРМ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,КРАСНОДАРСКАЯ ФАРМФАБРИКА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,КУБАНЬЛЕКТРАВЫ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,КИРОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ОМСКАЯ ФАРМФАБРИКА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ФИТО-ЭМ аграрно-промышленная фирма (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ФАРОС-21 (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,АДОНИС ФИРМА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ТРАВНИК ПЗК (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,МАГНОЛИЯ Сообщество МФП (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ФИТОС НПЦНМ (ИРКУТСК) (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ФЛОРА-ФАРМ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,АПЕКС (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ЭНСИ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,АГРОФИТОФАРМ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ТРАВЫ БАШКИРИИ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,АЗУЛЕН-ТЕМРЮК (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ТВЕРСКАЯ ФАРМФАБРИКА (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,БИО-ФАРМ ПК (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ДЖИНДАЛ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ЛЕНМЕДСНАБ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ЛЕК С+ (RUS),◊ сырье растительное - порошок 1.5 г: фильтр-пакеты 10 шт.
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное измельченное 35 г: пачки
ПОДОРОЖНИКА БОЛЬШОГО ЛИСТЬЯ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 50 г: пачки
ПОДОРОЖНИКА БОЛЬШОГО СОК,ВИФИТЕХ (RUS),◊ сок 100 мл: фл.1 шт.
ПОДОРОЖНИКА НАСТОЙКА,БРЫНЦАЛОВ-А (RUS),◊ настойка 50 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,МУРОМСКИЙ ПРИБОРОСТРОИТЕЛЬНЫЙ ЗАВОД (RUS),◊ настойка 50 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,ФИТОФАРМ-НН НЗЛП (RUS),◊ настойка 50 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,ОМСКАЯ ФАРМФАБРИКА (RUS),◊ настойка 50 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,ПСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ настойка 50 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,ТВЕРСКАЯ ФАРМФАБРИКА (RUS),◊ настойка 25 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,ФИТОФАРМ-НН НЗЛП (RUS),◊ настойка 25 мл: фл. 1 шт.
ПОДОРОЖНИКА НАСТОЙКА,МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ настойка 25 мл: фл. 1 шт.
ПОДОРОЖНИКА СОК,ВИФИТЕХ (RUS),◊ сок 50 мл+50 мл: фл.1 шт.
ПОЛИГЛЮКИН,КРАСФАРМА (RUS),"р-р д/инф. 6 г/100 мл: фл. 200 мл 1 или 48 шт, фл. 400 мл 1 или 24 шт."
ПОЛИГЛЮКИН-ЭСКОМ,ЭСКОМ НПК (RUS),"р-р д/инф. 6 г/100 мл: фл. 200 мл 1 или 48 шт, фл. 400 мл 1 или 24 шт."
ПОЛИГЛЮКИН®,БИОХИМИК (RUS),"р-р д/инф. 6 г/100 мл: фл. 200 мл 1 или 28 шт, фл. 400 мл 1 или 15 шт."
ПОЛИГЛЮКИН®,МАКСФАРМ (RUS),"р-р д/инф. 6 г/100 мл: бут. 100 мл, 200 мл или 400 мл 1 шт."
ПОЛИДАН™ (НАТРИЯ НУКЛЕОСПЕРМАТ),ПОЛИДАН НПФП (RUS),р-р д/инъекц. 75 мг/5 мл: фл. 1 или 5 шт.
ПОЛИДАН™ (НАТРИЯ НУКЛЕОСПЕРМАТ),ПОЛИДАН НПФП (RUS),р-р д/инъекц. 75 мг/5 мл: амп. 5 шт.
ПОЛИДЕКСА,Laboratoires BOUCHARA-RECORDATI (FRA),капли ушные 10 мг+10 тыс.ЕД+1 мг/1 мл: фл. 10.5 мл с пипеткой
ПОЛИДЕКСА С ФЕНИЛЭФРИНОМ,Laboratoires BOUCHARA-RECORDATI (FRA),спрей назальный: фл. 15 мл
ПОЛИЖИНАКС,INNOTHERA CHOUZY (FRA),капс. вагинальные 35 тыс.МЕ+35 тыс.МЕ+100 тыс.МЕ: 6 или 12 шт.
ПОЛИЖИНАКС,Laboratoire INNOTECH INTERNATIONAL (FRA),капс. вагинальные 35 тыс.МЕ+35 тыс.МЕ+100 тыс.МЕ: 6 или 12 шт.
ПОЛИКАПРАН,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ (BLR),салфетки стерильные 27%: 10 шт.
ПОЛИМИНЕРОЛ®,LAVENA (BLG),◊ р-р д/местн. прим.: фл. 100 мл
ПОЛИНАДИМ®,СИНТЕЗ (RUS),◊ капли глазные 1 мг+250 мкг/1 мл: фл. 10 мл
ПОЛИОКСИДИН,БИОСИНТЕЗ (RUS),р-р д/инф. 1.5 г/100 мл: фл. 200 мл или 400 мл
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 3 мг: амп. 5 шт.
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 3 мг: фл. 5 шт.
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 6 мг: амп. 5 шт.
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),лиофилизат д/пригот. р-ра д/инъекц. и местн. прим. 6 мг: фл. 5 шт.
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),◊ суппозитории 6 мг: 10 шт.
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),◊ суппозитории 12 мг: 10 шт.
ПОЛИОКСИДОНИЙ®,НПО ПЕТРОВАКС ФАРМ (RUS),◊ таб. 12 мг: 10 шт.
ПОЛИСАХАРИДНАЯ МЕНИНГОКОККОВАЯ ВАКЦИНА А+С,SANOFI PASTEUR (FRA),лиофилизат д/пригот. сусп. д/в/м и п/к введения 0.5 мл/1 доза: фл. 1 доза в компл. с растворителем (шприцы 0.5 мл)
ПОЛИСОРБ МП,ПОЛИСОРБ (RUS),◊ порошок д/пригот. сусп. д/приема внутрь 25 г: банки 1 шт.
ПОЛИСОРБ МП,ПОЛИСОРБ (RUS),◊ порошок д/пригот. сусп. д/приема внутрь 1 г: пак.
ПОЛИСОРБ МП,ПОЛИСОРБ (RUS),◊ порошок д/пригот. сусп. д/приема внутрь 50 г: пакеты
ПОЛИСОРБ МП,ПОЛИСОРБ (RUS),◊ порошок д/пригот. сусп. д/приема внутрь 35 г: банки 1 шт.
ПОЛИСОРБ МП,ПОЛИСОРБ (RUS),◊ порошок д/пригот. сусп. д/приема внутрь 50 г: банки 1 шт.
ПОЛИСОРБ МП,ПОЛИСОРБ (RUS),◊ порошок д/пригот. сусп. д/приема внутрь 12 г: банки 1 шт.
ПОЛИФЕПАН,САЙНТЕК (RUS),◊ порошок д/приема внутрь 10 г: пак. 10 шт.
ПОЛИФЕПАН,САЙНТЕК (RUS),◊ порошок д/приема внутрь 50 г: пак. 10 шт.
ПОЛИФЕПАН,САЙНТЕК (RUS),◊ порошок д/приема внутрь 100 г: пак. 10 шт.
ПОЛИФЕПАН,САЙНТЕК (RUS),◊ порошок д/приема внутрь 250 г: пак. 10 шт.
ПОЛУДАН®,ВЕРОФАРМ (RUS),◊ лиофилизат д/пригот. глазных капель 100 ЕД: фл. 1 или 3 шт. в компл. с крышками-капельн.
ПОЛУДАН®,ЛЭНС-ФАРМ (RUS),◊ лиофилизат д/пригот. глазных капель 100 ЕД: фл. 1 или 3 шт. в компл. с крышками-капельн.
ПОЛУДАН®,ВЕРОФАРМ (RUS),"лиофилизат д/пригот. р-ра д/инъекц. 100 ЕД: амп., фл."
ПОЛУДАН®,ЛЭНС-ФАРМ (RUS),"лиофилизат д/пригот. р-ра д/инъекц. 100 ЕД: амп., фл."
ПОЛУДАН®,ВЕРОФАРМ (RUS),◊ лиофилизат д/пригот. назальных капель 100 ЕД: фл. 1 или 3 шт. в компл. с крышками-капельн.
ПОЛУДАН®,ЛЭНС-ФАРМ (RUS),◊ лиофилизат д/пригот. назальных капель 100 ЕД: фл. 1 или 3 шт. в компл. с крышками-капельн.
ПОЛЬКОРТОЛОН,Pharmaceutical Works Polfa in Pabianice (POL),таб. 4 мг: 50 шт.
ПОЛЬКОРТОЛОН,TARCHOMIN PHARMACEUTICAL WORKS POLFA (POL),аэрозоль д/наружн. прим. 10 мг+400 мг/30 мл: фл. аэрозольные
ПОМЕГАРА,GENFA MEDICA (CAN),концентрат д/пригот. р-ра д/инф. 60 мг/10 мл: фл. 1 шт.
ПОМЕГАРА,OMEGA LABORATORIES (CAN),концентрат д/пригот. р-ра д/инф. 60 мг/10 мл: фл. 1 шт.
ПОМЕГАРА,GENFA MEDICA (CAN),концентрат д/пригот. р-ра д/инф. 90 мг/10 мл: фл. 1 шт.
ПОМЕГАРА,OMEGA LABORATORIES (CAN),концентрат д/пригот. р-ра д/инф. 90 мг/10 мл: фл. 1 шт.
Популюс композитум СР,Biologische Heilmittel Heel (DEU),
ПОРТАЛ,LEK d.d. (SLO),"капс. 20 мг: 7, 14 или 28 шт."
ПОРТАЛАК,BELUPO Pharmaceuticals & Cosmetics (HOR),◊ сироп 66.7% (66.7 г/100 мл): фл. 250 мл или 500 мл
ПОСТЕРИЗАН,Dr. KADE Pharmazeutische Fabrik (DEU),мазь д/рект. и наружн. прим.: туба 25 г в комплекте с аппликатором
ПОСТЕРИЗАН,Dr. KADE Pharmazeutische Fabrik (DEU),суппозитории рект.: 10 шт.
ПОСТЕРИЗАН ФОРТЕ,Dr. KADE Pharmazeutische Fabrik (DEU),мазь д/наружн. прим.: туба 25 г
ПОСТЕРИЗАН ФОРТЕ,Dr. KADE Pharmazeutische Fabrik (DEU),суппозитории рект.: 10 шт.
ПОСТИНОР,GEDEON RICHTER (HUN),таб. 750 мкг: 2 шт.
ПОФОЛ,DONG KOOK PHARMACEUTICAL (SKO),эмульсия д/в/в введения 200 мг/20 мл: амп. 5 шт.
ПОФОЛ,DONG KOOK PHARMACEUTICAL (SKO),эмульсия д/в/в введения 500 мг/50 мл: фл. 1 шт.
ПРАВАСТАТИН,Щелковский Витаминный Завод (RUS),"таб. 10 мг: 20, 30, 50 или 100 шт."
ПРАВАСТАТИН,Щелковский Витаминный Завод (RUS),"таб. 20 мг: 20, 30, 50 или 100 шт."
ПРАЗОЗИН,NORTON HEALTHCARE (GBR),таб. 500 мкг: 30 шт.
ПРАЗОЗИН,NORTON HEALTHCARE (GBR),таб. 1 мг: 30 шт.
ПРАЙТОР,SmithKline Beecham Pharmaceuticals (GBR),таб. 40 мг: 14 шт.
ПРАЙТОР,BOEHRINGER INGELHEIM PHARMA (DEU),таб. 40 мг: 14 шт.
ПРАЙТОР,SmithKline Beecham Pharmaceuticals (GBR),таб. 80 мг: 14 шт.
ПРАЙТОР,BOEHRINGER INGELHEIM PHARMA (DEU),таб. 80 мг: 14 шт.
ПРАМ,LANNACHER HEILMITTEL (AUT),"таб., покр. оболочкой, 10 мг: 10 шт."
ПРАМ,OMEGA FARMA (ISL),"таб., покр. оболочкой, 10 мг: 10 шт."
ПРАМ,LANNACHER HEILMITTEL (AUT),"таб., покр. оболочкой, 20 мг: 10 шт."
ПРАМ,OMEGA FARMA (ISL),"таб., покр. оболочкой, 20 мг: 10 шт."
ПРАМ,LANNACHER HEILMITTEL (AUT),"таб., покр. оболочкой, 40 мг: 10 шт."
ПРАМ,OMEGA FARMA (ISL),"таб., покр. оболочкой, 40 мг: 10 шт."
ПреБРуктал,БРЫНЦАЛОВ-А (RUS),"таб., покр. оболочкой, 20 мг: 20, 30, 40, 50 или 60 шт."
ПРЕГНАВИТ,MERCKLE (DEU),◊ капс.: 30 шт.
ПРЕГНАВИТ Ф,MERCKLE (DEU),таб. шипучие: 10 или 30 шт.
ПРЕГНАКЕА,VITABIOTICS (GBR),◊ капс.: 30 шт.
ПРЕГНИЛ,ORGANON (NID),лиофилизат д/пригот. р-ра д/инъекц. 1500 МЕ: амп. 3 шт. в компл. с растворителем
ПРЕГНИЛ,ORGANON (NID),лиофилизат д/пригот. р-ра д/инъекц. 5000 МЕ: амп. 3 шт. в компл. с растворителем
ПРЕГНИЛ,ORGANON (NID),лиофилизат д/пригот. р-ра д/инъекц. 500 МЕ: амп. 3 шт. в компл. с растворителем
ПРЕДНИЗОЛОН,IPCA LABORATORIES (IND),таб. 5 мг: 100 шт.
ПРЕДНИЗОЛОН,IPCA LABORATORIES (IND),р-р д/инъекц. 30 мг/1 мл: амп. 3 шт.
ПРЕДНИЗОЛОН,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 5 мг: 100 шт.
ПРЕДНИЗОЛОН,Pharmaceutical Works Polfa in Pabianice (POL),таб. 5 мг: 30 шт.
ПРЕДНИЗОЛОН,GEDEON RICHTER (HUN),таб. 5 мг: 100 шт.
ПРЕДНИЗОЛОН,GEDEON RICHTER (HUN),р-р д/инъекц. 30 мг/1 мл: амп. 3 шт.
ПРЕДНИЗОЛОН,НИЖФАРМ (RUS),мазь д/наружн. прим. 0.5%: туба 10 г
ПРЕДНИЗОЛОН,M.J.BIOPHARM (IND),таб. 5 мг: 100 шт.
ПРЕДНИЗОЛОН,M.J.BIOPHARM (IND),р-р д/инъекц. 30 мг/1 мл: амп. 3 шт.
ПРЕДНИЗОЛОН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),лиофилизат д/пригот. р-ра д/инъекц. 25 мг: амп. 5 шт.
ПРЕДНИЗОЛОН,БИОСИНТЕЗ (RUS),мазь д/наружн. прим. 0.5%: тубы 10 г или 15 г
ПРЕДНИЗОЛОН,БИОТЭК МФПДК (RUS),мазь д/наружн. прим. 0.5%: тубы 10 г или 15 г
ПРЕДНИЗОЛОН,PHARMEDGE LIFE SCIENCE (IND),р-р д/инъекц. 30 мг/1 мл: амп. 3 шт.
ПРЕДНИЗОЛОН,Экспериментальное производство МБП РК НПК (RUS),р-р д/инъекц. 30 мг/2 мл: амп. 3 или 5 шт.
ПРЕДНИЗОЛОН,Щелковский Витаминный Завод (RUS),"таб. 5 мг: 30, 60, 100 или 120 шт."
ПРЕДНИЗОЛОН,ЭЛЬФА НПЦ (RUS),р-р д/в/в и в/м введения 30 мг/1 мл: амп.
ПРЕДНИЗОЛОН,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 30 мг/1 мл: амп.
ПРЕДНИЗОЛОН,БИОРЕАКТОР (RUS),таб. 5 мг: 100 шт.
ПРЕДНИЗОЛОН,SIMPEX PHARMA (IND),таб. 5 мг: 100 шт.
