title,man,description
МИЛОВАН,IVAX-CR (CS),"таб., покр. оболочкой, 7.5 мг: 5, 10, 20 или 30 шт."
МИЛОВАН,SYNTHON (NID),"таб., покр. оболочкой, 7.5 мг: 5, 10, 20 или 30 шт."
МИЛОВАН,IVAX-CR (CS),"таб., покр. оболочкой, 3.75 мг: 5, 10, 20 или 30 шт."
МИЛОВАН,SYNTHON (NID),"таб., покр. оболочкой, 3.75 мг: 5, 10, 20 или 30 шт."
МИЛЬГАММА®,WÖRWAG PHARMA (DEU),р-р д/в/м введения 100 мг+100 мг+1 мг/2 мл: амп. 5 шт.
МИЛЬГАММА®,SOLUPHARM (DEU),р-р д/в/м введения 100 мг+100 мг+1 мг/2 мл: амп. 5 шт.
МИЛЬГАММА®,WÖRWAG PHARMA (DEU),драже 100 мг+100 мг: 30 или 60 шт.
МИЛЬГАММА® КОМПОЗИТУМ,WÖRWAG PHARMA (DEU),драже 100 мг+100 мг: 30 или 60 шт.
МИЛЬГАММА® КОМПОЗИТУМ,Mauermann Arzneimittel Franz Mauermann (DEU),драже 100 мг+100 мг: 30 или 60 шт.
МИМПАРА,AMGEN EUROPE (NID),"таб, покр. пленочной оболочкой 30 мг: 14, 28 или 84 шт."
МИМПАРА,AMGEN EUROPE (NID),"таб, покр. пленочной оболочкой 60 мг: 14, 28 или 84 шт."
МИМПАРА,AMGEN EUROPE (NID),"таб, покр. пленочной оболочкой 90 мг: 14, 28 или 84 шт."
МИНИЗИСТОН,JENAPHARM (DEU),драже 30 мкг+125 мкг: 21 шт.
МИНИЗИСТОН® 20 ФЕМ,JENAPHARM (DEU),драже 20 мкг+100 мкг: 21 или 63 шт.
МИНИЗИСТОН® 20 ФЕМ,BAYER SCHERING PHARMA (DEU),драже 20 мкг+100 мкг: 21 или 63 шт.
МИНИРИН®,FERRING (SWE),таб. 100 мкг: 30 шт.
МИНИРИН®,FERRING (SWE),таб. 200 мкг: 30 шт.
МИНИРИН®,FERRING (SWE),спрей назальный дозир. 10 мкг/1 доза: фл. 2.5 мл (25 доз) или 5 мл (50 доз)
МИНИСЕМ®,Институт Молекулярной Генетики РАН ГУ (RUS),капли назальные 0.01%: фл. 3 мл
МИНИСЕМ®,ПИК-ФАРМА (RUS),капли назальные 0.01%: фл. 3 мл
МИОБИД-250,PANACEA BIOTEC (IND),"таб., покр. оболочкой, 250 мг: 50 или 100 шт."
МИОВЬЮ,AMERSHAM (GBR),лиофилизат д/пригот. р-ра д/в/в введения 230 мкг: фл. 2 или 5 шт.
МИОПРИЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб. 2.5 мг: 20, 30 или 100 шт."
МИОПРИЛ®,J.B. Chemicals & Pharmaceuticals (IND),"таб. 2.5 мг: 20, 30 или 100 шт."
МИОПРИЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб. 5 мг: 20, 30 или 100 шт."
МИОПРИЛ®,J.B. Chemicals & Pharmaceuticals (IND),"таб. 5 мг: 20, 30 или 100 шт."
МИОПРИЛ®,UNIQUE PHARMACEUTICAL Laboratories (IND),"таб. 10 мг: 20, 30 или 100 шт."
МИОПРИЛ®,J.B. Chemicals & Pharmaceuticals (IND),"таб. 10 мг: 20, 30 или 100 шт."
МИРАМИСТИН,ИНФАМЕД (RUS),"р-р д/местного прим. 0.01%: фл. 50 мл, 100 мл, 200 мл или 500 мл"
МИРАПЕКС,PHARMACIA & UPJOHN COMPANY (USA),"таб. 125 мкг: 30, 63 или 100 шт."
МИРАПЕКС,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),"таб. 125 мкг: 30, 63 или 100 шт."
МИРАПЕКС,PHARMACIA & UPJOHN COMPANY (USA),"таб. 1.5 мг: 30, 90 или 100 шт."
МИРАПЕКС,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),"таб. 1.5 мг: 30, 90 или 100 шт."
МИРАПЕКС®,BOEHRINGER INGELHEIM PHARMA (DEU),таб. 250 мкг: 30 шт.
МИРАПЕКС®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),таб. 250 мкг: 30 шт.
МИРАПЕКС®,BOEHRINGER INGELHEIM PHARMA (DEU),таб. 1 мг: 30 шт.
МИРАПЕКС®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),таб. 1 мг: 30 шт.
МИРЕНА®,SCHERING (DEU),внутриматочная терапевтическая система 20 мкг/24 ч: 1 шт.
МИРЕНА®,SCHERING (FIN),внутриматочная терапевтическая система 20 мкг/24 ч: 1 шт.
МИРЗАТЕН,KRKA (SLO),"таб., покр. оболочкой, 30 мг: 30, 60 или 90 шт."
МИРЗАТЕН,KRKA (SLO),"таб., покр. оболочкой, 45 мг: 30, 60 или 90 шт."
МИРЛОКС®,ГЕДЕОН РИХТЕР-РУС (RUS),таб. 7.5 мг: 20 шт.
МИРЛОКС®,GRODZISK PHARMACEUTICAL WORKS POLFA (POL),таб. 7.5 мг: 20 шт.
МИРЛОКС®,ГЕДЕОН РИХТЕР-РУС (RUS),таб. 15 мг: 10 или 20 шт.
МИРЛОКС®,GRODZISK PHARMACEUTICAL WORKS POLFA (POL),таб. 15 мг: 10 или 20 шт.
МИРОЛЮТ®,МИР-ФАРМ (RUS),"таб. 200 мкг: 4, 8, 10, 12, 16, 20, 30 или 40 шт."
МИРТАЗОНАЛ,ACTAVIS hf. (ISL),"таб., покр. пленочной оболочкой, 30 мг: 30 шт."
МИРТАЗОНАЛ,ACTAVIS GROUP hf. (ISL),"таб., покр. пленочной оболочкой, 30 мг: 30 шт."
МИРТАЗОНАЛ,ACTAVIS hf. (ISL),"таб., покр. пленочной оболочкой, 15 мг: 30 шт."
МИРТАЗОНАЛ,ACTAVIS GROUP hf. (ISL),"таб., покр. пленочной оболочкой, 15 мг: 30 шт."
МИРТАЗОНАЛ,ACTAVIS hf. (ISL),"таб., покр. пленочной оболочкой, 45 мг: 6, 30  шт."
МИРТАЗОНАЛ,ACTAVIS GROUP hf. (ISL),"таб., покр. пленочной оболочкой, 45 мг: 6, 30  шт."
МИРТИКАМ®,КАМЕЛИЯ НПП (RUS),◊ сироп гомеопатический 100 мл: бутылки
МИРТИЛЕНЕ ФОРТЕ,S.I.F.I. (ITA),капс. 177 мг: 20 шт.
МИРТИЛЕНЕ ФОРТЕ,ZAMBON (ITA),капс. 177 мг: 20 шт.
МИРТОПЛЕКС,DAROU PAKHSH PHARMACEUTICAL MFG. COMPANY (IRA),◊ мазь д/наружн. прим. 100 мг/1 г: тубы 5 г
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 50 мкг/1 мл: фл. 1 шт.
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 100 мкг/1 мл: фл. 1 шт.
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 200 мкг/1 мл: фл. 1 шт.
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 300 мкг/1 мл: фл. 1 шт.
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 400 мкг/1 мл: фл. 1 шт.
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 600 мкг/1 мл: фл. 1 шт.
МИРЦЕРА,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 1 мг/1 мл: фл. 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 50 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 50 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 75 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 75 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 100 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 100 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 150 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 150 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 200 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 200 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 250 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 250 мкг/0.3 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 400 мкг/0.6 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 400 мкг/0.6 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 600 мкг/0.6 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 600 мкг/0.6 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,F.Hoffmann-La Roche (CHE),р-р д/в/в и п/к введения 800 мкг/0.6 мл: шприц-тюбики 1 шт.
МИРЦЕРА®,ROCHE DIAGNOSTICS (DEU),р-р д/в/в и п/к введения 800 мкг/0.6 мл: шприц-тюбики 1 шт.
МИТОКСАНТРОН,PHARMACEUTICAL WORKS JELFA (POL),р-р д/инъекц. 20 мг/10 мл: фл. 1 шт.
МИТОКСАНТРОН-ЛЭНС,ЛЭНС-ФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 20 мг/10 мл: фл. 1 шт.
МИТОКСАНТРОН-ЛЭНС,ЛЭНС-ФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 10 мг/5 мл: фл. 1 шт.
МИТОКСАНТРОН-ЛЭНС,ЛЭНС-ФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 25 мг/12.5 мл: фл. 1 шт.
МИТОКСАНТРОН-ЛЭНС,ЛЭНС-ФАРМ (RUS),концентрат д/пригот. р-ра д/инф. 30 мг/15 мл: фл. 1 шт.
МИТОМИЦИН-С КИОВА,KYOWA HAKKO KOGYO (JPN),порошок д/пригот. р-ра д/инъекц. 20 мг: фл. 5 шт.
МИТОМИЦИН-С КИОВА,KYOWA HAKKO KOGYO (JPN),порошок д/пригот. р-ра д/инъекц. 10 мг: фл. 5 шт.
МИТОМИЦИН-С КИОВА,KYOWA HAKKO KOGYO (JPN),порошок д/пригот. р-ра д/инъекц. 5 мг: фл. 10 шт.
МИТОТАКС®,DR. REDDY`S LABORATORIES (IND),конц. д/пригот. р-ра д/инф. 30 мг/5 мл: фл. 1 шт.
МИТОТАКС®,DR. REDDY`S LABORATORIES (IND),конц. д/пригот. р-ра д/инф. 100 мг/16.7 мл: фл. 1 шт.
МИТОТАКС®,DR. REDDY`S LABORATORIES (IND),конц. д/пригот. р-ра д/инф. 250 мг/41.7 мл: фл. 1 шт.
МИТОТАКС®,DR. REDDY`S LABORATORIES (IND),конц. д/пригот. р-ра д/инф. 300 мг/50 мл: фл. 1 шт.
МИФЕГИН,EXELGYN Laboratories (FRA),таб. 200 мг: 3 шт.
МИФЕГИН,MACORS Laboratories (FRA),таб. 200 мг: 3 шт.
МИФЕГИН,EXELGYN Laboratories (FRA),таб. 200 мг: 3 шт.
МИФЕГИН,MACORS Laboratories (FRA),таб. 200 мг: 3 шт.
МИФЕПРЕКС,МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),таб. 200 мг: 3 шт.
МИФЕПРЕКС,МОСКОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),таб. 200 мг: 3 шт.
МИФЕПРИСТОН,МИР-ФАРМ (RUS),"таб. 200 мг: 3, 6 или 12 шт."
МИФЕПРИСТОН,ОБНИНСКАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),"таб. 200 мг: 3, 6 или 12 шт."
МИФЕПРИСТОН,МИР-ФАРМ (RUS),"таб. 200 мг: 3, 6 или 12 шт."
МИФЕПРИСТОН,ОБНИНСКАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),"таб. 200 мг: 3, 6 или 12 шт."
МИФЕПРИСТОН,МИР-ФАРМ (RUS),"таб. 50 мг: 10, 20, 30, 40 или 60 шт."
МИФЕПРИСТОН,БИОХИМИК (RUS),таб. 200 мг: 3 шт.
МИФЕПРИСТОН,БИОХИМИК (RUS),таб. 200 мг: 3 шт.
МИФЕПРИСТОН,БИОХИМИК (RUS),таб. 50 мг: 10 шт.
МИФЕПРИСТОН-72,SHANGHAI HUAN LIAN PHARMACEUTICAL (CHI),таб. 10 мг: 10 шт.
МИФЕПРИСТОН-72,SHANGHAI HUAN LIAN PHARMACEUTICAL (CHI),таб. 10 мг: 10 шт.
МИФОЛИАН,SHANGHAI HUAN LIAN PHARMACEUTICAL (CHI),таб. 200 мг: 1 или 3 шт.
МИФОЛИАН,SHANGHAI HUAN LIAN PHARMACEUTICAL (CHI),таб. 200 мг: 1 или 3 шт.
МИФУНГАР,ZENTIVA (CS),◊ крем д/наружн. прим. 1% (10 мг/1 г): туба 30 г
МОВАЛИС®,BOEHRINGER INGELHEIM PHARMA (DEU),таб. 7.5 мг: 10 или 20 шт.
МОВАЛИС®,BOEHRINGER INGELHEIM PHARMA (DEU),таб. 15 мг: 10 или 20 шт.
МОВАЛИС®,BOEHRINGER INGELHEIM ESPANA (SPN),р-р д/в/м введен. 15 мг/1.5 мл: амп. 3 или 5 шт.
МОВАЛИС®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),р-р д/в/м введен. 15 мг/1.5 мл: амп. 3 или 5 шт.
МОВАЛИС®,BOEHRINGER INGELHEIM PHARMA (DEU),сусп. д/приема внутрь 7.5 мг/5 мл: фл. 100 мл
МОВАЛИС®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),супп. ректальные 7.5 мг: 6 или 12 шт.
МОВАЛИС®,ISTITUTO de ANGELI (ITA),супп. ректальные 7.5 мг: 6 или 12 шт.
МОВАЛИС®,BOEHRINGER INGELHEIM INTERNATIONAL (DEU),супп. ректальные 15 мг: 6 или 12 шт.
МОВАЛИС®,ISTITUTO de ANGELI (ITA),супп. ректальные 15 мг: 6 или 12 шт.
МОВАСИН®,СИНТЕЗ (RUS),таб. 7.5 мг: 10 или 20 шт.
МОВАСИН®,СИНТЕЗ (RUS),таб. 15 мг: 10 или 20 шт.
МОВИГИП,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 10 шт.
МОВИГИП,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 10 шт.
МОВИГИП,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 10 шт.
МОВИЗАР,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 500 мг: фл. 10 шт.
МОВИЗАР,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 10 шт.
МОВИЗАР,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 2 г: фл. 10 шт.
МОВОПЕРИЗ,YOUCARE PHARMACEUTICAL GROUP (CHI),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 10 шт.
МОДИТЕН-ДЕПО,KRKA (SLO),р-р д/в/м введения 25 мг/1 мл: амп. 5 шт.
МОЖЖЕВЕЛЬНИКА ПЛОДЫ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное 50 г: пачки
МОЖЖЕВЕЛЬНИКА ПЛОДЫ,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное 50 г: пачки
МОЖЖЕВЕЛЬНИКА ПЛОДЫ,ФИТОФАРМ-НН НЗЛП (RUS),◊ сырье растительное 50 г: пачки
МОЖЖЕВЕЛЬНИКА ПЛОДЫ,ПЯТИГОРСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ сырье растительное 50 г: пачки
МОЖЖЕВЕЛЬНИКА ПЛОДЫ,ИВАНОВСКАЯ Фармацевтическая Фабрика (RUS),◊ сырье растительное 50 г: пачки
МОЖЖЕВЕЛЬНИКА ПЛОДЫ,КИРОВСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА (RUS),◊ сырье растительное 50 г: пачки
