title,man,description
СУЛЬФАДИМЕТОКСИН,ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА (RUS),таб. 500 мг: 30 шт.
СУЛЬФАДИМЕТОКСИН,БИОХИМИК (RUS),таб. 200 мг: 20 шт.
СУЛЬФАДИМЕТОКСИН,БИОХИМИК (RUS),таб. 500 мг: 20 шт.
СУЛЬФАЛЕН,Химико-фармацевтический комбинат АКРИХИН (RUS),таб. 200 мг: 10 шт.
СУЛЬФАЛЕН,ФП ОБОЛЕНСКОЕ (RUS),"таб. 200 мг: 10, 20, 30, 40 или 50 шт."
СУЛЬФАЛЕН,ФАРМСТАНДАРТ-ТОМСКХИМФАРМ (RUS),таб. 200 мг: 10 или 20 шт.
СУЛЬФАРГИН,TALLINN PHARMACEUTICAL COMPANY (EST),"◊ мазь д/наружн. прим. 1%: туба 50 г, банка 800 г"
СУЛЬФАСАЛАЗИН,KRKA (SLO),"таб., покр. оболочкой, 500 мг: 50 шт."
СУЛЬФАСАЛАЗИН-ЕН,KRKA (SLO),"таб., покр. кишечнорастворимой оболочкой, 500 мг: 50 шт."
СУЛЬФАЦИЛ НАТРИЯ,ОБНОВЛЕНИЕ (RUS),◊ капли глазные 20%: фл.-капельн. 5 мл или 10 мл
СУЛЬФАЦИЛ НАТРИЯ,Компания ДЕКО (RUS),◊ капли глазные 20%: фл.-капельн. 5 мл или 10 мл
СУЛЬФАЦИЛ НАТРИЯ-ВИАЛ,СТИРОЛБИОФАРМ (UKR),◊ капли глазные 20%: тюбик-капельн. 1 мл
СУЛЬФАЦИЛ-НАТРИЙ,БЕЛМЕДПРЕПАРАТЫ (BLR),◊ капли глазные 20%: тюбик-капельн. 1 мл
СУЛЬФАЦИЛ-НАТРИЯ,СИНТЕЗ (RUS),◊ капли глазные 20%: фл.-капельн. 5 мл или 10 мл
СУЛЬФАЦИЛ-НАТРИЯ,ЭРГОФАРМ (RUS),◊ капли глазные 20%: фл.-капельн. 5 мл или 10 мл
СУЛЬФОДЕКОРТЭМ,НИЖФАРМ (RUS),мазь д/наружн. прим. 4 мг+100 мг/1 г: туба 25 г
СУЛЬФОКАИН,БИОХИМИК (RUS),р-р д/в/м и п/к введения 200 мг/2 мл: амп. 5 шт.
СУЛЬЦЕФ,MEDOCHEMIE (KIP),порошок д/пригот. р-ра д/в/в и в/м введения 1 г+1 г: фл. 1 шт.
СУМАЗИД,БРЫНЦАЛОВ-А (RUS),"капс. 250 мг: 6, 10, 12 или 20 шт."
СУМАМЕД®,PLIVA HRVATSKA (HOR),капс. 250 мг: 6 шт.
СУМАМЕД®,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 125 мг: 6 шт."
СУМАМЕД®,PLIVA HRVATSKA (HOR),"таб., покр. оболочкой, 500 мг: 3 шт."
СУМАМЕД®,PLIVA HRVATSKA (HOR),порошок д/пригот. сусп. д/приема внутрь 100 мг/5 мл: фл.
СУМАМЕД®,PLIVA HRVATSKA (HOR),лиофилизат д/пригот. р-ра д/инф. 500 мг: фл. 5 шт.
СУМАМЕД® ФОРТЕ,PLIVA HRVATSKA (HOR),порошок д/пригот. сусп. д/приема внутрь 200 мг/5 мл: фл. 20 мл
СУМАМЕД® ФОРТЕ,PLIVA HRVATSKA (HOR),порошок д/пригот. сусп. д/приема внутрь 200 мг/5 мл: фл. 30 мл
СУМАМЕЦИН,ФП ОБОЛЕНСКОЕ (RUS),капс. 250 мг: 6 или 10 шт.
СУМАМИГРЕН®,Pharmaceutical Works POLPHARMA (POL),"таб., покр. оболочкой, 50 мг: 2 шт."
СУМАМИГРЕН®,Pharmaceutical Works POLPHARMA (POL),"таб., покр. оболочкой, 100 мг: 2 шт."
СУМАМОКС,OXFORD Laboratories (IND),капс. 250 мг: 6 или 1000 шт.
СУМАМОКС,OXFORD Laboratories (IND),"таб., покр. оболочкой, 500 мг: 6 или 1000 шт."
СУМАМОКС,OXFORD Laboratories (IND),гранулы д/пригот. сусп. д/приема внутрь 100 мг/5 мл: фл. 50 мл
СУМАМОКС,OXFORD Laboratories (IND),гранулы д/пригот. сусп. д/приема внутрь 200 мг/5 мл: фл. 50 мл
СУМЕТРОЛИМ,EGIS PHARMACEUTICALS (HUN),таб. 480 мг: 20 шт.
СУМЕТРОЛИМ,EGIS PHARMACEUTICALS (HUN),сироп 120 мг/4 мл: фл. 100 мл в компл. с дозир. колпачком
СУМИГ,MAREECHI EXPORTS (IND),"таб., покр. оболочкой, 50 мг: 2 шт."
СУМИГ,INDCHEMIE HEALTH SPECIALITIES (IND),"таб., покр. оболочкой, 50 мг: 2 шт."
СУМИГ,MAREECHI EXPORTS (IND),"таб., покр. оболочкой, 100 мг: 2 шт."
СУМИГ,INDCHEMIE HEALTH SPECIALITIES (IND),"таб., покр. оболочкой, 100 мг: 2 шт."
СУПЕРИЛОП,PANACEA BIOTEC (IND),◊ капс. 2 мг: 20 шт.
СУПЕРО,LIFEPHARMA (ITA),порошок д/пригот. р-ра д/в/в и в/м введения 750 мг: фл. 1 шт.
СУПЕРО,MITIM (ITA),порошок д/пригот. р-ра д/в/в и в/м введения 750 мг: фл. 1 шт.
СУПРАДИН®,BAYER CONSUMER CARE (CHE),◊ таб. шипучие: 10 или 20 шт.
СУПРАДИН®,BAYER SANTE FAMIALE (FRA),◊ таб. шипучие: 10 или 20 шт.
СУПРАДИН®,ROCHE (ITA),"◊ таб., покр. оболочкой: 10, 30 или 100 шт."
СУПРАДИН®,BAYER CONSUMER CARE (CHE),"◊ таб., покр. оболочкой: 10, 30 или 100 шт."
СУПРАКС,HIKMA PHARMACEUTICALS (IOR),капс. 200 мг: 6 шт.
СУПРАКС,ГЕДЕОН РИХТЕР-РУС (RUS),капс. 200 мг: 6 шт.
СУПРАКС,HIKMA PHARMACEUTICALS (IOR),капс. 400 мг: 6 шт.
СУПРАКС,ГЕДЕОН РИХТЕР-РУС (RUS),капс. 400 мг: 6 шт.
СУПРАКС,HIKMA PHARMACEUTICALS (IOR),гранулы д/пригот. сусп. д/приема внутрь 100 мг/5 мл: фл. 60 мл
СУПРАКС,ГЕДЕОН РИХТЕР-РУС (RUS),гранулы д/пригот. сусп. д/приема внутрь 100 мг/5 мл: фл. 60 мл
СУПРАСТИН®,EGIS PHARMACEUTICALS (HUN),◊ таб. 25 мг: 20 шт.
СУПРАСТИН®,EGIS PHARMACEUTICALS (HUN),р-р д/в/в и в/м введения 20 мг/1 мл: амп. 5 шт.
СУПРЕСТА,ВЕРОФАРМ (RUS),"таб., покр. пленочной обол., 500 мг: 4 шт."
СУПРЕСТА,ВЕРОФАРМ (RUS),"таб., покр. пленочной обол., 250 мг: 4 шт."
СУПРИМА-БРОНХО,SHREYA LIFE SCIENCES (IND),◊ сироп: фл. 100 мл
СУПРИМА-КОФ,SHREYA LIFE SCIENCES (IND),◊ таб. 30 мг: 20 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (малиновые): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (ананасовые): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (ментоловые): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (с ароматом апельсина): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (с ароматом лимона): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (с ароматом меда и лимона): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (с ароматом клубники): 16 шт.
СУПРИМА-ЛОР,SHREYA LIFE SCIENCES (IND),◊ таб. д/рассасывания (с запахом эвкалипта): 16 шт.
СУПРИМА-НОЗ,SHREYA LIFE SCIENCES (IND),◊ капли назальные 0.05%: фл. 10 мл или 15 мл
СУПРИМА-НОЗ,SHREYA LIFE SCIENCES (IND),◊ капли назальные 0.1%: фл. 10 мл или 15 мл
СУПРИМА-НОЗ,SHREYA LIFE SCIENCES (IND),◊ спрей назальный 0.1%: фл. 10 мл или 15 мл
СУПРИМА-НОЗ,SHREYA LIFE SCIENCES (IND),◊ спрей назальный 0.05%: фл. 10 мл или 15 мл
СУПРИМА-ПЛЮС,SHREYA LIFE SCIENCES (IND),◊ мазь: банки 20 г
Сурковый жир,Фитосила/РеалКапс (RUS),"сурковый жир, рыбий жир"
СУСТАК МИТЕ,KRKA (SLO),таб. с замедл. высвобождением 2.6 мг: 25 шт.
СУСТАК ФОРТЕ,KRKA (SLO),таб. пролонгир. действия 6.4 мг: 25 шт.
СУСТАК ФОРТЕ,КРКА-РУС (RUS),таб. пролонгир. действия 6.4 мг: 25 шт.
Сустамед,Фитосила/РеалКапс (RUS),"Деминерализованная вода, барсучий жир, эмульгатор, цетилстеариловый спирт, оливковое масло, эфирное масло сосны, эмолиент, комплекс БАВ (Вит. С, В5, РР, гиалуроновая кислота, фруктовые кислоты), пропиленгликол, метилпарабен, пропилпарабен.						"
Сустамед,Фитосила/РеалКапс (RUS),"Деминерализованная вода, сурковый жир, эмульгатор, цетилстеариловый спирт, оливковое масло, эфирное масло сосны, эмолиент, комплекс БАВ (Вит. С, В5, РР, гиалуроновая кислота, фруктовые кислоты), пропиленгликол, метилпарабен, пропилпарабен.						"
Сустамед,Фитосила/РеалКапс (RUS),"Медвежий жир, деминерализованная вода, эмульгатор."
СУСТАНОН-250,ORGANON (NID),р-р д/в/м введения масляный 250 мг/1 мл: амп. 5 шт.
СУСТОНИТ,WARSAW PHARMACEUTICAL WORK POLFA (POL),таб. пролонгир. действия 6.5 мг: 30 шт.
СУТЕНТ,PFIZER ITALIA (ITA),капс. 12.5 мг: 30 шт.
СУТЕНТ,PFIZER ITALIA (ITA),капс. 25 мг: 30 шт.
СУТЕНТ,PFIZER ITALIA (ITA),капс. 50 мг: 30 шт.
