title,man,description
ОКТРЕОТИД-ДЕПО,ФАРМ-СИНТЕЗ (RUS),лиофилизат д/пригот. сусп. д/в/м введения пролонгир. действия 20 мг: фл. в компл. с растворителем
ОКТРЕОТИД-ДЕПО,ФАРМ-СИНТЕЗ (RUS),лиофилизат д/пригот. сусп. д/в/м введения пролонгир. действия 30 мг: фл. в компл. с растворителем
ОКУКЭР,LA CARE FARMA (IND),капли глазные 0.25%: фл. 5 мл
ОКУКЭР,LA CARE FARMA (IND),капли глазные 0.5%: фл. 5 мл
Окулист,Завод экологической техники и экопитания «ДИОД» (RUS),
Окулист Черника,Завод экологической техники и экопитания «ДИОД» (RUS),
Окулохель,Biologische Heilmittel Heel (DEU),
ОКУМЕД®,PROMED EXPORTS (IND),"капли глазные 0.25%: фл. 5 мл в компл. с капельн., фл.-капельн. 5 мл или 10 мл"
ОКУМЕД®,PROMED EXPORTS (IND),"капли глазные 0.5%: фл. 5 мл в компл. с капельн., фл.-капельн. 5 мл или 10 мл"
ОКУМОЛ,WAVE PHARMACEUTICALS (IND),капли глазные 0.25%: фл 5 мл
ОКУМОЛ,WAVE PHARMACEUTICALS (IND),капли глазные 0.5%: фл 5 мл
ОКУПРЕС-Е,CADILA PHARMACEUTICALS (IND),капли глазные 0.25%: фл.-капельн. 5 мл
ОКУПРЕС-Е,CADILA PHARMACEUTICALS (IND),капли глазные 0.5%: фл.-капельн. 5 мл
ОЛАЗОЛЬ,АЛТАЙВИТАМИНЫ (RUS),◊ аэрозоль д/наружн. прим.: баллон 60 г
ОЛЕТЕТРИН,БИОСИНТЕЗ (RUS),"таб., покр. оболочкой, 125 тыс.ЕД (42 тыс.ЕД+83 тыс.ЕД): 10 шт."
ОЛЕТЕТРИН,БИОСИНТЕЗ (RUS),"таб., покр. оболочкой, 250 тыс.ЕД (83 тыс.ЕД+167 тыс.ЕД): 10 шт."
ОЛИГОВИТ,ФАРМСТАНДАРТ-ОКТЯБРЬ (RUS),"◊ таб., покр. оболочкой: 30 шт."
ОЛИГОВИТ,GALENIKA (SCH),◊ драже: 30 шт.
ОЛИКАРД® 40 РЕТАРД,SOLVAY PHARMACEUTICALS (DEU),"капс. ретард 40 мг: 20, 50 или 100 шт."
ОЛИКАРД® 60 РЕТАРД,SOLVAY PHARMACEUTICALS (DEU),"капс. ретард 60 мг: 20, 50 или 100 шт."
ОЛИМЕТИН®,НИЖФАРМ (RUS),"◊ капс.: 10, 12, 20 или 22 шт."
ОМАКОР,SOLVAY PHARMACEUTICALS (DEU),капс. 1 г+4 мг: 28 или 100 шт.
ОМАКОР,CARDINAL HEALTH (GBR),капс. 1 г+4 мг: 28 или 100 шт.
ОМАКОР,GM PACK (DNK),капс. 1 г+4 мг: 28 или 100 шт.
ОМАРОН,НИЖФАРМ (RUS),"таб. 400 мг+25 мг: 30, 60 или 90 шт."
ОМЕГАВЕН,FRESENIUS KABI DEUTSCHLAND (DEU),эмульсия д/инф.: фл. 50 мл или 100 мл 10 шт.
ОМЕГАВЕН,FRESENIUS KABI AUSTRIA (AUT),эмульсия д/инф.: фл. 50 мл или 100 мл 10 шт.
ОМЕЗ®,DR. REDDY`S LABORATORIES (IND),капс. 20 мг: 30 шт.
ОМЕКАПС,AJANTA PHARMA (IND),капс. 20 мг: 30 шт.
ОМЕЛАР® КАРДИО,ФП ОБОЛЕНСКОЕ (RUS),таб. 5 мг: 28 шт.
ОМЕЛАР® КАРДИО,ФП ОБОЛЕНСКОЕ (RUS),таб. 10 мг: 30 шт.
ОМЕПРАЗОЛ,NEW LIFE PHARMACEUTICALS (IND),капс. 20 мг: 30 шт.
ОМЕПРАЗОЛ,ГМ ФАРМАЦЕВТИКАЛС (GEO),капс. 20 мг: 30 шт.
ОМЕПРАЗОЛ,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),"капс. 20 мг: 10, 20 или 30 шт."
ОМЕПРАЗОЛ,ПРОИЗВОДСТВО МЕДИКАМЕНТОВ (RUS),"капс. 20 мг: 14, 24, 28, 30 или 35 шт."
ОМЕПРАЗОЛ,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"капс. 20 мг: 10, 20, 30, 50 или 80 шт."
ОМЕПРАЗОЛ,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),"капс. 20 мг: 7, 14, 20 или 30 шт."
ОМЕПРАЗОЛ,БИОСИНТЕЗ (RUS),"капс. 20 мг: 6, 10 или 12 шт."
ОМЕПРАЗОЛ,КАНОНФАРМА ПРОДАКШН (RUS),"капс. 20 мг: 10, 20 или 30 шт."
ОМЕПРАЗОЛ,РУСИЧИ-ФАРМА (RUS),капс. 20 мг: 30 или 50 шт.
ОМЕПРАЗОЛ,ВИФИТЕХ (RUS),"капс. 20 мг: 10, 20 или 30 шт."
ОМЕПРАЗОЛ,ОЗОН (RUS),"капс. 20 мг: 10, 20, 30, 40, 50, 80 или 100 шт."
ОМЕПРАЗОЛ,СЕВЕРНАЯ ЗВЕЗДА (RUS),капс. 20 мг: 30 шт.
ОМЕПРАЗОЛ,БИОС НПФ (RUS),капс. 20 мг
ОМЕПРАЗОЛ,СТИ-МЕД-СОРБ (RUS),капс. 20 мг: 10 шт.
ОМЕПРАЗОЛ-АКОС,СИНТЕЗ (RUS),капс. 20 мг: 30 шт.
ОМЕПРАЗОЛ-АКРИ®,Химико-фармацевтический комбинат АКРИХИН (RUS),капс. 20 мг: 20 или 30 шт.
ОМЕПРАЗОЛ-Е.К.,ЕКАТЕРИНБУРГСКАЯ ФАРМАЦЕВТИЧЕСКАЯ КОМПАНИЯ (RUS),капс. 20 мг: 20 или 30 шт.
ОМЕПРАЗОЛ-РИХТЕР,ГЕДЕОН РИХТЕР-РУС (RUS),"капс. 20 мг: 7, 14, 21 или 28 шт."
ОМЕПРАЗОЛ-РИХТЕР,LICONSA (SPN),"капс. 20 мг: 7, 14, 21 или 28 шт."
ОМЕПРАЗОЛ-ФПО,ФП ОБОЛЕНСКОЕ (RUS),капс. 20 мг: 30 шт.
ОМИЗАК®,TORRENT PHARMACEUTICALS (IND),"капс. 20 мг:  30,50 шт."
ОМИПИКС,M.J.BIOPHARM (IND),"капс. 10 мг: 14, 28, 30 или 100 шт."
ОМИПИКС,M.J.BIOPHARM (IND),"капс. 20 мг: 14, 28, 30 или 100 шт."
ОМИТОКС,SHREYA LIFE SCIENCES (IND),капс. 20 мг: 30 шт.
ОМНАДРЕН 250,PHARMACEUTICAL WORKS JELFA (POL),р-р д/инъекц. масляный 250 мг/1 мл: амп. 5 шт.
ОМНИК®,ASTELLAS PHARMA EUROPE (NID),капс. с модифицированным высвобождением 400 мкг: 10 или 30 шт.
ОМНИК® ОКАС,ASTELLAS PHARMA EUROPE (NID),"таб. с контролир. высвобождением, покр. оболочкой, 400 мкг: 10 или 30 шт."
ОМНИПАК,AMERSHAM HEALTH (IRL),р-р д/инъекц. 140 мг йода/мл: фл.
ОМНИПАК,AMERSHAM HEALTH (IRL),р-р д/инъекц. 180 мг йода/мл: фл.
ОМНИПАК,AMERSHAM HEALTH (IRL),р-р д/инъекц. 240 мг йода/мл: фл.
ОМНИПАК,AMERSHAM HEALTH (IRL),р-р д/инъекц. 300 мг йода/мл: фл.
ОМНИПАК,AMERSHAM HEALTH (IRL),р-р д/инъекц. 350 мг йода/мл: фл.
ОМНИСКАН,GE HEALTHCARE (IRL),"р-р д/в/в введения 0.5 ммоль/мл: фл. 5 мл, 10 мл, 15 мл, 20 мл, 40 мл или 50 мл"
ОМСУЛОЗИН,RANBAXY LABORATORIES (IND),капс. пролонгир. действия 400 мкг: 10 шт.
ОМСУЛОЗИН,RANBAXY LABORATORIES (IND),тамсулозина гидрохлорид 400 мкг : 30 шт
ОНДАНСЕТРОН,ФармФирма СОТЕКС (RUS),р-р д/инъекц. 4 мг/2 мл: амп. 5 или 10 шт.
ОНДАНСЕТРОН,ФармФирма СОТЕКС (RUS),р-р д/инъекц. 8 мг/4 мл: амп. 5 или 10 шт.
ОНДАНСЕТРОН,OKASA PHARMA (IND),"таб., покр. оболочкой, 4 мг: 10, 18 или 30 шт."
ОНДАНСЕТРОН,OKASA PHARMA (IND),"таб., покр. оболочкой, 8 мг: 10, 18 или 30 шт."
ОНДАНСЕТРОН,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 4 мг/2 мл: амп. 10 шт.
ОНДАНСЕТРОН,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 8 мг/4 мл: амп. 10 шт.
ОНДАНСЕТРОН-АЛЬТФАРМ,АЛЬТФАРМ (RUS),супп. рект. 4 мг: 2 шт.
ОНДАНСЕТРОН-АЛЬТФАРМ,АЛЬТФАРМ (RUS),супп. рект. 8 мг: 2 шт.
ОНДАНСЕТРОН-АЛЬТФАРМ,АЛЬТФАРМ (RUS),супп. рект. 16 мг: 2 шт.
ОНДАНСЕТРОН-ЛЭНС®,ВЕРОФАРМ (RUS),р-р д/инъекц. 4 мг/2 мл: фл. 1 шт.
ОНДАНСЕТРОН-ЛЭНС®,ЛЭНС-ФАРМ (RUS),р-р д/инъекц. 4 мг/2 мл: фл. 1 шт.
ОНДАНСЕТРОН-ЛЭНС®,ВЕРОФАРМ (RUS),р-р д/инъекц. 8 мг/4 мл: фл. 1 шт.
ОНДАНСЕТРОН-ЛЭНС®,ЛЭНС-ФАРМ (RUS),р-р д/инъекц. 8 мг/4 мл: фл. 1 шт.
ОНДАСОЛ,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/в/в и в/м введения 4 мг/2 мл: амп. 5 шт.
ОНИХОН,LECIVA (CS),таб. 125 мг: 14 шт.
ОНИХОН,LECIVA (CS),таб. 250 мг: 14 шт.
ОНКАСПАР,medac (DEU),р-р д/в/в и в/м введения 3750 МЕ/5 мл: фл. 1 шт.
ОНКАСПАР,ENSON (USA),р-р д/в/в и в/м введения 3750 МЕ/5 мл: фл. 1 шт.
ОНКОТРОН,BAXTER ONCOLOGY (DEU),р-р д/инъекц. 0.2% (10 мг/5 мл): фл. 1 шт.
ОНКОТРОН,BAXTER ONCOLOGY (DEU),р-р д/инъекц. 0.2% (20 мг/10 мл): фл. 1 шт.
ОНКОТРОН,BAXTER ONCOLOGY (DEU),р-р д/инъекц. 0.2% (25 мг/12.5 мл): фл. 1 шт.
ОНКОТРОН,BAXTER ONCOLOGY (DEU),р-р д/инъекц. 0.2% (30 мг/15 мл): фл. 1 шт.
ОПАТАНОЛ,ALCON-COUVREUR (BEL),капли глазные 0.1%: фл.-капельн. 5 мл
ОПЕРАЗ,PROTECH BIOSYSTEMS (IND),порошок д/инъекц. 1 г: фл. 1 или 100 шт.
ОПРА®,ACTAVIS hf. (ISL),"таб., покр. оболочкой, 20 мг: 10 шт."
ОПРА®,ACTAVIS hf. (ISL),"таб., покр. оболочкой, 40 мг: 10 шт."
ОПТИМОЛ,Sun Pharmaceutical Industries (IND),капли глазные 0.25%: фл. 5 мл
ОПТИМОЛ,Sun Pharmaceutical Industries (IND),капли глазные 0.5%: фл. 5 мл
ОПТИРЕЙ,TYCO HEALTHCARE (CAN),"р-р д/инф. 240 мг йода/1 мл: фл. 10 мл, 20 мл, 50 мл, 75 мл, 100 мл или 150 мл"
ОПТИРЕЙ,TYCO HEALTHCARE (CAN),"р-р д/инф. 300 мг йода/1 мл: фл. 10 мл, 20 мл, 50 мл, 75 мл, 100 мл или 150 мл"
ОПТИРЕЙ,TYCO HEALTHCARE (CAN),"р-р д/инф. 320 мг йода/1 мл: фл. 10 мл, 20 мл, 50 мл, 75 мл, 100 мл или 150 мл"
ОПТИРЕЙ,TYCO HEALTHCARE (CAN),"р-р д/инф. 350 мг йода/1 мл: фл. 10 мл, 20 мл, 50 мл, 75 мл, 100 мл или 150 мл"
ОПТИРЕЙ,TYCO HEALTHCARE (CAN),"р-р д/инф. 160 мг йода/1 мл: фл. 10 мл, 20 мл, 50 мл, 75 мл, 100 мл или 150 мл"
ОРВИРЕМ,КОРПОРАЦИЯ ОЛИФЕН (RUS),сироп д/детей 2 мг/1 мл: фл. 100 мл
ОРГАЛУТРАН,ORGANON (NID),р-р д/п/к введения 250 мкг/0.5 мл: шприц 1 шт.
ОРГАМЕТРИЛ,ORGANON (NID),таб. 5 мг: 30 шт.
ОРГАСПОРИН®,МИР-ФАРМ (RUS),капс. 25 мг: 10 или 50 шт.
ОРГАСПОРИН®,МИР-ФАРМ (RUS),капс. 50 мг: 10 или 50 шт.
ОРГАСПОРИН®,МИР-ФАРМ (RUS),капс. 100 мг: 10 или 50 шт.
ОРИГИНАЛЬНЫЙ БОЛЬШОЙ БАЛЬЗАМ БИТТНЕРА®,RICHARD BITTNER (AUT),"◊ бальзам д/приема внутрь и наружн. прим. 50 мл, 100 мл или 250 мл: фл."
ОРИЗОЛИН,CADILA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 125 мг: фл. 1 шт.
ОРИЗОЛИН,CADILA HEALTHCARE (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ОРИЗОЛИН,CADILA HEALTHCARE (IND),порошок д/пригот. р-ра д/в/в и в/м введения 1 г: фл. 1 шт.
