title,man,description
АМИТРИПТИЛИН-ГРИНДЕКС,GRINDEX (LAT),"таб., покр. оболочкой, 10 мг: 50 шт."
АМИТРИПТИЛИН-ЛЭНС®,ДАЛЬХИМФАРМ (RUS),таб. 25 мг: 50 шт.
АМИТРИПТИЛИН-ЛЭНС®,МАСТЕРЛЕК (RUS),таб. 25 мг: 50 шт.
АМИТРИПТИЛИН-ЛЭНС®,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
АМИТРИПТИЛИН-ЛЭНС®,МАСТЕРЛЕК (RUS),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
АМИТРИПТИЛИН-СЛОВАКОФАРМА,SLOVAKOFARMA (SLR),"таб., покр. оболочкой, 25 мг: 20, 50 или 100 шт."
АМИТРИПТИЛИН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),"таб., покр. оболочкой, 10 мг: 20 шт."
АМИТРИПТИЛИН-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),"таб., покр. оболочкой, 25 мг: 20 шт."
АМЛО,GENOM BIOTECH (IND),таб. 5 мг: 20 шт.
АМЛО,GENOM BIOTECH (IND),таб. 10 мг: 20 шт.
АМЛОВАС®,UNIQUE PHARMACEUTICAL Laboratories (IND),таб. 5 мг: 20 или 30 шт.
АМЛОВАС®,J.B. Chemicals & Pharmaceuticals (IND),таб. 5 мг: 20 или 30 шт.
АМЛОВАС®,UNIQUE PHARMACEUTICAL Laboratories (IND),таб. 10 мг: 20 или 30 шт.
АМЛОВАС®,J.B. Chemicals & Pharmaceuticals (IND),таб. 10 мг: 20 или 30 шт.
АМЛОДАК,CADILA HEALTHCARE (IND),"таб., покр. пленочной оболочкой, 10 мг: 10 шт."
АМЛОДАК,CADILA HEALTHCARE (IND),"таб., покр. пленочной оболочкой, 5 мг: 10 шт."
АМЛОДИЛ,BOSNALIJEK (BOS),капс. 5 мг: 20 шт.
АМЛОДИПИН,КАНОНФАРМА ПРОДАКШН (RUS),"таб. 10 мг: 10, 20 или 30 шт."
АМЛОДИПИН,КАНОНФАРМА ПРОДАКШН (RUS),"таб. 5 мг: 10, 20 или 30 шт."
АМЛОДИПИН,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 10 мг: 10, 20, 30, 40 или 50 шт."
АМЛОДИПИН,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 5 мг: 10, 20, 30, 40 или 50 шт."
АМЛОДИПИН,СКОПИНСКИЙ ФАРМ.ЗАВОД (RUS),"таб. 2.5 мг: 10, 20, 30, 40 или 50 шт."
АМЛОДИПИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 5 мг: 30 шт.
АМЛОДИПИН,ФармФирма СОТЕКС (RUS),таб. 5 мг: 20 шт.
АМЛОДИПИН,REPLEKPHARM (MAK),таб. 5 мг: 20 шт.
АМЛОДИПИН,ФармФирма СОТЕКС (RUS),таб. 10 мг: 20 шт.
АМЛОДИПИН,REPLEKPHARM (MAK),таб. 10 мг: 20 шт.
АМЛОДИПИН,ВАЛЕНТА ФАРМАЦЕВТИКА (RUS),таб. 10 мг: 30 шт.
АМЛОДИПИН,HEMOFARM (RS),таб. 5 мг: 20 шт.
АМЛОДИПИН,HEMOFARM (RS),таб. 10 мг: 20 шт.
АМЛОДИПИН,ОЗОН (RUS),таб. 10 мг: 20 шт.
АМЛОДИПИН,ОЗОН (RUS),таб. 5 мг: 20 шт.
АМЛОДИПИН,ЗИО-ЗДОРОВЬЕ (RUS),таб. 5 мг: 20 шт.
АМЛОДИПИН,ЗИО-ЗДОРОВЬЕ (RUS),таб. 10 мг: 20 шт.
АМЛОДИПИН,РОЗФАРМ (RUS),таб. 5 мг: 30 шт.
АМЛОДИПИН,РОЗФАРМ (RUS),таб. 10 мг: 30 шт.
АМЛОДИПИН-БИОКОМ,БИОКОМ (RUS),таб. 5 мг: 20 шт.
АМЛОДИПИН-БИОКОМ,БИОКОМ (RUS),таб. 10 мг: 20 шт.
АМЛОНГ,MICRO LABS (IND),таб. 5 мг: 10 шт.
АМЛОНГ,MICRO LABS (IND),таб. 10 мг: 10 шт.
АМЛОРУС®,СИНТЕЗ (RUS),таб. 2.5 мг: 30 шт.
АМЛОРУС®,СИНТЕЗ (RUS),таб. 5 мг: 30 шт.
АМЛОРУС®,СИНТЕЗ (RUS),таб. 10 мг: 30 шт.
АМЛОТОП,МАКИЗ-ФАРМА (RUS),таб. 5 мг: 20 или 30 шт.
АМЛОТОП,МАКИЗ-ФАРМА (RUS),таб. 10 мг: 20 или 30 шт.
АММИАК,ВАТХЭМ-ФАРМАЦИЯ (RUS),◊ р-р д/наружн. прим. и ингаляций 10%: фл. 10 мл или 40 мл
АММИАК,ЯРОСЛАВСКАЯ ФАРМФАБРИКА (RUS),"◊ р-р д/наружн. прим. и ингаляций 10%: фл. 10 мл, 40 мл или 100 мл"
АММИАК,МАГИКФАРМ (RUS),◊ р-р д/наружн. прим. и ингаляций 10%: фл. 40 мл
АМОКЛАН ГЕКСАЛ,HEXAL (DEU),"таб., покр. оболочкой, 500 мг+125 мг: 12 шт."
АМОКЛАН ГЕКСАЛ,HEXAL (DEU),порошок д/пригот. сусп. д/приема внутрь 125 мг+31.25 мг/5 мл: фл. 1 шт.
АМОКСИКЛАВ®,LEK d.d. (SLO),порошок д/пригот. сусп. д/приема внутрь 125 мг+31.25 мг/5 мл: фл. 100 мл с дозир. ложкой
АМОКСИКЛАВ®,LEK d.d. (SLO),"таб., покр. пленочной оболочкой, 250 мг+125 мг: 15, 20 или 21 шт."
АМОКСИКЛАВ®,LEK d.d. (SLO),порошок д/пригот. р-ра д/в/в введения 500 мг+100 мг: фл. 5 шт.
АМОКСИКЛАВ®,LEK d.d. (SLO),порошок д/пригот. р-ра д/в/в введения 1 г+200 мг: фл. 5 шт.
АМОКСИКЛАВ®,LEK d.d. (SLO),порошок д/пригот. сусп. д/приема внутрь 250 мг+62.5 мг/5 мл: фл. 100 мл с дозир. ложкой
АМОКСИКЛАВ®,LEK d.d. (SLO),"порошок д/пригот. сусп. д/приема внутрь 400 мг+57 мг/5 мл: фл. 35 мл, 50 мл, 70 мл или 140 мл с дозир. пипеткой"
АМОКСИКЛАВ®,LEK d.d. (SLO),"таб., покр. пленочной оболочкой, 500 мг+125 мг: 10, 14 или 15 шт."
АМОКСИКЛАВ®,LEK d.d. (SLO),"таб., покр. пленочной оболочкой, 875 мг+125 мг: 10 или 14 шт."
АМОКСИКЛАВ® КВИКТАБ,LEK d.d. (SLO),таб. диспергируемые 500 мг+125 мг: 10 или 14 шт.
АМОКСИКЛАВ® КВИКТАБ,LEK d.d. (SLO),таб. диспергируемые 875 мг+125 мг: 10 или 14 шт.
АМОКСИСАР®,БИОХИМИК (RUS),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 или 50 шт.
АМОКСИЦИЛЛИН,HEMOFARM (RS),капс. 250 мг: 16 шт.
