title,man,description
ХОЛЕНЗИМ,БИОСИНТЕЗ (RUS),"◊ таб., покр. оболочкой: 50 шт."
ХОЛЕНЗИМ,БИОТЭК МФПДК (RUS),"◊ таб., покр. оболочкой: 50 шт."
ХОЛЕНЗИМ,БИОСИНТЕЗ (RUS),"◊ таб., покр. оболочкой: 50 шт."
ХОЛЕНЗИМ,БИОТЭК МФПДК (RUS),"◊ таб., покр. оболочкой: 50 шт."
ХОЛЕСТЕНОРМ,NATUR PRODUKT FRANCE (FRA),таб. 200 мг: 50 шт.
ХОЛЕТАР®,KRKA (SLO),таб. 20 мг: 20 шт.
ХОЛЕТАР®,KRKA (SLO),таб. 40 мг: 20 шт.
ХОЛИСАЛ®,PHARMACEUTICAL WORKS JELFA (POL),◊ гель стоматологический 87 мг+100 мкг/1 г: туба 10 г
ХОЛОКСАН,BAXTER ONCOLOGY (DEU),порошок д/пригот. р-ра д/инф. 1 г: фл. 1 шт.
ХОЛОКСАН,BAXTER ONCOLOGY (DEU),порошок д/пригот. р-ра д/инф. 500 мг: фл. 1 шт.
ХОЛОКСАН,BAXTER ONCOLOGY (DEU),порошок д/пригот. р-ра д/инф. 2 г: фл. 1 шт.
ХОНДРОИТИН,ВЕРТЕКС (RUS),◊ гель д/наружн. прим. 5% г: тубы 30 г или 50 г
ХОНДРОИТИН СУЛЬФАТ,ЭЛЛАРА МЦ (RUS),лиофилизат д/пригот. р-ра д/в/м введения 100 мг: амп. 5 и 10 шт.
ХОНДРОИТИН-АКОС,СИНТЕЗ (RUS),капс. 250 мг: 20 или 50 шт.
ХОНДРОИТИН-АКОС,СИНТЕЗ (RUS),◊ мазь д/наружн. прим. 5% г: туба 30 г
ХОНДРОИТИН-ВЕРТЕ,ВЕРТЕКС (RUS),капс. 250 мг: 50 шт.
ХОНДРОКСИД®,НИЖФАРМ (RUS),◊ мазь д/наружн. прим. 50 мг+100 мг/1 г: туба 30 г
ХОНДРОКСИД®,НИЖФАРМ (RUS),"◊ гель д/наружн. прим. 50 мг+100 мг/1 г: тубы 20 г, 25 г, 30 г, 35 г или 40 г"
ХОНДРОКСИД®,НИЖФАРМ (RUS),"таб. 250 мг: 30, 50, 60, 90 и 100 шт."
ХОНДРОЛОН®,ИММУНОПРЕПАРАТ (RUS),лиофилизат д/пригот. р-ра д/в/м введения 100 мг: амп. 5 или 10 шт. в компл. с растворителем
ХОНДРОЛОН®,НПО МИКРОГЕН ФГУП (RUS),лиофилизат д/пригот. р-ра д/в/м введения 100 мг: амп. 5 или 10 шт. в компл. с растворителем
ХОРАГОН®,FERRING (DEU),порошок д/инъекц. 1500 МЕ: амп. 3 шт. в компл. с растворителем
ХОРАГОН®,FERRING (DEU),порошок д/инъекц. 5000 МЕ: амп. 3 шт. в компл. с растворителем
ХОФИТОЛ,Laboratoires ROSA-PHYTOPHARMA (FRA),"◊ таб., покр. оболочкой, 200 мг: 60 или 180 шт."
ХОФИТОЛ,Laboratoires ROSA-PHYTOPHARMA (FRA),р-р д/в/в и в/м введения 100 мг/5 мл: амп. 5 шт.
ХОФИТОЛ,Laboratoires ROSA-PHYTOPHARMA (FRA),◊ р-р д/приема внутрь 200 мг/1 мл: фл. 120 мл
ХУМАГЛОБИН,Human Serum Production and Medicine Manufacturing (HUN),лиоф. порошок д/пригот. р-ра д/в/в введения 250 мг: фл. 1 шт. в компл. с растворителем и переходной иглой.
ХУМАГЛОБИН,Human Serum Production and Medicine Manufacturing (HUN),лиоф. порошок д/пригот. р-ра д/в/в введения 500 мг: фл. 1 шт. в компл. с растворителем и переходной иглой.
ХУМАГЛОБИН,Human Serum Production and Medicine Manufacturing (HUN),лиоф. порошок д/пригот. р-ра д/в/в введения 1 г: фл. 1 шт. в компл. с растворителем и переходной иглой.
ХУМАГЛОБИН,Human Serum Production and Medicine Manufacturing (HUN),лиоф. порошок д/пригот. р-ра д/в/в введения 2.5 г: фл. 1 шт. в компл. с растворителем и переходной иглой.
ХУМАГЛОБИН,Human Serum Production and Medicine Manufacturing (HUN),лиоф. порошок д/пригот. р-ра д/в/в введения 5 г: фл. 1 шт. в компл. с растворителем и переходной иглой.
ХУМАЛОГ®,ELI LILLY (FRA),р-р д/инъекц. 100 МЕ/мл: картридж 1.5 мл 5 шт.
ХУМАЛОГ®,LILLY FRANCE (FRA),р-р д/инъекц. 100 МЕ/мл: картридж 3 мл 5 шт.
ХУМАЛОГ® МИКС 25,LILLY FRANCE (FRA),сусп. д/п/к введения 100 МЕ/мл: картридж 3 мл 5 шт.
ХУМАТРОП®,LILLY FRANCE (FRA),лиофилизат д/пригот. р-ра д/инъекц. 6 мг: картридж 3 мл в компл. с растворителем в шприце 1 шт.
ХУМАТРОП®,LILLY FRANCE (FRA),лиофилизат д/пригот. р-ра д/инъекц. 12 мг: картридж 3 мл в компл. с растворителем в шприце 1 шт.
ХУМИРА,Vetter Pharma-Fertigung (DEU),р-р д/п/к введения 40 мг/0.8 мл: шприцы 1 или 2 шт.
ХУМИРА,ABBOTT (DEU),р-р д/п/к введения 40 мг/0.8 мл: шприцы 1 или 2 шт.
ХуМоГ,BHARAT SERUMS & VACCINES (IND),лиофилизат д/пригот. р-ра д/в/м введения 75 МЕ+75 МЕ: фл. 1 шт. в компл. с растворителем
ХуМоГ,BHARAT SERUMS & VACCINES (IND),лиофилизат д/пригот. р-ра д/в/м введения 150 МЕ+150 МЕ: фл. 1 шт. в компл. с растворителем
ХУМУЛИН® М3,ELI LILLY (FRA),сусп. д/инъекц. 100 МЕ/мл: картридж 3 мл 5 шт.
ХУМУЛИН® М3,LILLY FRANCE (FRA),сусп. д/п/к введения 100 МЕ/мл: картриджи 3 мл 5 шт.
ХУМУЛИН® М3,ELI LILLY VOSTOK (CHE),сусп. д/п/к введения 100 МЕ/мл: картриджи 3 мл 5 шт.
ХУМУЛИН® М3,LILLY EGYPT (EGP),сусп. д/п/к введения 100 МЕ/мл: фл. 4 мл или 10 мл 1 шт.
ХУМУЛИН® М3,ELI LILLY VOSTOK (CHE),сусп. д/п/к введения 100 МЕ/мл: фл. 4 мл или 10 мл 1 шт.
ХУМУЛИН® М3,ELI LILLY & Company (USA),сусп. д/п/к введения 100 МЕ/мл: фл. 10 мл 1 шт.
ХУМУЛИН® М3,ELI LILLY VOSTOK (CHE),сусп. д/п/к введения 100 МЕ/мл: фл. 10 мл 1 шт.
ХУМУЛИН® М3,ELI LILLY (FRA),сусп. д/инъекц. 100 МЕ/мл: фл. 10 мл
ХУМУЛИН® М3,ELI LILLY (FRA),сусп. д/инъекц. 40 МЕ/мл: фл. 10 мл
ХУМУЛИН® НПХ,ELI LILLY (FRA),сусп. д/инъекц. 100 МЕ/мл: картридж 3 мл 5 шт.
ХУМУЛИН® НПХ,LILLY EGYPT (EGP),сусп. д/п/к введения 100 МЕ/мл: фл. 4 мл или 10 мл 1 шт.
ХУМУЛИН® НПХ,ELI LILLY VOSTOK (CHE),сусп. д/п/к введения 100 МЕ/мл: фл. 4 мл или 10 мл 1 шт.
ХУМУЛИН® НПХ,ELI LILLY & Company (USA),сусп. д/п/к введения 100 МЕ/мл: фл. 10 мл 1 шт.
ХУМУЛИН® НПХ,ELI LILLY VOSTOK (CHE),сусп. д/п/к введения 100 МЕ/мл: фл. 10 мл 1 шт.
ХУМУЛИН® НПХ,LILLY FRANCE (FRA),сусп. д/п/к введения 100 МЕ/мл: картриджи 3 мл 5 шт.
ХУМУЛИН® НПХ,ELI LILLY VOSTOK (CHE),сусп. д/п/к введения 100 МЕ/мл: картриджи 3 мл 5 шт.
ХУМУЛИН® НПХ,ELI LILLY (FRA),сусп. д/инъекц. 100 МЕ/мл: фл. 10 мл 1 шт.
ХУМУЛИН® НПХ,ELI LILLY (FRA),сусп. д/инъекц. 40 МЕ/мл: фл. 10 мл 1 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY (FRA),р-р д/инъекц. 100 МЕ/мл: картридж 3 мл 5 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY & Company (USA),р-р д/инъекц. 100 МЕ/1 мл: фл. 10 мл 1 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY VOSTOK (CHE),р-р д/инъекц. 100 МЕ/1 мл: фл. 10 мл 1 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY (FRA),р-р д/инъекц. 40 МЕ/мл: фл. 10 мл
ХУМУЛИН® РЕГУЛЯР,LILLY EGYPT (EGP),р-р д/инъекц. 100 МЕ/мл: фл. 4 мл или 10 мл 1 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY VOSTOK (CHE),р-р д/инъекц. 100 МЕ/мл: фл. 4 мл или 10 мл 1 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY (FRA),р-р д/инъекц. 100 МЕ/мл: фл. 10 мл
ХУМУЛИН® РЕГУЛЯР,LILLY FRANCE (FRA),р-р д/инъекц. 100 МЕ/мл: картриджи 3 мл 5 шт.
ХУМУЛИН® РЕГУЛЯР,ELI LILLY VOSTOK (CHE),р-р д/инъекц. 100 МЕ/мл: картриджи 3 мл 5 шт.
