title,man,description
ФУНГИСТАБ,AJANTA PHARMA (IND),◊ таб. 200 мг: 30 шт.
ФУНГОТЕРБИН®,НИЖФАРМ (RUS),◊ крем д/наружн. прим. 1%: туба 15 г
ФУНГОТЕРБИН®,НИЖФАРМ (RUS),таб. 250 мг: 7 или 10 шт.
ФУНГОТЕРБИН®,НИЖФАРМ (RUS),◊ спрей д/наружн. прим. 1%: фл. 15 мл или 30 мл в компл. с дозатором
ФУНЗОЛ,BOSNALIJEK (BOS),капс. 50 мг: 7 шт.
ФУНЗОЛ,BOSNALIJEK (BOS),капс. 100 мг: 7 шт.
ФУНЗОЛ,BOSNALIJEK (BOS),капс. 150 мг: 7 шт.
ФУРАГИН,ФП ОБОЛЕНСКОЕ (RUS),таб. 50 мг: 10 или 30 шт.
ФУРАГИН,СЕВЕРНАЯ ЗВЕЗДА (RUS),таб. 50 мг: 30 шт.
ФУРАДОНИН,ИРБИТСКИЙ ХФЗ (RUS),таб. 50 мг: 20 шт.
ФУРАДОНИН,OLAINFARM (LAT),"таб. 50 мг: 10, 20, 30, 40 или 50 шт."
ФУРАДОНИН,OLAINFARM (LAT),таб. 50 мг: 20 шт.
ФУРАДОНИН,OLAINFARM (LAT),таб. 100 мг: 20 шт.
ФУРАЗОЛИДОН,ВЕРОФАРМ (RUS),◊ таб. 50 мг: 10 шт.
ФУРАЗОЛИДОН,БИОСИНТЕЗ (RUS),◊ таб. 50 мг: 10 шт.
ФУРАЗОЛИДОН,МАРБИОФАРМ (RUS),◊ таб. 50 мг: 30 шт.
ФУРАМАГ®,OLAINFARM (LAT),"капс. 50 мг: 20, 30, 40 или 50 шт."
ФУРАМАГ®,OLAINFARM (LAT),"капс. 25 мг: 20, 30, 40 или 50 шт."
ФУРАЦИЛИН,ТАТХИМФАРМПРЕПАРАТЫ (RUS),◊ таб. д/пригот. р-ра д/местн. прим. 20 мг: 10 шт.
ФУРАЦИЛИН,АПТЕКА ФАРМИКОН (RUS),◊ р-р д/местн. и наружн. прим. спиртовой 0.067%: фл. 10 мл или 25 мл
ФУРАЦИЛИН,ДАЛЬХИМФАРМ (RUS),◊ таб. д/пригот. р-ра д/местн. прим. 20 мг: 10 шт.
ФУРОСЕМИД,SOPHARMA (BLG),таб. 40 мг: 50 шт.
ФУРОСЕМИД,ITALFARMACO (ITA),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,БИОМЕД НПО (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БИОМЕД НПО (RUS),р-р д/инъекц. 1% (20 мг/2 мл): амп. 10 шт.
ФУРОСЕМИД,ДАЛЬХИМФАРМ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,IPCA LABORATORIES (IND),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 1% (20 мг/2 мл): амп. 10 шт.
ФУРОСЕМИД,ФАРМПРОЕКТ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,САМСОН-МЕД (RUS),р-р д/инъекц. 1% (20 мг/2 мл): амп. 10 шт.
ФУРОСЕМИД,ФП ОБОЛЕНСКОЕ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),р-р д/инъекц. 1% (20 мг/2 мл): амп. 10 шт.
ФУРОСЕМИД,МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ (BLR),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ (BLR),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,POLPHARMA (POL),р-р д/инъекц. 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,POLPHARMA (POL),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БЕЛМЕДПРЕПАРАТЫ (BLR),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БИОХИМИК (RUS),р-р д/в/в и в/м введения 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,ФАРМСИНТЕЗ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,ДАЛЬХИМФАРМ (RUS),р-р д/в/в и в/м введения 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,РОЗФАРМ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,Новосибхимфарм (RUS),р-р д/в/в и в/м введения 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БИОСИНТЕЗ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД,БИОТЭК МФПДК (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД-ВИАЛ,SISHUI XIERKANG PHARMACEUTICAL (CHI),р-р д/в/в и в/м введения 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД-ВИАЛ,ВИАЛ (RUS),р-р д/в/в и в/м введения 20 мг/2 мл: амп. 10 шт.
ФУРОСЕМИД-РОС,РОСМЕДПРЕПАРАТЫ (RUS),таб. 40 мг: 50 шт.
ФУРОСЕМИД-ТЕВА,TEVA Pharmaceutical Industries (ISR),таб. 40 мг: 50 шт.
ФУРОСЕМИД-ФЕРЕЙН,БРЫНЦАЛОВ-А (RUS),таб. 40 мг: 50 шт.
ФУЦИДИН,LEO PHARMACEUTICAL PRODUCTS (DNK),"таб., покр. оболочкой, 250 мг: 12 шт."
ФУЦИДИН,LEO PHARMACEUTICAL PRODUCTS (DNK),сусп. д/приема внутрь 250 мг/5 мл: фл. 90 мл
ФУЦИДИН,LEO PHARMACEUTICAL PRODUCTS (DNK),порошок д/пригот. р-ра д/инф. 500 мг: фл. в компл. с буферным р-ром
ФУЦИДИН®,LEO PHARMACEUTICAL PRODUCTS (DNK),крем д/наружн. прим. 2%: туба 15 г
ФУЦИДИН®,LEO Laboratories (IRL),крем д/наружн. прим. 2%: туба 15 г
ФУЦИДИН®,LEO PHARMACEUTICAL PRODUCTS (DNK),мазь д/наружн. прим. 2%: туба 15 г
ФУЦИДИН®,LEO Laboratories (IRL),мазь д/наружн. прим. 2%: туба 15 г
ФУЦИДИН® Г,LEO PHARMACEUTICAL PRODUCTS (DNK),крем д/наружн. прим. 20 мг+10 мг/1 г: туба 15 г
ФУЦИДИН® Г,LEO Laboratories (IRL),крем д/наружн. прим. 20 мг+10 мг/1 г: туба 15 г
ФУЦИКОРТ,LEO PHARMACEUTICAL PRODUCTS (DNK),крем д/наружн. прим. 20 мг+1 мг/1 г: туба 15 г
ФУЦИКОРТ,LEO Laboratories (IRL),крем д/наружн. прим. 20 мг+1 мг/1 г: туба 15 г
ФУЦИТАЛМИК,LEO PHARMACEUTICAL PRODUCTS (DNK),капли глазные 1%: туба 5 г
ФУЦИТАЛМИК,LEO Laboratories (IRL),капли глазные 1%: туба 5 г
